id,tree_id,grove_name,survey_year,dbh_cm,prefire_status,postfire_status,measure_delay,fire_id,fire_year,fire_name,cbi,rdnbr,unit_name,source,geometry,years_since_fire,postfire_status_inv
371,Freeman Crk471,Freeman Creek,2024,335.2,1,0,4,2020CASTLE,2020,Castle,4,1067,Giant Sequoia National Monument,"USFS, Meyer","c(134353.624066002, -207179.616074616)",4,1
372,Freeman Crk472,Freeman Creek,2024,202.8,1,0,4,2020CASTLE,2020,Castle,4,852,Giant Sequoia National Monument,"USFS, Meyer","c(134358.01741017, -207256.298511709)",4,1
373,Freeman Crk473,Freeman Creek,2024,301.3,1,0,4,2020CASTLE,2020,Castle,4,1067,Giant Sequoia National Monument,"USFS, Meyer","c(134313.324742115, -207201.089197884)",4,1
374,Freeman Crk481,Freeman Creek,2024,315.3,1,0,4,2020CASTLE,2020,Castle,3,672,Giant Sequoia National Monument,"USFS, Meyer","c(134557.651474775, -207153.284972035)",4,1
375,Freeman Crk482,Freeman Creek,2024,217.5,1,0,4,2020CASTLE,2020,Castle,3,672,Giant Sequoia National Monument,"USFS, Meyer","c(134560.817960652, -207158.686124932)",4,1
376,Freeman Crk483,Freeman Creek,2024,237.9,1,0,4,2020CASTLE,2020,Castle,4,769,Giant Sequoia National Monument,"USFS, Meyer","c(134551.957394076, -207194.935640557)",4,1
377,Freeman Crk484,Freeman Creek,2024,267.3,1,0,4,2020CASTLE,2020,Castle,4,812,Giant Sequoia National Monument,"USFS, Meyer","c(134564.088615148, -207199.418729824)",4,1
378,Freeman Crk485,Freeman Creek,2024,399.5,1,1,4,2020CASTLE,2020,Castle,2,470,Giant Sequoia National Monument,"USFS, Meyer","c(134579.788304018, -207158.182206326)",4,0
379,Freeman Crk486,Freeman Creek,2024,319.3,1,0,4,2020CASTLE,2020,Castle,4,733,Giant Sequoia National Monument,"USFS, Meyer","c(134579.834291188, -207191.650645368)",4,1
380,Freeman Crk487,Freeman Creek,2024,369.1,1,1,4,2020CASTLE,2020,Castle,4,733,Giant Sequoia National Monument,"USFS, Meyer","c(134590.745179497, -207189.05530638)",4,0
381,Freeman Crk488,Freeman Creek,2024,412.4,1,0,4,2020CASTLE,2020,Castle,4,816,Giant Sequoia National Monument,"USFS, Meyer","c(134569.370035788, -207208.546954157)",4,1
382,Freeman Crk489,Freeman Creek,2024,155.9,1,1,4,2020CASTLE,2020,Castle,3,691,Giant Sequoia National Monument,"USFS, Meyer","c(134569.850015597, -207255.911917325)",4,0
383,Freeman Crk4810,Freeman Creek,2024,522.1,1,0,4,2020CASTLE,2020,Castle,4,812,Giant Sequoia National Monument,"USFS, Meyer","c(134541.682116968, -207217.882991823)",4,1
384,Freeman Crk491,Freeman Creek,2024,243.9,1,0,4,2020CASTLE,2020,Castle,2,421,Giant Sequoia National Monument,"USFS, Meyer","c(134779.939887378, -207167.724447883)",4,1
385,Freeman Crk492,Freeman Creek,2024,131,1,0,4,2020CASTLE,2020,Castle,4,901,Giant Sequoia National Monument,"USFS, Meyer","c(134813.372355634, -207214.340030683)",4,1
386,Freeman Crk493,Freeman Creek,2024,225.4,1,0,4,2020CASTLE,2020,Castle,3,593,Giant Sequoia National Monument,"USFS, Meyer","c(134806.432085312, -207216.0885374)",4,1
387,Freeman Crk494,Freeman Creek,2024,416.5,1,0,4,2020CASTLE,2020,Castle,3,524,Giant Sequoia National Monument,"USFS, Meyer","c(134729.716933506, -207159.413982227)",4,1
388,Freeman Crk501,Freeman Creek,2024,145.9,1,0,4,2020CASTLE,2020,Castle,4,1254,Giant Sequoia National Monument,"USFS, Meyer","c(134966.048425315, -207239.545751554)",4,1
389,Freeman Crk511,Freeman Creek,2024,130.5,1,0,4,2020CASTLE,2020,Castle,4,1191,Giant Sequoia National Monument,"USFS, Meyer","c(135095.295135807, -207186.473989584)",4,1
390,Freeman Crk611,Freeman Creek,2024,358.8,1,0,4,2020CASTLE,2020,Castle,4,1157,Giant Sequoia National Monument,"USFS, Meyer","c(134976.723810335, -207357.390232136)",4,1
391,Freeman Crk612,Freeman Creek,2024,165.8,1,0,4,2020CASTLE,2020,Castle,4,1298,Giant Sequoia National Monument,"USFS, Meyer","c(134939.540148513, -207414.635179863)",4,1
392,Freeman Crk613,Freeman Creek,2024,155,1,0,4,2020CASTLE,2020,Castle,4,1298,Giant Sequoia National Monument,"USFS, Meyer","c(134941.382096837, -207409.621292913)",4,1
393,Freeman Crk614,Freeman Creek,2024,243.7,1,0,4,2020CASTLE,2020,Castle,4,1157,Giant Sequoia National Monument,"USFS, Meyer","c(134962.140392078, -207338.382381825)",4,1
394,Freeman Crk621,Freeman Creek,2024,140.8,1,0,4,2020CASTLE,2020,Castle,4,1135,Giant Sequoia National Monument,"USFS, Meyer","c(134987.629397944, -207578.594708992)",4,1
395,Freeman Crk622,Freeman Creek,2024,448.7,1,0,4,2020CASTLE,2020,Castle,4,1063,Giant Sequoia National Monument,"USFS, Meyer","c(134968.084362909, -207592.695058867)",4,1
396,Freeman Crk623,Freeman Creek,2024,201.3,1,0,4,2020CASTLE,2020,Castle,4,1030,Giant Sequoia National Monument,"USFS, Meyer","c(134976.267885547, -207630.754622574)",4,1
397,Freeman Crk661,Freeman Creek,2024,249,1,0,4,2020CASTLE,2020,Castle,4,1215,Giant Sequoia National Monument,"USFS, Meyer","c(135384.821831172, -207754.001385777)",4,1
398,Freeman Crk662,Freeman Creek,2024,230.3,1,0,4,2020CASTLE,2020,Castle,4,1196,Giant Sequoia National Monument,"USFS, Meyer","c(135359.74450008, -207782.938194083)",4,1
399,Freeman Crk691,Freeman Creek,2024,209.2,1,0,4,2020CASTLE,2020,Castle,4,1252,Giant Sequoia National Monument,"USFS, Meyer","c(135407.86452851, -207947.879322378)",4,1
400,Freeman Crk692,Freeman Creek,2024,219.2,1,0,4,2020CASTLE,2020,Castle,4,1225,Giant Sequoia National Monument,"USFS, Meyer","c(135342.415294351, -207995.973730107)",4,1
401,Freeman Crk693,Freeman Creek,2024,328.7,1,0,4,2020CASTLE,2020,Castle,4,1226,Giant Sequoia National Monument,"USFS, Meyer","c(135387.348420622, -207930.888028879)",4,1
402,Freeman Crk701,Freeman Creek,2024,238.6,1,0,4,2020CASTLE,2020,Castle,4,1243,Giant Sequoia National Monument,"USFS, Meyer","c(135575.082269432, -208054.72628803)",4,1
403,Freeman Crk702,Freeman Creek,2024,256.8,1,0,4,2020CASTLE,2020,Castle,4,1097,Giant Sequoia National Monument,"USFS, Meyer","c(135559.167015605, -208025.071638337)",4,1
404,Freeman Crk703,Freeman Creek,2024,204.9,1,0,4,2020CASTLE,2020,Castle,4,1101,Giant Sequoia National Monument,"USFS, Meyer","c(135553.839727705, -208014.475818875)",4,1
405,Freeman Crk704,Freeman Creek,2024,211.8,1,0,4,2020CASTLE,2020,Castle,4,1101,Giant Sequoia National Monument,"USFS, Meyer","c(135564.350937841, -207999.081128216)",4,1
406,Freeman Crk711,Freeman Creek,2024,371.9,1,0,4,2020CASTLE,2020,Castle,4,1221,Giant Sequoia National Monument,"USFS, Meyer","c(135806.69329599, -207983.675019626)",4,1
407,Freeman Crk712,Freeman Creek,2024,210.7,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135807.93565625, -207991.458220154)",4,1
408,Freeman Crk713,Freeman Creek,2024,196.2,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135810.247178466, -208001.479113978)",4,1
409,Freeman Crk714,Freeman Creek,2024,341.2,1,0,4,2020CASTLE,2020,Castle,4,1237,Giant Sequoia National Monument,"USFS, Meyer","c(135751.510334946, -207976.53846225)",4,1
410,Freeman Crk715,Freeman Creek,2024,308.2,1,0,4,2020CASTLE,2020,Castle,4,1237,Giant Sequoia National Monument,"USFS, Meyer","c(135747.303442776, -207969.821108202)",4,1
411,Freeman Crk721,Freeman Creek,2024,222.2,1,0,4,2020CASTLE,2020,Castle,4,1193,Giant Sequoia National Monument,"USFS, Meyer","c(135965.535400257, -207918.324553161)",4,1
412,Freeman Crk722,Freeman Creek,2024,242.3,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135983.937117116, -207899.610375698)",4,1
413,Freeman Crk723,Freeman Creek,2024,211.9,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135989.120960965, -207905.61272681)",4,1
414,Freeman Crk724,Freeman Creek,2024,262.3,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135995.227937467, -207909.177203965)",4,1
415,Freeman Crk725,Freeman Creek,2024,351.8,1,0,4,2020CASTLE,2020,Castle,4,1126,Giant Sequoia National Monument,"USFS, Meyer","c(136012.656257066, -207955.279982754)",4,1
416,Freeman Crk726,Freeman Creek,2024,193,1,0,4,2020CASTLE,2020,Castle,4,1205,Giant Sequoia National Monument,"USFS, Meyer","c(135991.935686932, -207963.73900315)",4,1
417,Freeman Crk751,Freeman Creek,2024,306.1,1,0,4,2020CASTLE,2020,Castle,4,1168,Giant Sequoia National Monument,"USFS, Meyer","c(135613.918064487, -208146.363693039)",4,1
418,Freeman Crk752,Freeman Creek,2024,394.6,1,0,4,2020CASTLE,2020,Castle,4,1203,Giant Sequoia National Monument,"USFS, Meyer","c(135555.134075145, -208215.901413355)",4,1
419,Freeman Crk753,Freeman Creek,2024,253.3,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135556.308616986, -208189.516913588)",4,1
420,Freeman Crk754,Freeman Creek,2024,211,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135564.051492919, -208181.469874406)",4,1
421,Freeman Crk755,Freeman Creek,2024,236.8,1,0,4,2020CASTLE,2020,Castle,4,1172,Giant Sequoia National Monument,"USFS, Meyer","c(135556.24649711, -208155.531417185)",4,1
422,Freeman Crk756,Freeman Creek,2024,145.8,1,0,4,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"USFS, Meyer","c(135574.448929305, -208162.431755111)",4,1
423,Freeman Crk757,Freeman Creek,2024,212.8,1,0,4,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"USFS, Meyer","c(135579.398678369, -208160.938993351)",4,1
424,Freeman Crk761,Freeman Creek,2024,181.1,1,0,4,2020CASTLE,2020,Castle,4,1233,Giant Sequoia National Monument,"USFS, Meyer","c(135996.567199269, -208144.025093651)",4,1
425,Freeman Crk762,Freeman Creek,2024,173.8,1,0,4,2020CASTLE,2020,Castle,4,1233,Giant Sequoia National Monument,"USFS, Meyer","c(136004.460932632, -208140.808265318)",4,1
426,Freeman Crk763,Freeman Creek,2024,280,1,0,4,2020CASTLE,2020,Castle,4,1199,Giant Sequoia National Monument,"USFS, Meyer","c(135968.666324537, -208210.539548975)",4,1
427,Freeman Crk771,Freeman Creek,2024,186.8,1,0,4,2020CASTLE,2020,Castle,4,1170,Giant Sequoia National Monument,"USFS, Meyer","c(136219.749822313, -208155.044097458)",4,1
428,Freeman Crk772,Freeman Creek,2024,168.2,1,0,4,2020CASTLE,2020,Castle,4,1225,Giant Sequoia National Monument,"USFS, Meyer","c(136219.004564568, -208163.177144485)",4,1
429,Freeman Crk773,Freeman Creek,2024,319.6,1,0,4,2020CASTLE,2020,Castle,4,1255,Giant Sequoia National Monument,"USFS, Meyer","c(136199.486135033, -208210.126878329)",4,1
430,Freeman Crk774,Freeman Creek,2024,199.9,1,0,4,2020CASTLE,2020,Castle,4,1255,Giant Sequoia National Monument,"USFS, Meyer","c(136167.34039504, -208204.718898545)",4,1
431,Freeman Crk775,Freeman Creek,2024,193.5,1,0,4,2020CASTLE,2020,Castle,4,1240,Giant Sequoia National Monument,"USFS, Meyer","c(136140.166218102, -208166.521501118)",4,1
1461,FC097F,Freeman Creek,2021,203.7,1,0,1,2020CASTLE,2020,Castle,4,1090,Giant Sequoia National Monument,"UCB, Hardlund","c(134307.11573153, -207418.236324045)",1,1
1463,FC036F,Freeman Creek,2021,353.3,1,0,1,2020CASTLE,2020,Castle,4,1114,Giant Sequoia National Monument,"UCB, Hardlund","c(135516.244755332, -207962.568408882)",1,1
1464,FC085F,Freeman Creek,2021,541.1,1,0,1,2020CASTLE,2020,Castle,2,197,Giant Sequoia National Monument,"UCB, Hardlund","c(133941.022633023, -206478.745053441)",1,1
1466,FC166,Freeman Creek,2021,373.7,1,0,1,2020CASTLE,2020,Castle,4,916,Giant Sequoia National Monument,"UCB, Hardlund","c(133416.551621922, -206547.27744121)",1,1
1467,FC129,Freeman Creek,2021,195.12,1,1,1,2020CASTLE,2020,Castle,4,951,Giant Sequoia National Monument,"UCB, Hardlund","c(133974.80781564, -207880.571133274)",1,0
1480,FC001F,Freeman Creek,2021,359.7,1,1,1,2020CASTLE,2020,Castle,3,552,Giant Sequoia National Monument,"UCB, Hardlund","c(134579.708084821, -206899.650041736)",1,0
1491,FC140,Freeman Creek,2021,423.99,1,1,1,2020CASTLE,2020,Castle,2,462,Giant Sequoia National Monument,"UCB, Hardlund","c(133823.722357419, -207394.293678197)",1,0
1493,FC165,Freeman Creek,2021,467.92,1,1,1,2020CASTLE,2020,Castle,4,781,Giant Sequoia National Monument,"UCB, Hardlund","c(133067.295571633, -206370.829791999)",1,0
1494,FC168,Freeman Creek,2021,360.33,1,1,1,2020CASTLE,2020,Castle,2,447,Giant Sequoia National Monument,"UCB, Hardlund","c(132987.316225467, -206977.575722275)",1,0
1502,FC128,Freeman Creek,2021,266.43,1,1,1,2020CASTLE,2020,Castle,4,1041,Giant Sequoia National Monument,"UCB, Hardlund","c(134533.258905862, -207396.123443509)",1,0
1507,FC098,Freeman Creek,2021,474.28,1,1,1,2020CASTLE,2020,Castle,2,473,Giant Sequoia National Monument,"UCB, Hardlund","c(134579.239097316, -206884.633782622)",1,0
1514,FC073F,Freeman Creek,2021,401.1,1,1,1,2020CASTLE,2020,Castle,2,355,Giant Sequoia National Monument,"UCB, Hardlund","c(134789.116761975, -207141.603362167)",1,0
1515,FC157,Freeman Creek,2021,423.35,1,1,1,2020CASTLE,2020,Castle,3,616,Giant Sequoia National Monument,"UCB, Hardlund","c(131870.743987782, -207668.883234865)",1,0
1518,FC082F,Freeman Creek,2021,136,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134028.099066767, -206579.230387285)",1,0
1519,FC083F,Freeman Creek,2021,153.7,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134026.16502223, -206581.295082788)",1,0
1520,FC084F,Freeman Creek,2021,136.3,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134028.099066767, -206579.230387285)",1,0
1524,FC137,Freeman Creek,2021,322.13,1,1,1,2020CASTLE,2020,Castle,2,271,Giant Sequoia National Monument,"UCB, Hardlund","c(133483.745735567, -206971.048570402)",1,0
1528,FC141b,Freeman Creek,2021,506.75,1,1,1,2020CASTLE,2020,Castle,2,238,Giant Sequoia National Monument,"UCB, Hardlund","c(134136.76615527, -207179.06824782)",1,0
1529,FC141c,Freeman Creek,2021,506.75,1,1,1,2020CASTLE,2020,Castle,2,238,Giant Sequoia National Monument,"UCB, Hardlund","c(134136.76615527, -207179.06824782)",1,0
1530,FC099,Freeman Creek,2021,469.51,1,1,1,2020CASTLE,2020,Castle,3,524,Giant Sequoia National Monument,"UCB, Hardlund","c(134709.659886395, -207157.118608513)",1,0
1534,FC169,Freeman Creek,2021,367.65,1,1,1,2020CASTLE,2020,Castle,3,559,Giant Sequoia National Monument,"UCB, Hardlund","c(132985.31965504, -206977.638243611)",1,0
1536,FC171,Freeman Creek,2021,124,1,1,1,2020CASTLE,2020,Castle,2,458,Giant Sequoia National Monument,"UCB, Hardlund","c(132529.002434903, -207372.708237939)",1,0
1540,FC160,Freeman Creek,2021,293.3,1,1,1,2020CASTLE,2020,Castle,2,258,Giant Sequoia National Monument,"UCB, Hardlund","c(132358.201988248, -207375.050122419)",1,0
1541,FC161,Freeman Creek,2021,215.7,1,1,1,2020CASTLE,2020,Castle,2,258,Giant Sequoia National Monument,"UCB, Hardlund","c(132350.309484994, -207378.303409912)",1,0
1542,FC162,Freeman Creek,2021,163.4,1,1,1,2020CASTLE,2020,Castle,2,155,Giant Sequoia National Monument,"UCB, Hardlund","c(132350.340742167, -207379.304485118)",1,0
1543,FC136,Freeman Creek,2021,374.01,1,1,1,2020CASTLE,2020,Castle,2,271,Giant Sequoia National Monument,"UCB, Hardlund","c(133492.761579477, -206971.768293127)",1,0
1544,FC141a,Freeman Creek,2021,506.75,1,1,1,2020CASTLE,2020,Castle,2,238,Giant Sequoia National Monument,"UCB, Hardlund","c(134136.76615527, -207179.06824782)",1,0
1586,FC123,Freeman Creek,2021,192.58,1,1,1,2020CASTLE,2020,Castle,2,470,Giant Sequoia National Monument,"UCB, Hardlund","c(134229.373556115, -206496.769973332)",1,0
1587,FC170,Freeman Creek,2021,369.24,1,1,1,2020CASTLE,2020,Castle,2,310,Giant Sequoia National Monument,"UCB, Hardlund","c(132542.167685955, -207378.308336481)",1,0
1588,FC158,Freeman Creek,2021,241.92,1,1,1,2020CASTLE,2020,Castle,2,259,Giant Sequoia National Monument,"UCB, Hardlund","c(132233.697779406, -207387.966993123)",1,0
1589,FC159,Freeman Creek,2021,453.59,1,1,1,2020CASTLE,2020,Castle,2,155,Giant Sequoia National Monument,"UCB, Hardlund","c(132361.540670581, -207385.968176806)",1,0
1794,FC130,Freeman Creek,2021,430,1,1,1,2020CASTLE,2020,Castle,4,863,Giant Sequoia National Monument,"UCB, Hardlund","c(133772.378178594, -207478.070316496)",1,0
1795,FC131,Freeman Creek,2021,267.4,1,1,1,2020CASTLE,2020,Castle,3,591,Giant Sequoia National Monument,"UCB, Hardlund","c(133736.43976243, -207479.19570825)",1,0
1796,FC132,Freeman Creek,2021,298.9,1,1,1,2020CASTLE,2020,Castle,3,554,Giant Sequoia National Monument,"UCB, Hardlund","c(133697.662788256, -207485.420275086)",1,0
1797,FC037F,Freeman Creek,2021,254.6,1,0,1,2020CASTLE,2020,Castle,4,1268,Giant Sequoia National Monument,"UCB, Hardlund","c(135404.435548952, -207966.069923923)",1,1
1798,FC167,Freeman Creek,2021,367.3,1,1,1,2020CASTLE,2020,Castle,3,577,Giant Sequoia National Monument,"UCB, Hardlund","c(133756.010909471, -206697.978349297)",1,0
1799,FC095F,Freeman Creek,2021,149.6,1,0,1,2020CASTLE,2020,Castle,4,1250,Giant Sequoia National Monument,"UCB, Hardlund","c(134998.86018614, -207714.226817599)",1,1
1800,FC096F,Freeman Creek,2021,426.5,1,0,1,2020CASTLE,2020,Castle,4,1237,Giant Sequoia National Monument,"UCB, Hardlund","c(134986.384752351, -207762.716465819)",1,1
1801,FC068F,Freeman Creek,2021,302.4,1,0,1,2020CASTLE,2020,Castle,4,980,Giant Sequoia National Monument,"UCB, Hardlund","c(134355.317518915, -207937.797900164)",1,1
1802,FC069F,Freeman Creek,2021,299.2,1,0,1,2020CASTLE,2020,Castle,4,1061,Giant Sequoia National Monument,"UCB, Hardlund","c(134361.807461044, -207953.627613874)",1,1
1803,FC038F,Freeman Creek,2021,184.6,1,0,1,2020CASTLE,2020,Castle,4,1132,Giant Sequoia National Monument,"UCB, Hardlund","c(133971.473164682, -207933.78460939)",1,1
1804,FC039F,Freeman Creek,2021,124.1,1,0,1,2020CASTLE,2020,Castle,4,1132,Giant Sequoia National Monument,"UCB, Hardlund","c(133972.502716571, -207934.754428213)",1,1
1805,FC040F,Freeman Creek,2021,165.5,1,0,1,2020CASTLE,2020,Castle,4,1155,Giant Sequoia National Monument,"UCB, Hardlund","c(133954.504247516, -207966.381802035)",1,1
1806,FC041F,Freeman Creek,2021,187.8,1,0,1,2020CASTLE,2020,Castle,4,1175,Giant Sequoia National Monument,"UCB, Hardlund","c(133984.329991314, -207993.505469604)",1,1
1807,FC042F,Freeman Creek,2021,184.6,1,0,1,2020CASTLE,2020,Castle,4,1156,Giant Sequoia National Monument,"UCB, Hardlund","c(133992.65815065, -207972.201481013)",1,1
1808,FC043F,Freeman Creek,2021,265.8,1,0,1,2020CASTLE,2020,Castle,4,1196,Giant Sequoia National Monument,"UCB, Hardlund","c(134011.127567298, -207987.656063079)",1,1
1809,FC044F,Freeman Creek,2021,203.7,1,0,1,2020CASTLE,2020,Castle,4,951,Giant Sequoia National Monument,"UCB, Hardlund","c(133974.839076225, -207881.572212163)",1,1
1810,FC045F,Freeman Creek,2021,283.3,1,0,1,2020CASTLE,2020,Castle,4,1186,Giant Sequoia National Monument,"UCB, Hardlund","c(134040.169768401, -207957.686982417)",1,1
1811,FC046F,Freeman Creek,2021,261,1,0,1,2020CASTLE,2020,Castle,4,1186,Giant Sequoia National Monument,"UCB, Hardlund","c(134041.136799659, -207956.654643578)",1,1
1812,FC047F,Freeman Creek,2021,299.2,1,0,1,2020CASTLE,2020,Castle,4,1186,Giant Sequoia National Monument,"UCB, Hardlund","c(134043.070862151, -207954.589965875)",1,1
1813,FC048F,Freeman Creek,2021,264.2,1,0,1,2020CASTLE,2020,Castle,4,1109,Giant Sequoia National Monument,"UCB, Hardlund","c(134054.956582102, -207951.211609012)",1,1
1814,FC049F,Freeman Creek,2021,296,1,0,1,2020CASTLE,2020,Castle,4,1109,Giant Sequoia National Monument,"UCB, Hardlund","c(134053.583162862, -207939.229921816)",1,1
1815,FC050F,Freeman Creek,2021,276.9,1,0,1,2020CASTLE,2020,Castle,4,1139,Giant Sequoia National Monument,"UCB, Hardlund","c(134071.364851161, -207932.66076595)",1,1
1816,FC124,Freeman Creek,2021,322.8,1,0,1,2020CASTLE,2020,Castle,4,1225,Giant Sequoia National Monument,"UCB, Hardlund","c(134600.726511499, -207700.641249902)",1,1
1817,FC125,Freeman Creek,2021,337.1,1,0,1,2020CASTLE,2020,Castle,4,1207,Giant Sequoia National Monument,"UCB, Hardlund","c(134606.405765073, -207722.508730436)",1,1
1818,FC126,Freeman Creek,2021,377.2,1,0,1,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"UCB, Hardlund","c(134606.876834892, -207769.590815516)",1,1
1819,FC074F,Freeman Creek,2021,331,1,0,1,2020CASTLE,2020,Castle,4,1194,Giant Sequoia National Monument,"UCB, Hardlund","c(135979.293933326, -207878.924374999)",1,1
1821,FC076F,Freeman Creek,2021,289.7,1,0,1,2020CASTLE,2020,Castle,4,1196,Giant Sequoia National Monument,"UCB, Hardlund","c(136006.813026707, -207928.165746038)",1,1
1822,FC077F,Freeman Creek,2021,264.2,1,0,1,2020CASTLE,2020,Castle,4,1208,Giant Sequoia National Monument,"UCB, Hardlund","c(136005.783461703, -207927.195925836)",1,1
1823,FC078F,Freeman Creek,2021,251.5,1,0,1,2020CASTLE,2020,Castle,4,1208,Giant Sequoia National Monument,"UCB, Hardlund","c(136000.604369924, -207921.345739625)",1,1
1824,FC079F,Freeman Creek,2021,318.3,1,0,1,2020CASTLE,2020,Castle,4,1193,Giant Sequoia National Monument,"UCB, Hardlund","c(135979.981804975, -207900.948250675)",1,1
1825,FC080F,Freeman Creek,2021,229.2,1,0,1,2020CASTLE,2020,Castle,4,1232,Giant Sequoia National Monument,"UCB, Hardlund","c(135968.721365374, -207924.34838949)",1,1
1826,FC031F,Freeman Creek,2021,375.6,1,0,1,2020CASTLE,2020,Castle,4,1223,Giant Sequoia National Monument,"UCB, Hardlund","c(135362.515773106, -208095.646640664)",1,1
1827,FC032F,Freeman Creek,2021,219.6,1,0,1,2020CASTLE,2020,Castle,4,1203,Giant Sequoia National Monument,"UCB, Hardlund","c(135349.100218578, -208082.03790061)",1,1
1828,FC033F,Freeman Creek,2021,343.8,1,0,1,2020CASTLE,2020,Castle,4,1177,Giant Sequoia National Monument,"UCB, Hardlund","c(135394.090413726, -208146.765052883)",1,1
1829,FC034F,Freeman Creek,2021,171.9,1,0,1,2020CASTLE,2020,Castle,4,1177,Giant Sequoia National Monument,"UCB, Hardlund","c(135400.984699093, -208143.542965734)",1,1
1830,FC035F,Freeman Creek,2021,213.3,1,0,1,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"UCB, Hardlund","c(135368.94540894, -208141.540125713)",1,1
1832,FC055F,Freeman Creek,2021,397.9,1,0,1,2020CASTLE,2020,Castle,4,1122,Giant Sequoia National Monument,"UCB, Hardlund","c(134187.512655195, -207972.112244537)",1,1
1833,FC056F,Freeman Creek,2021,331,1,0,1,2020CASTLE,2020,Castle,4,1073,Giant Sequoia National Monument,"UCB, Hardlund","c(134190.538793144, -207973.01954292)",1,1
1834,FC057F,Freeman Creek,2021,391.5,1,0,1,2020CASTLE,2020,Castle,4,1048,Giant Sequoia National Monument,"UCB, Hardlund","c(134283.942696585, -207988.131755668)",1,1
1835,FC058F,Freeman Creek,2021,232.4,1,0,1,2020CASTLE,2020,Castle,4,1024,Giant Sequoia National Monument,"UCB, Hardlund","c(134204.516944106, -208004.647695765)",1,1
1836,FC059F,Freeman Creek,2021,280.1,1,0,1,2020CASTLE,2020,Castle,4,1071,Giant Sequoia National Monument,"UCB, Hardlund","c(134176.844048791, -207982.466899944)",1,1
1837,FC060F,Freeman Creek,2021,442.5,1,0,1,2020CASTLE,2020,Castle,4,1145,Giant Sequoia National Monument,"UCB, Hardlund","c(134167.138358284, -207927.657621821)",1,1
1838,FC061F,Freeman Creek,2021,347,1,0,1,2020CASTLE,2020,Castle,4,1145,Giant Sequoia National Monument,"UCB, Hardlund","c(134180.989403892, -207923.215658369)",1,1
1839,FC062F,Freeman Creek,2021,229.2,1,0,1,2020CASTLE,2020,Castle,4,1069,Giant Sequoia National Monument,"UCB, Hardlund","c(134209.252130602, -207900.28535434)",1,1
1840,FC063F,Freeman Creek,2021,420.2,1,0,1,2020CASTLE,2020,Castle,4,952,Giant Sequoia National Monument,"UCB, Hardlund","c(134218.488916967, -207940.0784512)",1,1
1841,FC003F,Freeman Creek,2021,168.7,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135403.473763378, -208511.22143357)",1,1
1842,FC004F,Freeman Creek,2021,205.3,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135402.694306159, -208518.26026524)",1,1
1843,FC005F,Freeman Creek,2021,143.2,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135396.79830673, -208521.451078577)",1,1
1844,FC006F,Freeman Creek,2021,111.4,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135398.015445237, -208528.427386863)",1,1
1845,FC007F,Freeman Creek,2021,200.5,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135392.805114597, -208521.576124553)",1,1
1846,FC008F,Freeman Creek,2021,203.7,1,0,1,2020CASTLE,2020,Castle,4,1200,Giant Sequoia National Monument,"UCB, Hardlund","c(135392.555011145, -208513.567473316)",1,1
1847,FC009F,Freeman Creek,2021,178.3,1,0,1,2020CASTLE,2020,Castle,4,1192,Giant Sequoia National Monument,"UCB, Hardlund","c(135395.018434463, -208496.455304044)",1,1
1848,FC010F,Freeman Creek,2021,292.8,1,0,1,2020CASTLE,2020,Castle,4,1194,Giant Sequoia National Monument,"UCB, Hardlund","c(135394.086891519, -208562.62045907)",1,1
1849,FC011F,Freeman Creek,2021,165.5,1,0,1,2020CASTLE,2020,Castle,4,1192,Giant Sequoia National Monument,"UCB, Hardlund","c(135386.781946951, -208488.696744871)",1,1
