"","dist_year","dist_type","unit_name","grove_name","dist_id","Hectares"
"1",1987,"lowsev_fire","Bureau of Land Management","Case Mountain",1,3.76715481599925
"2",2022,"rx_pile","Bureau of Land Management","Case Mountain",2,12.9700646121452
"3",2020,"mech_under","Bureau of Land Management","Case Mountain",3,16.793679031958
"4",1987,"lowsev_fire","Bureau of Land Management","Coffee Pot",4,0.591954522881028
"5",2024,"lowsev_fire","Bureau of Land Management","Coffee Pot",5,2.56004672569217
"6",2024,"modsev_fire","Bureau of Land Management","Coffee Pot",6,0.386986700314096
"7",2023,"mech_under","Bureau of Land Management","Coffee Pot",7,2.4064624375134
"8",2020,"mech_under","Bureau of Land Management","Coffee Pot",8,0.616763968739136
"9",1987,"lowsev_fire","Bureau of Land Management","Ladybug",9,0.55457612770386
"10",1987,"modsev_fire","Bureau of Land Management","Ladybug",10,0.057296899230541
"11",2024,"lowsev_fire","Bureau of Land Management","Ladybug",11,0.135040266359519
"12",2024,"modsev_fire","Bureau of Land Management","Ladybug",12,0.476832707086875
"13",1987,"lowsev_fire","Bureau of Land Management","Monache Tubs",13,0.657926966832294
"14",1987,"modsev_fire","Bureau of Land Management","Monache Tubs",14,0.0677763653540518
"15",2024,"lowsev_fire","Bureau of Land Management","Monache Tubs",15,4.28871295765613
"16",2024,"modsev_fire","Bureau of Land Management","Monache Tubs",16,2.15152144254311
"17",2024,"highsev_fire","Bureau of Land Management","Monache Tubs",17,0.0645119777312941
"18",2023,"mech_under","Bureau of Land Management","Monache Tubs",18,4.54660448553202
"19",1987,"lowsev_fire","Bureau of Land Management","Nutmeg",19,3.0593865630025
"20",1987,"modsev_fire","Bureau of Land Management","Nutmeg",20,0.359042658561468
"21",1987,"highsev_fire","Bureau of Land Management","Nutmeg",21,0.00000858712579315011
"22",2024,"lowsev_fire","Bureau of Land Management","Nutmeg",22,3.66599584648873
"23",2024,"modsev_fire","Bureau of Land Management","Nutmeg",23,4.2077412705858
"24",2024,"highsev_fire","Bureau of Land Management","Nutmeg",24,1.24810262716011
"25",2023,"mech_under","Bureau of Land Management","Nutmeg",25,7.81332636351692
"26",2023,"rx_pile","Bureau of Land Management","Nutmeg",26,0.0435751174886947
"27",2020,"mech_under","Bureau of Land Management","Nutmeg",27,7.84994617152604
"28",2022,"rx_pile","Calaveras Big Trees State Park","Calaveras North Grove",28,7.50447154609813
"29",2014,"mech_under","Calaveras Big Trees State Park","Calaveras North Grove",29,7.50447154944287
"30",2021,"mech_under","Calaveras Big Trees State Park","Calaveras North Grove",30,14.9949638484818
"31",2023,"rx_pile","Calaveras Big Trees State Park","Calaveras North Grove",31,14.9949638575587
"32",2024,"rx_pile","Calaveras Big Trees State Park","Calaveras South Grove",32,81.0712409176155
"33",2015,"modsev_fire","Giant Sequoia National Monument","Abbott",33,3.18210497252595
"34",2015,"highsev_fire","Giant Sequoia National Monument","Abbott",34,0.0725046172471426
"35",2018,"mech_under","Giant Sequoia National Monument","Abbott",35,1.09580233096642
"36",2015,"lowsev_fire","Giant Sequoia National Monument","Agnew",36,0.412513953524409
"37",2015,"modsev_fire","Giant Sequoia National Monument","Agnew",37,3.34486213069272
"38",2015,"highsev_fire","Giant Sequoia National Monument","Agnew",38,0.2964338308781
"39",2020,"lowsev_fire","Giant Sequoia National Monument","Alder Creek",39,2.81061719193441
"40",2020,"modsev_fire","Giant Sequoia National Monument","Alder Creek",40,5.50551320685916
"41",2020,"highsev_fire","Giant Sequoia National Monument","Alder Creek",41,37.2291042123463
"42",2017,"lowsev_fire","Giant Sequoia National Monument","Alder Creek",42,1.79016446221155
"43",2002,"mech_under","Giant Sequoia National Monument","Alder Creek",43,0.233120980368246
"44",2022,"mech_under","Giant Sequoia National Monument","Alder Creek",44,0.295035742153176
"45",2024,"mech_under","Giant Sequoia National Monument","Alder Creek",45,11.4622487897187
"46",1989,"mech_under","Giant Sequoia National Monument","Alder Creek",46,6.26427688174975
"47",1981,"mech_under","Giant Sequoia National Monument","Alder Creek",47,0.350597736535012
"48",2018,"mech_under","Giant Sequoia National Monument","Alder Creek",48,13.9185160825639
"49",1983,"mech_under","Giant Sequoia National Monument","Bearskin",49,12.1130554356184
"50",2017,"mech_under","Giant Sequoia National Monument","Bearskin",50,10.260277221594
"51",2018,"rx_pile","Giant Sequoia National Monument","Bearskin",51,10.20138437895
"52",2020,"rx_pile","Giant Sequoia National Monument","Bearskin",52,0.0588928426437928
"53",2019,"rx_pile","Giant Sequoia National Monument","Bearskin",53,0.0588928426437928
"54",2022,"mech_under","Giant Sequoia National Monument","Bearskin",54,12.1137366001313
"55",2023,"rx_pile","Giant Sequoia National Monument","Bearskin",55,7.0424265838506
"56",2020,"lowsev_fire","Giant Sequoia National Monument","Belknap Camp",56,10.6103710843298
"57",2020,"modsev_fire","Giant Sequoia National Monument","Belknap Camp",57,7.31487680184007
"58",2020,"highsev_fire","Giant Sequoia National Monument","Belknap Camp",58,11.2188467482185
"59",2006,"mech_under","Giant Sequoia National Monument","Belknap Camp",59,0.00346000661072903
"60",2009,"rx_pile","Giant Sequoia National Monument","Belknap Camp",60,0.00346000661072903
"61",2011,"mech_under","Giant Sequoia National Monument","Belknap Camp",61,0.00346000661072903
"62",2007,"mech_under","Giant Sequoia National Monument","Belknap Camp",62,0.343551788390616
"63",2003,"rx_pile","Giant Sequoia National Monument","Belknap Camp",63,0.789212348254733
"64",2023,"rx_pile","Giant Sequoia National Monument","Belknap Camp",64,25.3368146409575
"65",2024,"rx_pile","Giant Sequoia National Monument","Big Stump",65,2.7667372260334
"66",2017,"rx_pile","Giant Sequoia National Monument","Big Stump",66,11.1773595052519
"67",2021,"mech_under","Giant Sequoia National Monument","Big Stump",67,0.354968819724373
"68",2016,"mech_under","Giant Sequoia National Monument","Big Stump",68,15.6929101153337
"69",2002,"rx_pile","Giant Sequoia National Monument","Big Stump",69,0.0777938394943252
"70",2019,"mech_under","Giant Sequoia National Monument","Big Stump",70,13.7311536230145
"71",2023,"mech_under","Giant Sequoia National Monument","Big Stump",71,19.9974233514089
"72",2021,"rx_pile","Giant Sequoia National Monument","Big Stump",72,19.9974233514089
"73",2023,"rx_pile","Giant Sequoia National Monument","Big Stump",73,32.685160099185
"74",2018,"mech_under","Giant Sequoia National Monument","Big Stump",74,9.47314614245588
"75",2022,"rx_pile","Giant Sequoia National Monument","Big Stump",75,11.6871942167556
"76",2016,"rx_pile","Giant Sequoia National Monument","Big Stump",76,9.59617165360453
"77",2021,"lowsev_fire","Giant Sequoia National Monument","Black Mountain",77,6.59955431781478
"78",2021,"modsev_fire","Giant Sequoia National Monument","Black Mountain",78,0.0535292228793194
"79",2008,"lowsev_fire","Giant Sequoia National Monument","Black Mountain",79,0.5394155245592
"80",2017,"lowsev_fire","Giant Sequoia National Monument","Black Mountain",80,284.475838787246
"81",2017,"modsev_fire","Giant Sequoia National Monument","Black Mountain",81,95.9413317315805
"82",2017,"highsev_fire","Giant Sequoia National Monument","Black Mountain",82,20.3353524794925
"83",1985,"mech_under","Giant Sequoia National Monument","Black Mountain",83,12.6401734484373
"84",1986,"mech_under","Giant Sequoia National Monument","Black Mountain",84,15.0058805254497
"85",1987,"mech_under","Giant Sequoia National Monument","Black Mountain",85,24.5282758714197
"86",2016,"mech_under","Giant Sequoia National Monument","Black Mountain",86,61.4124404162917
"87",2017,"mech_under","Giant Sequoia National Monument","Black Mountain",87,0.053370952951043
"88",2018,"mech_under","Giant Sequoia National Monument","Black Mountain",88,11.9733678413905
"89",2018,"rx_pile","Giant Sequoia National Monument","Black Mountain",89,11.9733678413905
"90",2015,"mech_under","Giant Sequoia National Monument","Black Mountain",90,204.364017736659
"91",2016,"rx_pile","Giant Sequoia National Monument","Black Mountain",91,25.8130793838905
"92",2017,"rx_pile","Giant Sequoia National Monument","Black Mountain",92,25.8130793838905
"93",2011,"mech_under","Giant Sequoia National Monument","Black Mountain",93,0.0137077273366362
"94",2010,"mech_under","Giant Sequoia National Monument","Black Mountain",94,0.0137077273366362
"95",2011,"rx_pile","Giant Sequoia National Monument","Black Mountain",95,0.0137077273366362
"96",2010,"rx_pile","Giant Sequoia National Monument","Black Mountain",96,0.0137077273366362
"97",2007,"mech_under","Giant Sequoia National Monument","Black Mountain",97,3.06271374168641
"98",2022,"mech_under","Giant Sequoia National Monument","Black Mountain",98,102.502016816034
"99",2015,"lowsev_fire","Giant Sequoia National Monument","Boulder Creek",99,8.29993489143964
"100",2015,"modsev_fire","Giant Sequoia National Monument","Boulder Creek",100,1.81245035394348
"101",1985,"mech_under","Giant Sequoia National Monument","Boulder Creek",101,0.313366572127794
"102",2009,"rx_pile","Giant Sequoia National Monument","Boulder Creek",102,0.372072383367331
"103",2018,"lowsev_fire","Giant Sequoia National Monument","Burro Creek",103,9.84265524032185
"104",2018,"modsev_fire","Giant Sequoia National Monument","Burro Creek",104,0.86835650409728
"105",2018,"highsev_fire","Giant Sequoia National Monument","Burro Creek",105,0.0283120291327487
"106",2020,"lowsev_fire","Giant Sequoia National Monument","Burro Creek",106,0.223318828867949
"107",2015,"lowsev_fire","Giant Sequoia National Monument","Cabin Creek",107,32.2279355670083
"108",2015,"modsev_fire","Giant Sequoia National Monument","Cabin Creek",108,23.3885875245436
"109",2015,"highsev_fire","Giant Sequoia National Monument","Cabin Creek",109,4.30115533158882
"110",2018,"mech_under","Giant Sequoia National Monument","Cabin Creek",110,2.34776456289447
"111",2020,"lowsev_fire","Giant Sequoia National Monument","Carr Wilson",111,2.38123264920492
"112",2020,"modsev_fire","Giant Sequoia National Monument","Carr Wilson",112,0.88540322107953
"113",2020,"highsev_fire","Giant Sequoia National Monument","Carr Wilson",113,1.92328721235896
"114",2023,"rx_pile","Giant Sequoia National Monument","Carr Wilson",114,4.46398908758613
"115",2015,"lowsev_fire","Giant Sequoia National Monument","Cherry Gap",115,7.42777846722392
"116",2015,"modsev_fire","Giant Sequoia National Monument","Cherry Gap",116,16.401533179508
"117",2015,"highsev_fire","Giant Sequoia National Monument","Cherry Gap",117,0.559250958168164
"118",2024,"mech_under","Giant Sequoia National Monument","Cherry Gap",118,2.02183086615868
"119",2018,"mech_under","Giant Sequoia National Monument","Cherry Gap",119,8.51563177091295
"120",2015,"lowsev_fire","Giant Sequoia National Monument","Converse Basin",120,247.125528464842
"121",2015,"modsev_fire","Giant Sequoia National Monument","Converse Basin",121,176.968906252454
"122",2015,"highsev_fire","Giant Sequoia National Monument","Converse Basin",122,31.7436269696518
"123",2024,"mech_under","Giant Sequoia National Monument","Converse Basin",123,44.3741661068463
"124",2023,"mech_under","Giant Sequoia National Monument","Converse Basin",124,44.7837359132775
"125",1986,"mech_under","Giant Sequoia National Monument","Converse Basin",125,34.7389719609075
"126",1987,"mech_under","Giant Sequoia National Monument","Converse Basin",126,0.0302205493022785
"127",2018,"mech_under","Giant Sequoia National Monument","Converse Basin",127,80.5292914858581
"128",2023,"rx_pile","Giant Sequoia National Monument","Converse Basin",128,1.75934587526456
"129",2022,"rx_pile","Giant Sequoia National Monument","Converse Basin",129,0.48229583233411
"130",2019,"rx_pile","Giant Sequoia National Monument","Converse Basin",130,35.3121528448436
"131",2006,"mech_under","Giant Sequoia National Monument","Converse Basin",131,0.96369083192081
"132",2022,"mech_under","Giant Sequoia National Monument","Converse Basin",132,43.8513632856805
"133",2024,"rx_pile","Giant Sequoia National Monument","Converse Basin",133,3.79005476112712
"134",2017,"mech_under","Giant Sequoia National Monument","Converse Basin",134,5.27306350088633
"135",2015,"modsev_fire","Giant Sequoia National Monument","Converse Mountain",135,0.707887019244412
"136",2015,"highsev_fire","Giant Sequoia National Monument","Converse Mountain",136,12.76929431743
"137",2023,"mech_under","Giant Sequoia National Monument","Converse Mountain",137,0.426697558496404
"138",2020,"mech_under","Giant Sequoia National Monument","Converse Mountain",138,0.151652724591224
"139",2021,"rx_pile","Giant Sequoia National Monument","Converse Mountain",139,0.151652724591224
"140",2022,"mech_under","Giant Sequoia National Monument","Converse Mountain",140,0.151652724591224
"141",2015,"lowsev_fire","Giant Sequoia National Monument","Converse Saddle",141,4.70302172408788
"142",2015,"modsev_fire","Giant Sequoia National Monument","Converse Saddle",142,4.22817720994214
"143",2015,"highsev_fire","Giant Sequoia National Monument","Converse Saddle",143,0.436848389540205
"144",2018,"mech_under","Giant Sequoia National Monument","Converse Saddle",144,2.83429294457461
"145",2021,"lowsev_fire","Giant Sequoia National Monument","Cunningham",145,1.62514274682587
"146",2021,"modsev_fire","Giant Sequoia National Monument","Cunningham",146,0.117725241680297
"147",2016,"lowsev_fire","Giant Sequoia National Monument","Cunningham",147,3.75903715181409
"148",2016,"modsev_fire","Giant Sequoia National Monument","Cunningham",148,0.326792036936508
"149",2021,"lowsev_fire","Giant Sequoia National Monument","Deer Creek",149,0.858647312322108
"150",2021,"modsev_fire","Giant Sequoia National Monument","Deer Creek",150,1.97644237060293
"151",2021,"highsev_fire","Giant Sequoia National Monument","Deer Creek",151,11.3306324673666
"152",2015,"lowsev_fire","Giant Sequoia National Monument","Deer Meadow",152,12.5312237802966
"153",2015,"modsev_fire","Giant Sequoia National Monument","Deer Meadow",153,12.2286018380069
"154",2015,"highsev_fire","Giant Sequoia National Monument","Deer Meadow",154,0.395643305694168
"155",2020,"lowsev_fire","Giant Sequoia National Monument","Dennison",155,0.209854021213172
"156",2020,"lowsev_fire","Giant Sequoia National Monument","Dillonwood",156,19.2110760243399
"157",2020,"modsev_fire","Giant Sequoia National Monument","Dillonwood",157,6.45489272655095
"158",2020,"highsev_fire","Giant Sequoia National Monument","Dillonwood",158,38.0275520563883
"159",2020,"lowsev_fire","Giant Sequoia National Monument","Dillonwood - West",159,0.0437605694387907
"160",2020,"modsev_fire","Giant Sequoia National Monument","Dillonwood - West",160,0.827219013469256
"161",2020,"highsev_fire","Giant Sequoia National Monument","Dillonwood - West",161,0.784854142646704
"162",2015,"lowsev_fire","Giant Sequoia National Monument","Evans",162,155.727904189281
"163",2015,"modsev_fire","Giant Sequoia National Monument","Evans",163,181.417555583824
"164",2015,"highsev_fire","Giant Sequoia National Monument","Evans",164,48.436011462979
"165",1985,"mech_under","Giant Sequoia National Monument","Evans",165,3.60984870194546
"166",2014,"mech_under","Giant Sequoia National Monument","Evans",166,0.336515256039845
"167",2020,"lowsev_fire","Giant Sequoia National Monument","Freeman Creek",167,137.22600248534
"168",2020,"modsev_fire","Giant Sequoia National Monument","Freeman Creek",168,76.3577120415198
"169",2020,"highsev_fire","Giant Sequoia National Monument","Freeman Creek",169,343.876350974002
"170",2012,"lowsev_fire","Giant Sequoia National Monument","Freeman Creek",170,0.0308591884386065
"171",2023,"mech_under","Giant Sequoia National Monument","Freeman Creek",171,5.61130296761949
"172",2016,"mech_under","Giant Sequoia National Monument","Freeman Creek",172,2.99854320679409
"173",2014,"mech_under","Giant Sequoia National Monument","Freeman Creek",173,0.585170062855989
"174",2015,"lowsev_fire","Giant Sequoia National Monument","General Grant",174,6.48057129693952
"175",2015,"modsev_fire","Giant Sequoia National Monument","General Grant",175,8.43154290672345
"176",2015,"highsev_fire","Giant Sequoia National Monument","General Grant",176,5.53804034205509
"177",2023,"mech_under","Giant Sequoia National Monument","General Grant",177,0.0126817517567426
"178",1992,"rx_pile","Giant Sequoia National Monument","General Grant",178,0.198856462674359
"179",2018,"mech_under","Giant Sequoia National Monument","General Grant",179,3.25487902883029
"180",2015,"lowsev_fire","Giant Sequoia National Monument","Hoist Ridge",180,6.50560753950338
"181",2015,"modsev_fire","Giant Sequoia National Monument","Hoist Ridge",181,8.2811835692963
"182",2015,"highsev_fire","Giant Sequoia National Monument","Hoist Ridge",182,4.19306126949006
"183",2024,"mech_under","Giant Sequoia National Monument","Hoist Ridge",183,3.24878530101427
"184",2023,"mech_under","Giant Sequoia National Monument","Hoist Ridge",184,1.2335345365599
"185",2018,"mech_under","Giant Sequoia National Monument","Hoist Ridge",185,3.37926052264481
"186",2022,"rx_pile","Giant Sequoia National Monument","Hoist Ridge",186,3.37926052264481
"187",2015,"lowsev_fire","Giant Sequoia National Monument","Indian Basin",187,0.394302294376511
"188",2015,"modsev_fire","Giant Sequoia National Monument","Indian Basin",188,0.135675763127231
"189",2023,"mech_under","Giant Sequoia National Monument","Indian Basin",189,52.1935326089912
"190",2019,"mech_under","Giant Sequoia National Monument","Indian Basin",190,16.451983754885
"191",2020,"mech_under","Giant Sequoia National Monument","Indian Basin",191,3.29932702539466
"192",2021,"rx_pile","Giant Sequoia National Monument","Indian Basin",192,3.29932702539466
"193",2022,"mech_under","Giant Sequoia National Monument","Indian Basin",193,17.3514572865916
"194",2010,"rx_pile","Giant Sequoia National Monument","Indian Basin",194,1.3596336502522
"195",2024,"rx_pile","Giant Sequoia National Monument","Indian Basin",195,4.43256975670534
"196",2023,"rx_pile","Giant Sequoia National Monument","Indian Basin",196,14.0521302611966
"197",2016,"mech_under","Giant Sequoia National Monument","Indian Basin",197,16.451983664605
"198",2017,"mech_under","Giant Sequoia National Monument","Indian Basin",198,30.1589949976613
"199",2021,"mech_under","Giant Sequoia National Monument","Indian Basin",199,29.5993871001016
"200",2022,"rx_pile","Giant Sequoia National Monument","Indian Basin",200,29.5993871001016
"201",2016,"rx_pile","Giant Sequoia National Monument","Indian Basin",201,13.2459237920717
"202",2018,"rx_pile","Giant Sequoia National Monument","Indian Basin",202,13.2459237920717
"203",2015,"lowsev_fire","Giant Sequoia National Monument","Kennedy",203,39.8369387343862
"204",2015,"modsev_fire","Giant Sequoia National Monument","Kennedy",204,27.2303347826175
"205",2015,"highsev_fire","Giant Sequoia National Monument","Kennedy",205,6.24344218067188
"206",1986,"mech_under","Giant Sequoia National Monument","Kennedy",206,0.247372716211446
"207",2023,"mech_under","Giant Sequoia National Monument","Landslide",207,9.11392105055424
"208",2022,"mech_under","Giant Sequoia National Monument","Landslide",208,15.2670342269516
"209",2015,"lowsev_fire","Giant Sequoia National Monument","Little Boulder",209,22.7099487031023
"210",2015,"modsev_fire","Giant Sequoia National Monument","Little Boulder",210,7.10796801080677
"211",1983,"mech_under","Giant Sequoia National Monument","Little Boulder",211,0.00272645863926737
"212",1984,"mech_under","Giant Sequoia National Monument","Little Boulder",212,2.18339567151664
"213",1985,"mech_under","Giant Sequoia National Monument","Little Boulder",213,6.30159559237761
"214",1986,"mech_under","Giant Sequoia National Monument","Little Boulder",214,0.749819899822329
"215",2015,"lowsev_fire","Giant Sequoia National Monument","Lockwood",215,7.97230980263769
"216",2015,"modsev_fire","Giant Sequoia National Monument","Lockwood",216,8.15736437293228
"217",2015,"highsev_fire","Giant Sequoia National Monument","Lockwood",217,10.5234847000436
"218",1985,"mech_under","Giant Sequoia National Monument","Lockwood",218,8.25297752163738
"219",2011,"lowsev_fire","Giant Sequoia National Monument","Long Meadow",219,3.59506537188847
"220",2011,"modsev_fire","Giant Sequoia National Monument","Long Meadow",220,0.000514816790136683
"221",2021,"lowsev_fire","Giant Sequoia National Monument","Long Meadow",221,28.9055309676663
"222",2021,"modsev_fire","Giant Sequoia National Monument","Long Meadow",222,21.3958429694747
"223",2021,"highsev_fire","Giant Sequoia National Monument","Long Meadow",223,22.1086882407921
"224",2016,"lowsev_fire","Giant Sequoia National Monument","Long Meadow",224,2.34019182645662
"225",2016,"modsev_fire","Giant Sequoia National Monument","Long Meadow",225,0.0719307786645833
"226",2023,"mech_under","Giant Sequoia National Monument","Long Meadow",226,85.1235680288504
"227",1985,"mech_under","Giant Sequoia National Monument","Long Meadow",227,1.22775684783942
"228",1986,"mech_under","Giant Sequoia National Monument","Long Meadow",228,24.4128823405307
"229",2018,"mech_under","Giant Sequoia National Monument","Long Meadow",229,20.0907354454414
"230",2007,"mech_under","Giant Sequoia National Monument","Long Meadow",230,0.401218897174192
"231",2022,"mech_under","Giant Sequoia National Monument","Long Meadow",231,23.4418433574053
"232",2023,"rx_pile","Giant Sequoia National Monument","Long Meadow",232,23.7569354907914
"233",2004,"rx_pile","Giant Sequoia National Monument","Long Meadow",233,13.6956460053971
"234",2016,"mech_under","Giant Sequoia National Monument","Long Meadow",234,13.6956460053971
"235",2018,"rx_pile","Giant Sequoia National Monument","Long Meadow",235,13.6956460053971
"236",2021,"rx_pile","Giant Sequoia National Monument","Long Meadow",236,13.6956460053971
"237",2016,"lowsev_fire","Giant Sequoia National Monument","Maggie Mountain",237,4.05086556819478
"238",2016,"modsev_fire","Giant Sequoia National Monument","Maggie Mountain",238,0.213538421385358
"239",2020,"lowsev_fire","Giant Sequoia National Monument","McIntyre",239,24.1118484124825
"240",2020,"modsev_fire","Giant Sequoia National Monument","McIntyre",240,39.557227791493
"241",2020,"highsev_fire","Giant Sequoia National Monument","McIntyre",241,48.8085177293006
"242",2023,"rx_pile","Giant Sequoia National Monument","McIntyre",242,112.905269590724
"243",2020,"lowsev_fire","Giant Sequoia National Monument","Middle Tule",243,16.3338997027977
"244",2020,"modsev_fire","Giant Sequoia National Monument","Middle Tule",244,3.94533224078701
"245",2020,"highsev_fire","Giant Sequoia National Monument","Middle Tule",245,1.92512725155466
"246",2016,"lowsev_fire","Giant Sequoia National Monument","Middle Tule",246,17.8344147009643
"247",2016,"modsev_fire","Giant Sequoia National Monument","Middle Tule",247,0.630000173103157
"248",1992,"mech_under","Giant Sequoia National Monument","Middle Tule",248,0.913760084751915
"249",2018,"rx_pile","Giant Sequoia National Monument","Middle Tule",249,1.01384306863171
"250",2010,"lowsev_fire","Giant Sequoia National Monument","Monarch",250,3.03376805473594
"251",2010,"modsev_fire","Giant Sequoia National Monument","Monarch",251,0.0652944123212365
"252",2020,"lowsev_fire","Giant Sequoia National Monument","Mountain Home",252,55.4030820658526
"253",2020,"modsev_fire","Giant Sequoia National Monument","Mountain Home",253,35.5884410433842
"254",2020,"highsev_fire","Giant Sequoia National Monument","Mountain Home",254,51.9664293099178
"255",2009,"mech_under","Giant Sequoia National Monument","Mountain Home",255,0.681442668659032
"256",1960,"mech_under","Giant Sequoia National Monument","Mountain Home",256,0.0309487662470317
"257",1964,"mech_under","Giant Sequoia National Monument","Mountain Home",257,2.35889180654809
"258",1965,"mech_under","Giant Sequoia National Monument","Mountain Home",258,1.06826944028003
"259",1967,"mech_under","Giant Sequoia National Monument","Mountain Home",259,2.57925803508236
"260",1971,"mech_under","Giant Sequoia National Monument","Mountain Home",260,5.62570214589324
"261",1987,"mech_under","Giant Sequoia National Monument","Mountain Home",261,0.00107980129293865
"262",1989,"mech_under","Giant Sequoia National Monument","Mountain Home",262,1.14116857815252
"263",1994,"mech_under","Giant Sequoia National Monument","Mountain Home",263,0.778126439493716
"264",1990,"mech_under","Giant Sequoia National Monument","Mountain Home",264,0.871399786143657
"265",2002,"mech_under","Giant Sequoia National Monument","Mountain Home",265,5.58228987865279
"266",2018,"mech_under","Giant Sequoia National Monument","Mountain Home",266,0.0000642997349471784
"267",2016,"rx_pile","Giant Sequoia National Monument","Mountain Home",267,0.284820615279688
"268",2012,"mech_under","Giant Sequoia National Monument","Mountain Home",268,1.44272130305422
"269",2013,"mech_under","Giant Sequoia National Monument","Mountain Home",269,2.02818475588489
"270",1983,"mech_under","Giant Sequoia National Monument","Mountain Home",270,1.87442243343372
"271",2021,"lowsev_fire","Giant Sequoia National Monument","Packsaddle",271,27.0750337620865
"272",2021,"modsev_fire","Giant Sequoia National Monument","Packsaddle",272,20.0197290699455
"273",2021,"highsev_fire","Giant Sequoia National Monument","Packsaddle",273,23.5093408893968
"274",2024,"mech_under","Giant Sequoia National Monument","Packsaddle",274,69.526976014979
"275",2007,"mech_under","Giant Sequoia National Monument","Packsaddle",275,0.0293887278912356
"276",2021,"lowsev_fire","Giant Sequoia National Monument","Peyrone",276,49.0671533183803
"277",2021,"modsev_fire","Giant Sequoia National Monument","Peyrone",277,27.4527312266937
"278",2021,"highsev_fire","Giant Sequoia National Monument","Peyrone",278,12.9636383109804
"279",1987,"mech_under","Giant Sequoia National Monument","Peyrone",279,8.35169570228491
"280",1986,"mech_under","Giant Sequoia National Monument","Peyrone",280,0.0456691536828963
"281",1988,"mech_under","Giant Sequoia National Monument","Peyrone",281,12.3044175374835
"282",2021,"lowsev_fire","Giant Sequoia National Monument","Powderhorn Tree",282,0.148036868693598
"283",2024,"mech_under","Giant Sequoia National Monument","Powderhorn Tree",283,0.148036868693598
"284",2021,"lowsev_fire","Giant Sequoia National Monument","Redhill",284,55.0397193561991
"285",2021,"modsev_fire","Giant Sequoia National Monument","Redhill",285,63.5446210112665
"286",2021,"highsev_fire","Giant Sequoia National Monument","Redhill",286,53.8807206017499
"287",1985,"mech_under","Giant Sequoia National Monument","Redhill",287,0.0115085903704166
"288",2007,"mech_under","Giant Sequoia National Monument","Redhill",288,4.07047095830836
"289",2021,"lowsev_fire","Giant Sequoia National Monument","Redwood Mountain",289,24.7656096254927
"290",2021,"modsev_fire","Giant Sequoia National Monument","Redwood Mountain",290,9.59285498320944
"291",2021,"highsev_fire","Giant Sequoia National Monument","Redwood Mountain",291,36.6769706447735
"292",1987,"lowsev_fire","Giant Sequoia National Monument","Redwood Mountain",292,7.9536445249796
"293",1987,"modsev_fire","Giant Sequoia National Monument","Redwood Mountain",293,2.1314699569968
"294",1987,"highsev_fire","Giant Sequoia National Monument","Redwood Mountain",294,0.039934933955851
"295",1997,"mech_under","Giant Sequoia National Monument","Redwood Mountain",295,0.245533208238969
"296",2012,"rx_pile","Giant Sequoia National Monument","Redwood Mountain",296,0.907711750021947
"297",2009,"rx_pile","Giant Sequoia National Monument","Redwood Mountain",297,0.00605464581599226
"298",1978,"rx_pile","Giant Sequoia National Monument","Redwood Mountain",298,0.00014431308552339
"299",1976,"rx_pile","Giant Sequoia National Monument","Redwood Mountain",299,0.178017297873058
"300",2001,"mech_under","Giant Sequoia National Monument","Redwood Mountain",300,2.3869668887588
"301",2024,"mech_under","Giant Sequoia National Monument","Redwood Mountain",301,0.220321325622377
"302",1983,"mech_under","Giant Sequoia National Monument","Redwood Mountain",302,4.85129113590631
"303",1987,"mech_under","Giant Sequoia National Monument","Redwood Mountain",303,0.0784629253578154
"304",2010,"mech_under","Giant Sequoia National Monument","Redwood Mountain",304,0.476769517624064
"305",2016,"mech_under","Giant Sequoia National Monument","Redwood Mountain",305,6.4809037129008
"306",2011,"rx_pile","Giant Sequoia National Monument","Redwood Mountain",306,0.11376197546405
