"","dist_year","dist_type","grove_name","unit_name","landowner","hectares","dist_group"
"532",2018,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",12,"Active treatment"
"533",2018,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",12,"Active treatment"
"534",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",100.5,"Active treatment"
"535",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",7,"Active treatment"
"536",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",71,"Active treatment"
"537",2016,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"538",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"539",2017,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"540",2011,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"541",2010,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"542",2011,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"543",2010,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"544",2007,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"545",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",16.1,"Active treatment"
"546",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",48.9,"Active treatment"
"547",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",24.5,"Active treatment"
"548",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",6.3,"Active treatment"
"549",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",6.8,"Active treatment"
"550",1985,"mech_under","Boulder Creek","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"551",2009,"rx_pile","Boulder Creek","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"552",2018,"mech_under","Cabin Creek","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"553",2023,"rx_pile","Carr Wilson","Giant Sequoia National Monument","US Forest Service",4.5,"Active treatment"
"554",2024,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",2,"Active treatment"
"555",2018,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"556",2018,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",8.5,"Active treatment"
"557",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.8,"Active treatment"
"558",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",18.4,"Active treatment"
"559",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.3,"Active treatment"
"560",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.7,"Active treatment"
"561",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.2,"Active treatment"
"562",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"563",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"564",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"565",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"566",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"567",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"568",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"569",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"570",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"571",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.6,"Active treatment"
"572",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"573",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.9,"Active treatment"
"574",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.8,"Active treatment"
"575",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.7,"Active treatment"
"576",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.5,"Active treatment"
"577",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"578",1987,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"579",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.5,"Active treatment"
"580",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"581",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"582",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",25.4,"Active treatment"
"583",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"584",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"585",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"586",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.5,"Active treatment"
"587",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.6,"Active treatment"
"588",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.9,"Active treatment"
"589",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"590",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"591",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"592",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"593",2023,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"594",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"595",2022,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"596",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",35.3,"Active treatment"
"597",2019,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",35.3,"Active treatment"
"598",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",23.8,"Active treatment"
"599",2006,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"600",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"601",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",17.1,"Active treatment"
"602",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"603",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"604",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"605",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"606",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"607",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"608",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"609",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"610",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"611",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"612",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"613",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"614",2023,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"615",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"616",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"617",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"618",2017,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.3,"Active treatment"
"619",2006,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"620",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",38.9,"Active treatment"
"621",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"622",2022,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"623",2023,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"624",2020,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"625",2021,"rx_pile","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"626",2022,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"627",2023,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"628",2018,"mech_under","Converse Saddle","Giant Sequoia National Monument","US Forest Service",2.8,"Active treatment"
"629",1985,"mech_under","Evans","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"630",2014,"mech_under","Evans","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"631",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"632",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"633",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"634",2016,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"635",2016,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",2.9,"Active treatment"
"636",2014,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"637",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"638",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"639",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"640",2023,"mech_under","General Grant","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"641",2023,"mech_under","General Grant","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"642",1992,"rx_pile","General Grant","Giant Sequoia National Monument","National Park Service",0.2,"Active treatment"
"643",2018,"mech_under","General Grant","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"644",2024,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.2,"Active treatment"
"645",2024,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"646",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"647",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"648",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"649",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"650",2018,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.4,"Active treatment"
"651",2022,"rx_pile","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.4,"Active treatment"
"652",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"653",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"654",2019,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",5.8,"Active treatment"
"655",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"656",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",32.3,"Active treatment"
"657",2020,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"658",2021,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"659",2022,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"660",2010,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"661",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"662",2024,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"663",2022,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",14.1,"Active treatment"
"664",2023,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",14.1,"Active treatment"
"665",2016,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",5.8,"Active treatment"
"666",2017,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"667",2021,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"668",2022,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"669",2016,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"670",2016,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"671",2017,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"672",2018,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"673",2019,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"674",1986,"mech_under","Kennedy","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"675",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"676",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.5,"Active treatment"
"677",2022,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.5,"Active treatment"
"678",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",1.1,"Active treatment"
"679",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"680",2022,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.8,"Active treatment"
"681",1983,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"682",1984,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"683",1985,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",6.3,"Active treatment"
"684",1986,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"685",1985,"mech_under","Lockwood","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"686",1985,"mech_under","Lockwood","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"687",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"688",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",3,"Active treatment"
"689",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"690",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"691",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",5.9,"Active treatment"
"692",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",2.6,"Active treatment"
"693",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",8.5,"Active treatment"
"694",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.3,"Active treatment"
"695",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",5.5,"Active treatment"
"696",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",11.1,"Active treatment"
"697",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"698",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.4,"Active treatment"
"699",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.8,"Active treatment"
"700",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",2.5,"Active treatment"
"701",1985,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"702",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.9,"Active treatment"
"703",1985,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"704",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",12.9,"Active treatment"
"705",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"706",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"707",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",10.1,"Active treatment"
"708",2007,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"709",2022,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.4,"Active treatment"
"710",2023,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.4,"Active treatment"
"711",2004,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"712",2016,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"713",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"714",2018,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"715",2021,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"716",2023,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"717",2023,"rx_pile","McIntyre","Giant Sequoia National Monument","US Forest Service",112.9,"Active treatment"
"718",1992,"mech_under","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.5,"Active treatment"
"719",1992,"mech_under","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.5,"Active treatment"
"720",2018,"rx_pile","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1,"Active treatment"
"721",2009,"mech_under","Mountain Home","Giant Sequoia National Monument","Private",0.7,"Active treatment"
"722",1960,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"723",1964,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2.4,"Active treatment"
"724",1965,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"725",1965,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1,"Active treatment"
"726",1967,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2.6,"Active treatment"
"727",1971,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",5.6,"Active treatment"
"728",1987,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"729",1989,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1.1,"Active treatment"
"730",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"731",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"732",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"733",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"734",1990,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.9,"Active treatment"
"735",2002,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"736",2002,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",5.2,"Active treatment"
"737",2018,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"738",2016,"rx_pile","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.3,"Active treatment"
"739",2012,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1.4,"Active treatment"
"740",2013,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2,"Active treatment"
"741",1983,"mech_under","Mountain Home","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"742",1983,"mech_under","Mountain Home","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"743",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",37.8,"Active treatment"
"744",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",14.9,"Active treatment"
"745",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",7.1,"Active treatment"
"746",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"747",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",1.7,"Active treatment"
"748",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"749",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"750",2007,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"751",1987,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",4.3,"Active treatment"
"752",1986,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"753",1987,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",4.1,"Active treatment"
"754",1988,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"755",1988,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",11.9,"Active treatment"
"756",2024,"mech_under","Powderhorn Tree","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"757",1985,"mech_under","Redhill","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"758",2007,"mech_under","Redhill","Giant Sequoia National Monument","US Forest Service",4.1,"Active treatment"
"759",1997,"mech_under","Redwood Mountain","Giant Sequoia National Monument","Private",0.2,"Active treatment"
"760",2012,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0.8,"Active treatment"
"761",2009,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"762",1978,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"763",1976,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0.2,"Active treatment"
"764",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0,"Active treatment"
"765",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0,"Active treatment"
"766",2024,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0.2,"Active treatment"
"767",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",2.4,"Active treatment"
"768",1983,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",4.9,"Active treatment"
"769",1987,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"770",2010,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"771",2010,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"772",2016,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"773",2011,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"774",2017,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"775",2018,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"776",2019,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"777",2016,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"778",2018,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"779",2017,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"780",2019,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"781",2020,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"782",2018,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"783",2017,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"784",2012,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.9,"Active treatment"
"785",2024,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"786",2024,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"787",2024,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"788",1994,"mech_under","Silver Creek","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",3.3,"Active treatment"
"789",1991,"mech_under","Silver Creek","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",3.3,"Active treatment"
"790",1992,"mech_under","Silver Creek","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.2,"Active treatment"
"791",2022,"mech_under","Silver Creek","Giant Sequoia National Monument","US Forest Service",5.4,"Active treatment"
"792",1984,"mech_under","Starvation Creek","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"793",2018,"mech_under","Verplank","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"794",2018,"mech_under","Verplank","Giant Sequoia National Monument","US Forest Service",3.9,"Active treatment"
"795",2022,"rx_pile","Verplank","Giant Sequoia National Monument","US Forest Service",3.9,"Active treatment"
"796",2022,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"797",2023,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"798",2006,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",4.8,"Active treatment"
"799",2009,"rx_pile","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",4.8,"Active treatment"
