"","last_trt","resist_class","X","resist_id","lowsev_fire","rx_pile","mech_under","modsev_fire","highsev_fire","diff.1.to.2","area_ha","test.high","test.mod","test.low","resist_class_f"
"2067",2020,"High resistance",2380,3975,1,0,3,0,0,7,0.189595935067069,4,1,3,"High resistance"
"2068",2020,"High resistance",2383,3978,1,0,2,0,0,7,13.7768437992284,3,1,2,"High resistance"
"2069",2020,"High resistance",2392,3998,1,0,3,0,0,2,0.0000278464833216443,4,1,3,"High resistance"
"2070",2020,"High resistance",2393,3999,1,0,4,0,0,2,0.000000000842171721160412,5,1,4,"High resistance"
"2071",2020,"High resistance",2394,4001,1,1,3,0,0,1,0.00000842590317479335,5,2,3,"High resistance"
"2072",2020,"High resistance",2397,4010,1,1,1,0,0,4,0.0406624542376649,3,2,1,"High resistance"
"2073",2020,"High resistance",2401,4015,1,0,1,0,0,7,8.83043392667853,2,1,1,"High resistance"
"2074",2020,"High resistance",2402,4018,0,0,1,1,0,7,0.391581656751289,2,1,1,"High resistance"
"2075",2020,"High resistance",2404,4022,1,2,1,0,0,7,0.00272235178189439,4,3,1,"High resistance"
"2076",2020,"High resistance",2407,4025,1,2,2,0,0,7,0.00645641916988958,5,3,2,"High resistance"
"2077",2020,"High resistance",2410,4028,1,1,3,0,0,8,0.0000000000000000000121430643318376,5,2,3,"High resistance"
"2078",2020,"High resistance",2414,4031,1,2,3,0,0,7,0.459264938301219,6,3,3,"High resistance"
"2079",2020,"High resistance",2417,4036,1,3,3,0,0,1,0.0000000000000371073838323355,7,4,3,"High resistance"
"2080",2020,"High resistance",2419,4039,1,1,2,0,0,2,0.000000000000181933246246047,4,2,2,"High resistance"
"2081",2020,"High resistance",2423,4046,1,2,3,0,0,1,0.000000000000000000000693889390390723,6,3,3,"High resistance"
"2082",2020,"High resistance",2435,4061,1,1,1,0,0,7,1.32281617633827,3,2,1,"High resistance"
"2083",2020,"High resistance",2437,4063,1,1,2,0,0,7,0.880285939973698,4,2,2,"High resistance"
"2084",2020,"High resistance",2439,4065,1,1,3,0,0,7,0.0447313953941382,5,2,3,"High resistance"
"2085",2020,"High resistance",2440,4066,1,1,1,0,0,8,0.250645509466053,3,2,1,"High resistance"
"2086",2020,"High resistance",2441,4067,1,1,4,0,0,7,0.00188255717156426,6,2,4,"High resistance"
"2087",2020,"High resistance",2445,4075,1,1,3,0,0,7,0.103502581180328,5,2,3,"High resistance"
"2088",2020,"High resistance",2447,4077,1,2,2,0,0,4,0.0113250640604507,5,3,2,"High resistance"
"2089",2020,"High resistance",2448,4079,1,2,3,0,0,4,0.141145173447278,6,3,3,"High resistance"
"2090",2020,"High resistance",2455,4086,1,2,3,0,0,7,0.214549902061742,6,3,3,"High resistance"
"2091",2020,"High resistance",2479,4132,1,2,4,0,0,7,0.269243724236584,7,3,4,"High resistance"
"2092",2020,"High resistance",2521,4208,1,2,4,0,0,1,0.164894249296831,7,3,4,"High resistance"
"2093",2020,"High resistance",2523,4213,1,2,1,0,0,1,0,4,3,1,"High resistance"
"2094",2020,"High resistance",2524,4214,1,2,2,0,0,1,0.0000000114349622890586,5,3,2,"High resistance"
"2095",2020,"High resistance",2525,4215,1,2,3,0,0,1,0.0000000111203466076404,6,3,3,"High resistance"
"2096",2020,"High resistance",2526,4219,1,2,5,0,0,1,0.0875205709648185,8,3,5,"High resistance"
"2097",2020,"High resistance",2531,4224,1,2,4,0,0,1,0.0780254619505767,7,3,4,"High resistance"
"2098",2020,"High resistance",2535,4229,1,2,3,0,0,1,0.349378670550806,6,3,3,"High resistance"
"2099",2020,"High resistance",2537,4231,1,1,2,0,0,8,0.444425071077131,4,2,2,"High resistance"
"2100",2020,"High resistance",2538,4233,1,2,4,0,0,1,0,7,3,4,"High resistance"
"2101",2020,"High resistance",2544,4242,1,3,3,0,0,1,0.000000000000727595761418343,7,4,3,"High resistance"
"2102",2020,"High resistance",2546,4248,1,2,3,0,0,7,0.000634181245926811,6,3,3,"High resistance"
"2103",2020,"High resistance",2547,4252,1,1,3,0,0,8,0.00000000243432659772225,5,2,3,"High resistance"
"2104",2020,"High resistance",2548,4254,1,2,4,0,0,7,0.000461268238638877,7,3,4,"High resistance"
"2105",2020,"High resistance",2549,4261,1,2,3,0,0,1,0.00000000000000352020634863948,6,3,3,"High resistance"
"2106",2020,"High resistance",2555,4266,1,2,2,0,0,1,0.0255850272987814,5,3,2,"High resistance"
"2107",2020,"High resistance",2557,4268,1,1,1,0,0,8,0.25888416080391,3,2,1,"High resistance"
"2108",2020,"High resistance",2559,4271,1,2,4,0,0,1,0.000000000627245208306704,7,3,4,"High resistance"
"2109",2020,"High resistance",2560,4274,1,2,1,0,0,2,0.0000000000000000000222044604925031,4,3,1,"High resistance"
"2110",2020,"High resistance",2561,4276,1,2,3,0,0,1,0.0000000252691199420951,6,3,3,"High resistance"
"2111",2020,"High resistance",2562,4277,1,2,2,0,0,2,0.0000000000000116415321826935,5,3,2,"High resistance"
"2112",2020,"High resistance",2563,4278,1,2,0,0,0,2,0.0000000000000349245965480804,3,3,0,"High resistance"
"2113",2020,"High resistance",2564,4279,1,3,2,0,0,1,0.00000000205724500119686,6,4,2,"High resistance"
"2114",2020,"High resistance",2565,4280,1,3,2,0,0,1,0.00000000000000145519152283669,6,4,2,"High resistance"
"2115",2020,"High resistance",2566,4281,1,2,3,0,0,2,0.0000000000000567524693906307,6,3,3,"High resistance"
"2116",2020,"High resistance",2567,4282,1,3,3,0,0,1,0.0000000249843938136656,7,4,3,"High resistance"
"2117",2020,"High resistance",2568,4283,1,3,2,0,0,1,0.00361690503736027,6,4,2,"High resistance"
"2118",2020,"High resistance",2572,4290,1,2,1,0,0,2,0.0197285295449388,4,3,1,"High resistance"
"2119",2020,"High resistance",2578,4298,1,2,2,0,0,1,0.00000000000000000000356774512548248,5,3,2,"High resistance"
"2120",2020,"High resistance",2580,4301,1,1,2,0,0,8,0.0000000397200101575478,4,2,2,"High resistance"
"2121",2020,"High resistance",2581,4305,1,1,3,0,0,2,0.00000000000000145519152283669,5,2,3,"High resistance"
"2122",2020,"High resistance",2585,4311,1,1,1,0,0,8,0.101043837508879,3,2,1,"High resistance"
"2123",2020,"High resistance",2588,4315,1,1,2,0,0,8,0.0000000000314379576593637,4,2,2,"High resistance"
"2124",2020,"High resistance",2589,4316,1,1,1,0,0,2,0.22512883116234,3,2,1,"High resistance"
"2125",2020,"High resistance",2594,4321,1,1,2,0,0,2,0.443174775838477,4,2,2,"High resistance"
"2126",2020,"High resistance",2595,4322,1,1,3,0,0,2,0.528334992441774,5,2,3,"High resistance"
"2127",2020,"High resistance",2597,4324,1,1,2,0,0,2,0.163480243417383,4,2,2,"High resistance"
"2128",2020,"High resistance",2599,4327,0,1,1,1,0,8,0.0189607258801243,3,2,1,"High resistance"
"2129",2020,"High resistance",2601,4329,0,1,1,1,0,8,0.0738478832585686,3,2,1,"High resistance"
"2130",2020,"High resistance",2602,4330,0,1,2,1,0,8,0.161187093745774,4,2,2,"High resistance"
"2131",2020,"High resistance",2603,4332,1,1,2,0,0,8,1.24895410269058,4,2,2,"High resistance"
"2132",2020,"High resistance",2604,4335,1,1,1,0,0,8,0.82529652407228,3,2,1,"High resistance"
"2133",2020,"High resistance",2605,4336,1,1,2,0,0,2,0.0470614485007043,4,2,2,"High resistance"
"2134",2020,"High resistance",2606,4337,1,1,1,1,0,8,0.000000015636073112546,4,3,1,"High resistance"
"2135",2020,"High resistance",2607,4337,1,1,1,1,0,0,0.000000015636073112546,4,3,1,"High resistance"
"2136",2020,"High resistance",2611,4342,1,1,3,0,0,2,0.164430370620508,5,2,3,"High resistance"
"2137",2020,"High resistance",2613,4345,1,1,3,0,0,2,0.0129888774619978,5,2,3,"High resistance"
"2138",2020,"High resistance",2615,4347,1,1,2,0,0,8,0.423465965145333,4,2,2,"High resistance"
"2139",2020,"High resistance",2618,4350,1,1,3,0,0,8,0.000000048264384167851,5,2,3,"High resistance"
"2140",2020,"High resistance",2619,4351,1,1,4,0,0,2,0.0508031488895864,6,2,4,"High resistance"
"2141",2020,"High resistance",2624,4356,1,1,3,0,0,8,0.185285533834761,5,2,3,"High resistance"
"2142",2020,"High resistance",2625,4358,0,1,2,1,0,8,0.707001729285946,4,2,2,"High resistance"
"2143",2020,"High resistance",2629,4361,0,1,3,1,0,8,0.620230325617222,5,2,3,"High resistance"
"2144",2020,"High resistance",2633,4366,1,1,2,0,0,8,0.000636410633661581,4,2,2,"High resistance"
"2145",2020,"High resistance",2634,4367,0,1,2,1,0,8,0.0324771666426999,4,2,2,"High resistance"
"2146",2020,"High resistance",2636,4369,0,1,1,1,0,8,0.0060922651495454,3,2,1,"High resistance"
"2147",2020,"High resistance",2637,4372,1,1,4,0,0,2,0,6,2,4,"High resistance"
"2148",2020,"High resistance",2638,4373,1,1,2,0,0,8,0.0000543479692781395,4,2,2,"High resistance"
"2149",2020,"High resistance",2639,4374,1,1,3,0,0,8,0.0801559643978893,5,2,3,"High resistance"
"2150",2020,"High resistance",2640,4375,1,1,3,0,0,2,0.0063459344019365,5,2,3,"High resistance"
"2151",2020,"High resistance",2641,4376,1,2,2,0,0,2,0.000000000332746100000642,5,3,2,"High resistance"
"2152",2020,"High resistance",2642,4379,1,2,1,0,0,2,0.0000558683578841737,4,3,1,"High resistance"
"2153",2020,"High resistance",2643,4380,1,2,2,0,0,2,0.0000000233014499826822,5,3,2,"High resistance"
"2154",2020,"High resistance",2644,4381,1,2,2,0,0,2,0.000580084060111403,5,3,2,"High resistance"
"2155",2020,"High resistance",2645,4382,1,2,3,0,0,2,0.0000157031775201352,6,3,3,"High resistance"
"2156",2020,"High resistance",2646,4383,1,1,3,0,0,2,0.0000000507442053276463,5,2,3,"High resistance"
"2157",2020,"High resistance",2647,4384,1,1,2,0,0,8,0.0000899548793637223,4,2,2,"High resistance"
"2158",2020,"High resistance",2649,4386,1,1,4,0,0,2,0.00000877606612193631,6,2,4,"High resistance"
"2159",2020,"High resistance",2650,4387,1,1,5,0,0,2,0.00000886945148085942,7,2,5,"High resistance"
"2160",2020,"High resistance",2651,4388,1,1,3,0,0,8,0.0015990266958077,5,2,3,"High resistance"
"2161",2020,"High resistance",2652,4389,1,1,4,0,0,8,0.060999017397454,6,2,4,"High resistance"
"2162",2020,"High resistance",2653,4391,1,1,3,0,0,8,0.0608192918720929,5,2,3,"High resistance"
"2163",2020,"High resistance",2656,4394,1,1,4,0,0,2,0.286737942515165,6,2,4,"High resistance"
"2164",2020,"High resistance",2660,4404,1,1,2,0,0,8,0.000000004706747910177,4,2,2,"High resistance"
"2165",2020,"High resistance",2662,4408,1,1,5,0,0,2,0.0000000000471656676381826,7,2,5,"High resistance"
"2166",2020,"High resistance",2665,4412,1,1,3,0,0,2,0.064774497634767,5,2,3,"High resistance"
"2167",2020,"High resistance",2667,4416,1,1,2,0,0,8,0,4,2,2,"High resistance"
"2168",2020,"High resistance",2668,4418,1,1,1,0,0,8,0.0248053649943206,3,2,1,"High resistance"
"2169",2020,"High resistance",2669,4420,1,1,3,0,0,4,0.0010986775124252,5,2,3,"High resistance"
"2170",2020,"High resistance",2670,4421,1,1,1,0,0,8,0.246859080708844,3,2,1,"High resistance"
"2171",2020,"High resistance",2672,4424,1,1,2,0,0,8,0.00000000000000291038304567337,4,2,2,"High resistance"
"2172",2020,"High resistance",2673,4425,0,1,1,1,0,8,0.000620328215972495,3,2,1,"High resistance"
"2173",2020,"High resistance",2676,4429,1,1,3,0,0,2,0.0504179564917517,5,2,3,"High resistance"
"2174",2020,"High resistance",2677,4431,1,1,2,0,0,2,0.114297387454625,4,2,2,"High resistance"
"2175",2020,"High resistance",2678,4432,1,1,3,0,0,4,1.780218582356,5,2,3,"High resistance"
"2176",2020,"High resistance",2682,4436,1,1,1,1,0,8,0.000000000000023283064365387,4,3,1,"High resistance"
"2177",2020,"High resistance",2683,4436,1,1,1,1,0,0,0.000000000000023283064365387,4,3,1,"High resistance"
"2178",2020,"High resistance",2684,4437,0,1,2,1,0,8,0.0760587276846352,4,2,2,"High resistance"
"2179",2020,"High resistance",2685,4438,1,1,1,0,0,8,0.116753898057083,3,2,1,"High resistance"
"2180",2020,"High resistance",2686,4440,1,1,3,0,0,8,0.00179487619014253,5,2,3,"High resistance"
"2181",2020,"High resistance",2691,4447,1,3,2,0,0,1,0.00000000000000000737188088351104,6,4,2,"High resistance"
"2182",2020,"High resistance",2692,4448,1,3,3,0,0,1,0.0000000000000062657434796165,7,4,3,"High resistance"
"2183",2020,"High resistance",2693,4449,1,2,2,0,0,2,0.0000000100598121162587,5,3,2,"High resistance"
"2184",2020,"High resistance",2704,4462,1,2,2,0,0,2,0.325623372944508,5,3,2,"High resistance"
"2185",2020,"High resistance",2706,4470,1,2,3,0,0,2,0.000000000241983312145554,6,3,3,"High resistance"
"2186",2020,"High resistance",2707,4471,1,1,2,0,0,8,0.00000189483319069061,4,2,2,"High resistance"
"2187",2020,"High resistance",2712,4485,1,2,3,0,0,2,0.000000000000465934135718271,6,3,3,"High resistance"
"2188",2020,"High resistance",2713,4486,1,1,1,0,0,8,0.000000000000000000000173472347597681,3,2,1,"High resistance"
"2189",2020,"High resistance",2723,4509,1,2,5,0,0,2,0.0000000000000000120792265079217,8,3,5,"High resistance"
"2190",2020,"High resistance",2724,4510,1,2,4,0,0,2,0.0000000000167376128956676,7,3,4,"High resistance"
"2191",2020,"High resistance",2726,4516,1,2,2,0,0,2,0.000000000884546898305416,5,3,2,"High resistance"
"2192",2020,"High resistance",2728,4519,1,2,3,0,0,2,0.0000000774828742567069,6,3,3,"High resistance"
"2193",2020,"High resistance",2729,4520,1,2,4,0,0,2,0.0794408609922616,7,3,4,"High resistance"
"2194",2020,"High resistance",2730,4521,1,1,3,0,0,8,0.00000000000000213731332636146,5,2,3,"High resistance"
"2195",2020,"High resistance",2731,4522,1,2,4,0,0,2,0.0000000000022730091586709,7,3,4,"High resistance"
"2196",2020,"High resistance",2732,4524,1,2,3,0,0,2,0.281132273482926,6,3,3,"High resistance"
"2197",2020,"High resistance",2733,4525,0,1,1,1,0,8,0.0237674461552058,3,2,1,"High resistance"
"2198",2020,"High resistance",2734,4526,0,1,2,1,0,8,1.37577627930492,4,2,2,"High resistance"
"2199",2020,"High resistance",2738,4533,0,1,3,1,0,8,0.131748896632521,5,2,3,"High resistance"
"2200",2020,"High resistance",2742,4538,1,1,2,0,0,8,0.818827720410872,4,2,2,"High resistance"
"2201",2020,"High resistance",2744,4540,0,1,1,1,0,8,0.0626360868192925,3,2,1,"High resistance"
"2202",2020,"High resistance",2747,4545,1,1,3,0,0,8,0.0559387280725798,5,2,3,"High resistance"
"2203",2020,"High resistance",2753,4553,1,1,3,0,0,8,0.140285738293485,5,2,3,"High resistance"
"2204",2020,"High resistance",2754,4555,1,1,2,0,0,8,0.654140956427534,4,2,2,"High resistance"
"2205",2020,"High resistance",2755,4556,1,1,1,0,0,8,0.0100694836129245,3,2,1,"High resistance"
"2206",2020,"High resistance",2759,4560,1,1,3,0,0,8,0.0166132082436234,5,2,3,"High resistance"
"2207",2020,"High resistance",2761,4562,1,1,2,0,0,8,0.00546071694468556,4,2,2,"High resistance"
"2208",2020,"High resistance",2767,4571,1,1,2,0,0,8,1.27498613418572,4,2,2,"High resistance"
"2209",2020,"High resistance",2777,4580,1,1,3,0,0,8,0.640722866308162,5,2,3,"High resistance"
"2210",2020,"High resistance",2779,4583,0,1,2,1,0,8,0.504616532895168,4,2,2,"High resistance"
"2211",2020,"High resistance",2786,4595,1,1,4,0,0,4,0.183225054655098,6,2,4,"High resistance"
"2212",2020,"High resistance",2787,4596,1,1,3,0,0,4,0.00101405819496467,5,2,3,"High resistance"
"2213",2020,"High resistance",2790,4602,1,2,4,0,0,4,0.00530339120800181,7,3,4,"High resistance"
"2214",2020,"High resistance",2793,4605,1,1,2,0,0,8,0.128995699518502,4,2,2,"High resistance"
"2215",2020,"High resistance",2794,4606,1,1,3,0,0,8,0.00922992440970067,5,2,3,"High resistance"
"2216",2020,"High resistance",2796,4608,1,1,3,0,0,8,0.023980539316847,5,2,3,"High resistance"
"2217",2020,"High resistance",2802,4614,1,1,2,0,0,8,0.144962794855503,4,2,2,"High resistance"
"2218",2020,"High resistance",2804,4616,1,1,4,0,0,2,0.0000000138600938953459,6,2,4,"High resistance"
"2219",2020,"High resistance",2805,4617,1,1,4,0,0,2,0.0000000239639141000225,6,2,4,"High resistance"
"2220",2020,"High resistance",2807,4621,1,1,4,0,0,2,0.0112816499320543,6,2,4,"High resistance"
"2221",2020,"High resistance",2808,4622,1,1,5,0,0,2,0.0000000000968419044511393,7,2,5,"High resistance"
"2222",2020,"High resistance",2809,4623,1,1,2,0,0,2,0.00912551010214229,4,2,2,"High resistance"
"2223",2020,"High resistance",2811,4625,1,1,4,0,0,2,0.206356764900382,6,2,4,"High resistance"
"2224",2020,"High resistance",2812,4627,1,1,3,0,0,2,0.0237875887058879,5,2,3,"High resistance"
"2225",2020,"High resistance",2817,4634,1,1,1,0,0,8,0.659839001136276,3,2,1,"High resistance"
"2226",2020,"High resistance",2818,4635,1,1,2,0,0,2,0.0000000342223536790698,4,2,2,"High resistance"
"2227",2020,"High resistance",2819,4636,1,1,2,0,0,2,0.221385005886467,4,2,2,"High resistance"
"2228",2020,"High resistance",2821,4641,1,1,3,0,0,2,0.0319279614710365,5,2,3,"High resistance"
"2229",2020,"High resistance",2824,4645,1,1,3,0,0,2,0.175858193573624,5,2,3,"High resistance"
"2230",2020,"High resistance",2825,4646,0,1,3,1,0,2,0.0310777986259322,5,2,3,"High resistance"
"2231",2020,"High resistance",2829,4650,1,1,2,0,0,8,0.0417337837469327,4,2,2,"High resistance"
"2232",2020,"High resistance",2830,4651,0,1,1,1,0,8,0.108977177408303,3,2,1,"High resistance"
"2233",2020,"High resistance",2831,4652,1,1,4,0,0,8,0.00207993466999324,6,2,4,"High resistance"
"2234",2020,"High resistance",2833,4655,1,1,2,0,0,8,0.023951017722878,4,2,2,"High resistance"
"2235",2020,"High resistance",2834,4657,1,1,3,0,0,8,0.00449708994555112,5,2,3,"High resistance"
"2236",2020,"High resistance",2836,4659,1,1,2,0,0,8,0.0000102685603664068,4,2,2,"High resistance"
"2237",2020,"High resistance",2837,4660,1,1,3,0,0,8,0.00160315339579247,5,2,3,"High resistance"
"2238",2020,"High resistance",2838,4661,1,1,3,0,0,8,0.0678002632076619,5,2,3,"High resistance"
"2239",2020,"High resistance",2841,4664,1,1,4,0,0,8,0.616982138335129,6,2,4,"High resistance"
"2240",2020,"High resistance",2842,4665,1,1,1,0,0,8,0.942514873815992,3,2,1,"High resistance"
"2241",2020,"High resistance",2846,4669,1,1,3,0,0,8,0.00113021325703885,5,2,3,"High resistance"
"2242",2020,"High resistance",2850,4673,1,1,2,0,0,8,0.164416247682808,4,2,2,"High resistance"
"2243",2020,"High resistance",2853,4676,1,1,3,0,0,8,0.00845420079508331,5,2,3,"High resistance"
"2244",2020,"High resistance",2854,4677,1,1,3,0,0,8,0.708635080718536,5,2,3,"High resistance"
"2245",2020,"High resistance",2857,4680,1,1,2,0,0,8,0.00706134496035117,4,2,2,"High resistance"
"2246",2020,"High resistance",2858,4681,1,1,3,0,0,8,0.0800982628854206,5,2,3,"High resistance"
"2247",2020,"High resistance",2859,4682,1,1,4,0,0,8,0.130698529393747,6,2,4,"High resistance"
"2248",2020,"High resistance",2863,4686,1,1,0,0,0,8,1.86026506814792,2,2,0,"High resistance"
"2249",2020,"High resistance",2865,4689,0,1,0,1,0,8,0.282523084292188,2,2,0,"High resistance"
"2250",2020,"High resistance",2868,4692,1,1,2,0,0,8,0.488194579396432,4,2,2,"High resistance"
"2251",2020,"High resistance",2869,4693,1,1,3,0,0,8,0.00833698563681683,5,2,3,"High resistance"
"2252",2020,"High resistance",2897,4765,1,0,0,1,0,0,0.0000009160221844013,2,2,0,"High resistance"
"2253",2020,"High resistance",3051,5333,0,0,2,2,0,11,0.0000000000000116415321826935,4,2,2,"High resistance"
"2254",2020,"High resistance",3052,5333,0,0,2,2,0,0,0.0000000000000116415321826935,4,2,2,"High resistance"
"2255",2020,"High resistance",3055,5336,1,0,2,0,0,11,0.0000000000000931322574615479,3,1,2,"High resistance"
"2256",2020,"High resistance",3056,5338,1,0,2,0,0,11,0.0000000000000931322574615479,3,1,2,"High resistance"
"2257",2020,"High resistance",3061,5357,1,0,1,0,0,11,15.4881584945691,2,1,1,"High resistance"
"2258",2020,"High resistance",3062,5358,0,0,1,1,0,11,2.74111104761643,2,1,1,"High resistance"
"2259",2020,"High resistance",3165,5645,1,0,0,1,0,0,0.000000182450828287983,2,2,0,"High resistance"
"2260",2020,"High resistance",3412,6114,1,0,0,1,0,0,0.000000153588459943421,2,2,0,"High resistance"
"2261",2020,"High resistance",3458,6186,1,0,0,1,0,0,0.00000130725034338022,2,2,0,"High resistance"
"2262",2020,"High resistance",3521,6278,1,0,0,1,0,0,0.00000294710134645094,2,2,0,"High resistance"
"2263",2020,"High resistance",3534,6298,2,0,0,1,0,0,0.000000404164637907378,3,3,0,"High resistance"
"2264",2020,"High resistance",3544,6310,1,1,0,1,0,0,0.000000124423281522468,3,3,0,"High resistance"
"2265",2020,"High resistance",4218,7088,1,0,0,1,0,0,0.000000165756065780176,2,2,0,"High resistance"
"2266",2020,"High resistance",4732,7865,1,0,0,1,0,0,0.000000283718059093907,2,2,0,"High resistance"
"2267",2020,"High resistance",4781,7924,1,0,1,0,0,3,0.308309525139084,2,1,1,"High resistance"
"2268",2020,"High resistance",4800,7945,1,0,2,0,0,3,2.38393290005404,3,1,2,"High resistance"
"2269",2020,"High resistance",4804,7951,0,0,2,1,0,3,0.497829226945876,3,1,2,"High resistance"
"2270",2020,"High resistance",4814,7963,2,0,0,0,0,0,0.000098828384501908,2,2,0,"High resistance"
"2271",2020,"High resistance",4817,7982,0,0,0,2,0,0,0.000000271995064213115,2,2,0,"High resistance"
"2272",2020,"High resistance",4827,8010,1,0,2,0,0,2,0.00000000000000582076609134674,3,1,2,"High resistance"
"2273",2020,"High resistance",4831,8019,1,0,2,0,0,2,0.0000000000000308098491164088,3,1,2,"High resistance"
"2274",2020,"High resistance",4833,8026,1,0,1,0,0,2,0.0000000000015032128430903,2,1,1,"High resistance"
"2275",2020,"High resistance",4841,8059,2,2,0,0,0,1,0.000000000000000406430444854777,4,4,0,"High resistance"
"2276",2020,"High resistance",4842,8059,2,2,0,0,0,0,0.000000000000000406430444854777,4,4,0,"High resistance"
"2277",2020,"High resistance",4843,8080,1,1,2,0,0,1,0.000000000000000727606622074792,4,2,2,"High resistance"
"2278",2020,"High resistance",4844,8092,1,1,1,0,0,1,0.00205484466583002,3,2,1,"High resistance"
"2279",2020,"High resistance",4845,8093,1,1,2,0,0,1,0.0000000000398606061935425,4,2,2,"High resistance"
"2280",2020,"High resistance",4847,8099,1,1,1,0,0,1,0.00000000472332744583248,3,2,1,"High resistance"
"2281",2020,"High resistance",4848,8103,0,1,0,1,0,1,0.383304765394561,2,2,0,"High resistance"
"2282",2020,"High resistance",4849,8105,1,1,0,1,0,1,0.0000000415997259551659,3,3,0,"High resistance"
"2283",2020,"High resistance",4850,8105,1,1,0,1,0,0,0.0000000415997259551659,3,3,0,"High resistance"
"2284",2020,"High resistance",4858,8121,1,1,0,0,0,1,5.41402755379656,2,2,0,"High resistance"
"2285",2020,"High resistance",4859,8126,1,1,0,0,0,1,0.000000000000125393201443096,2,2,0,"High resistance"
"2286",2020,"High resistance",4861,8130,1,0,2,0,0,8,0.000000034753011813982,3,1,2,"High resistance"
"2287",2020,"High resistance",4865,8137,1,1,2,0,0,1,0.000000131450679669776,4,2,2,"High resistance"
"2288",2020,"High resistance",4866,8138,1,1,3,0,0,1,0.216167414105474,5,2,3,"High resistance"
"2289",2020,"High resistance",4874,8170,1,1,1,0,0,1,0.000000335960820584269,3,2,1,"High resistance"
"2290",2020,"High resistance",4875,8181,1,1,3,0,0,1,0.00000000000025902409106493,5,2,3,"High resistance"
"2291",2020,"High resistance",4876,8187,1,1,2,0,0,1,0.0247894889234332,4,2,2,"High resistance"
"2292",2020,"High resistance",4883,8210,1,1,4,0,0,1,0.00418317917621462,6,2,4,"High resistance"
"2293",2020,"High resistance",4884,8211,1,0,3,0,0,8,0.0000000169130581162791,4,1,3,"High resistance"
"2294",2020,"High resistance",4886,8217,1,0,3,0,0,2,0.000000103855691850185,4,1,3,"High resistance"
"2295",2020,"High resistance",4887,8218,1,1,3,0,0,1,0.0683118992575493,5,2,3,"High resistance"
"2296",2020,"High resistance",4888,8219,1,0,2,0,0,8,0.000000391717068850994,3,1,2,"High resistance"
"2297",2020,"High resistance",4890,8228,1,1,0,0,0,8,0.0321306727938855,2,2,0,"High resistance"
"2298",2020,"Low resistance",7,7,0,0,1,0,0,2020,2.87903189899149,1,0,1,"Low resistance"
"2299",2020,"Low resistance",78,111,0,0,1,0,0,2020,0.000000000000262252808358454,1,0,1,"Low resistance"
"2300",2020,"Low resistance",3000,5080,0,0,1,0,0,2020,0.000000000000127420207718387,1,0,1,"Low resistance"
"2301",2020,"Low resistance",3119,5535,0,0,2,0,0,0,0,2,0,2,"Low resistance"
"2302",2020,"Low resistance",3162,5634,0,0,1,0,0,2020,0.0335421752186153,1,0,1,"Low resistance"
"2303",2020,"Low resistance",4782,7925,0,0,1,0,0,2020,0.00000000000000436557456851006,1,0,1,"Low resistance"
"2304",2020,"Low resistance",4796,7941,0,0,2,0,0,8,0.311356123537339,2,0,2,"Low resistance"
"2305",2020,"Moderate resistance",5,5,1,0,1,0,0,33,1.10620907980363,2,1,1,"Moderate resistance"
"2306",2020,"Moderate resistance",16,19,1,0,1,0,0,33,0.00000000000000673026079311967,2,1,1,"Moderate resistance"
"2307",2020,"Moderate resistance",98,138,1,0,0,0,0,2020,0.992306680579043,1,1,0,"Moderate resistance"
"2308",2020,"Moderate resistance",99,139,1,0,0,1,0,2020,0.000000000000000727601312533466,2,2,0,"Moderate resistance"
"2309",2020,"Moderate resistance",101,140,0,0,0,1,0,2020,4.85649438769015,1,1,0,"Moderate resistance"
"2310",2020,"Moderate resistance",104,144,1,0,1,0,0,18,0.0268136344160339,2,1,1,"Moderate resistance"
"2311",2020,"Moderate resistance",155,203,1,0,0,0,0,2020,4.05248764286435,1,1,0,"Moderate resistance"
"2312",2020,"Moderate resistance",156,204,1,0,0,1,0,2020,0.00000020845732287853,2,2,0,"Moderate resistance"
"2313",2020,"Moderate resistance",158,205,0,0,0,1,0,2020,1.9687922734374,1,1,0,"Moderate resistance"
"2314",2020,"Moderate resistance",159,206,1,0,0,0,1,2020,0.000000347676994830071,1,1,0,"Moderate resistance"
"2315",2020,"Moderate resistance",160,206,1,0,0,0,1,0,0.000000347676994830071,1,1,0,"Moderate resistance"
"2316",2020,"Moderate resistance",161,208,0,0,0,1,1,2020,0.000000329236093614504,1,1,0,"Moderate resistance"
"2317",2020,"Moderate resistance",162,208,0,0,0,1,1,0,0.000000329236093614504,1,1,0,"Moderate resistance"
"2318",2020,"Moderate resistance",165,212,0,1,1,0,1,9,0,2,1,1,"Moderate resistance"
"2319",2020,"Moderate resistance",169,219,0,1,3,0,1,9,0.00346000661072321,4,1,3,"Moderate resistance"
"2320",2020,"Moderate resistance",171,223,0,0,1,1,1,13,0.00000000452697225695187,2,1,1,"Moderate resistance"
"2321",2020,"Moderate resistance",172,223,0,0,1,1,1,0,0.00000000452697225695187,2,1,1,"Moderate resistance"
"2322",2020,"Moderate resistance",375,545,1,0,0,0,0,2020,0.223318828867949,1,1,0,"Moderate resistance"
"2323",2020,"Moderate resistance",382,557,1,0,0,0,0,2020,0.00000000000000291038304567337,1,1,0,"Moderate resistance"
