"","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_dist_yr","last_dist_type","area_ha","ever.high","diff.1.to.2"
"1",249,1,1,0,1,0,0,2024,"combo_fire_mech",0.0854488301942954,"past high sev",2
"2",251,1,0,0,1,1,0,2024,"combo_fire_mech",0.0342923820126562,"never high sev",2
"3",253,1,0,0,2,0,0,2024,"combo_fire_mech",0.00000000000015757858228483,"past high sev",1
"4",259,1,1,0,1,0,0,2024,"combo_fire_mech",0.00000000000153286237036809,"past high sev",1
"5",261,1,0,0,1,1,0,2024,"combo_fire_mech",0.00000000000000000000000271050543121376,"never high sev",1
"6",264,1,0,1,1,0,0,2024,"combo_fire_mech",0.00000000710143813194009,"never high sev",1
"7",265,1,0,0,1,1,0,2024,"combo_fire_mech",0.000000000799004024287786,"never high sev",1
"8",267,1,1,0,1,0,0,2024,"combo_fire_mech",0.266721247471467,"past high sev",4
"9",269,1,0,1,1,0,0,2024,"combo_fire_mech",0.000000100741240690698,"never high sev",1
"10",271,1,0,0,1,1,0,2024,"combo_fire_mech",1.50227899318938,"never high sev",4
"11",272,1,0,1,1,0,0,2024,"combo_fire_mech",8.80314549033991,"never high sev",4
"12",273,1,0,0,1,0,0,2024,"combo_fire_mech",0.304486550324209,"never high sev",22
"13",275,1,0,1,0,0,0,2024,"combo_fire_mech",13.8422796380863,"never high sev",4
"14",277,1,1,0,0,0,0,2024,"combo_fire_mech",0.419159885530766,"past high sev",4
"15",281,1,0,0,0,1,0,2024,"combo_fire_mech",3.00678820577223,"never high sev",4
"16",305,1,0,0,0,0,0,2024,"combo_fire_mech",0.057911240905482,"never high sev",2024
"17",308,1,0,0,1,0,0,2024,"combo_fire_mech",0.1294894348695,"never high sev",1
"18",400,1,0,0,0,0,1,2016,"combo_fire_mech",12.2475447301239,"never high sev",17
"19",411,1,0,0,0,0,0,2016,"combo_fire_mech",3.31564452750008,"never high sev",2016
"20",463,1,0,0,0,0,2,2016,"combo_fire_mech",0.0696877518834546,"never high sev",13
"21",532,1,0,0,1,0,1,2006,"combo_fire_mech",0,"never high sev",2
"22",535,1,0,0,1,0,0,2006,"combo_fire_mech",0.00000000000000163709046319127,"never high sev",2
"23",536,1,0,0,2,0,0,2006,"combo_fire_mech",0.0113558493850054,"never high sev",1
"24",574,1,0,0,0,0,1,2016,"combo_fire_mech",0.00000000000734726199880242,"never high sev",6
"25",781,1,0,0,1,0,1,2018,"combo_fire_mech",0,"never high sev",2
"26",787,1,0,1,1,0,0,2018,"combo_fire_mech",2.08218266517022,"never high sev",1
"27",788,1,0,0,1,1,0,2018,"combo_fire_mech",0.250881750873081,"never high sev",1
"28",789,1,0,1,0,0,1,2018,"combo_fire_mech",0.000000000000324193443464384,"never high sev",1
"29",792,1,0,0,0,1,1,2018,"combo_fire_mech",0.0000000000000648469722364098,"never high sev",1
"30",808,1,0,0,1,0,0,2018,"combo_fire_mech",0.226977793197,"never high sev",2
"31",811,1,0,0,0,0,0,2018,"combo_fire_mech",0.00000000000000145519152283669,"never high sev",2018
"32",850,1,0,0,1,1,0,2023,"combo_fire_mech",0.00470293892980785,"never high sev",1
"33",851,1,1,0,1,0,0,2023,"combo_fire_mech",0.0000000369499343845447,"past high sev",1
"34",853,1,0,0,2,0,0,2023,"combo_fire_mech",0.0765352948231431,"never high sev",1
"35",854,1,0,1,1,0,0,2023,"combo_fire_mech",0.0223665358633531,"never high sev",1
"36",856,1,0,1,0,0,0,2023,"combo_fire_mech",0.0355134909027271,"never high sev",2
"37",857,1,0,1,1,0,0,2023,"combo_fire_mech",0.036925882609604,"never high sev",1
"38",859,1,0,0,1,1,0,2023,"combo_fire_mech",0.918388573108643,"never high sev",1
"39",860,1,0,0,0,1,0,2023,"combo_fire_mech",0.0593061053354175,"never high sev",2
"40",862,1,1,0,0,0,0,2023,"combo_fire_mech",0.0247523736356982,"past high sev",2
"41",863,1,1,0,1,0,0,2023,"combo_fire_mech",2.30307044211949,"past high sev",1
"42",887,1,0,0,1,0,0,2023,"combo_fire_mech",0.000000000000000843220836702249,"never high sev",7
"43",891,1,0,0,2,0,0,2023,"combo_fire_mech",0.0000000434003930422477,"never high sev",1
"44",918,1,0,0,1,0,0,2023,"combo_fire_mech",0.242560526027002,"never high sev",1
"45",919,1,0,0,0,0,0,2023,"combo_fire_mech",0.0000000332438007942137,"never high sev",2023
"46",944,1,0,0,2,0,0,2018,"combo_fire_mech",0.0174898614436039,"never high sev",2
"47",1036,1,0,0,0,0,1,2011,"combo_fire_mech",0.00000000000000291038304567337,"never high sev",1
"48",1208,1,0,0,0,0,1,2023,"combo_fire_mech",15.4760258487634,"never high sev",2
"49",1213,1,0,0,1,0,1,2023,"combo_fire_mech",0.14286499854545,"never high sev",2
"50",1217,1,0,0,0,0,2,2023,"combo_fire_mech",0.000000209758273091487,"never high sev",2
"51",1218,1,0,0,1,0,1,2023,"combo_fire_mech",3.44817046429784,"never high sev",2
"52",1310,1,0,0,0,0,2,2018,"combo_fire_mech",0.00000000000000582076609134674,"never high sev",1
"53",1314,1,0,1,0,0,1,2018,"combo_fire_mech",0.0000000000000465661287307739,"never high sev",1
"54",1315,1,0,0,0,1,1,2018,"combo_fire_mech",0.0000000000000241016095969826,"never high sev",1
"55",1328,1,0,0,0,0,0,2017,"combo_fire_mech",1.30298132522434,"never high sev",2017
"56",1332,1,0,0,0,0,2,2023,"combo_fire_mech",0.000149277768023603,"never high sev",2
"57",1333,1,0,0,0,0,2,2023,"combo_fire_mech",0.930211766962738,"never high sev",2
"58",1338,1,0,0,0,0,2,2023,"combo_fire_mech",0.0000000191947678104043,"never high sev",2
"59",1422,1,0,0,0,0,2,2023,"combo_fire_mech",0.000000126411536621163,"never high sev",1
"60",1424,1,0,0,0,0,2,2023,"combo_fire_mech",0.000000341730148647912,"never high sev",1
"61",1425,1,0,0,0,0,2,2023,"combo_fire_mech",0.000000298012875282438,"never high sev",1
"62",1451,1,0,0,1,0,1,2023,"combo_fire_mech",0.0000000000910157000599821,"never high sev",1
"63",1452,1,0,0,1,0,1,2023,"combo_fire_mech",1.59463679263114,"never high sev",1
"64",1618,1,0,0,2,0,0,2018,"combo_fire_mech",0.113710483870169,"never high sev",2
"65",1619,1,0,0,1,0,1,2018,"combo_fire_mech",0.00000000000000114622235225394,"never high sev",1
"66",1628,1,0,1,1,0,0,2018,"combo_fire_mech",0.00215696585201658,"never high sev",1
"67",1665,1,0,1,0,0,1,2018,"combo_fire_mech",0,"never high sev",1
"68",1671,1,0,0,0,0,2,2018,"combo_fire_mech",1.01733653594897,"never high sev",1
"69",1673,1,0,0,0,0,2,2018,"combo_fire_mech",0.0000000000000465661287307739,"never high sev",1
"70",1674,1,0,0,2,0,0,2018,"combo_fire_mech",0.119043216031502,"never high sev",2
"71",1675,1,0,0,1,0,1,2018,"combo_fire_mech",0.00000000000000873114913702011,"never high sev",1
"72",1676,1,0,1,0,0,1,2018,"combo_fire_mech",0.00000000000000582076609134674,"never high sev",1
"73",1678,1,0,0,0,0,2,2018,"combo_fire_mech",1.33402687877153,"never high sev",1
"74",1680,1,0,1,0,0,1,2018,"combo_fire_mech",1.11645710080512,"never high sev",1
"75",1704,1,0,1,1,0,0,2018,"combo_fire_mech",0.237691321740253,"never high sev",1
"76",1708,1,0,0,1,1,0,2018,"combo_fire_mech",0.00876956220545108,"never high sev",1
"77",1711,1,0,1,0,0,1,2018,"combo_fire_mech",1.1602801542666,"never high sev",1
"78",1716,1,0,0,0,1,1,2018,"combo_fire_mech",0.141439204322897,"never high sev",1
"79",1718,1,0,0,0,1,1,2018,"combo_fire_mech",0.36932374398086,"never high sev",1
"80",1770,1,0,1,1,0,0,2023,"combo_fire_mech",0.00765996701073036,"never high sev",2
"81",1772,1,0,0,1,1,0,2023,"combo_fire_mech",0.156459903356619,"never high sev",2
"82",1774,1,0,0,1,1,0,2023,"combo_fire_mech",0.104078969716253,"never high sev",1
"83",1776,1,1,0,1,0,0,2023,"combo_fire_mech",0.031400259895777,"past high sev",2
"84",1778,1,1,0,1,0,0,2023,"combo_fire_mech",0.928157747864095,"past high sev",1
"85",1812,1,0,1,1,0,0,2023,"combo_fire_mech",0.0663923778174329,"never high sev",1
"86",1818,1,0,0,1,1,0,2023,"combo_fire_mech",4.91978080439945,"never high sev",1
"87",1824,1,1,0,1,0,0,2023,"combo_fire_mech",13.6207893695131,"past high sev",1
"88",1986,1,0,0,1,0,1,2011,"combo_fire_mech",0.00000546714819211047,"never high sev",1
"89",1990,1,0,0,1,0,1,2011,"combo_fire_mech",0.000870894511311781,"never high sev",1
"90",2081,1,0,0,2,0,0,2023,"combo_fire_mech",0.225116536611544,"never high sev",1
"91",2082,1,0,1,1,0,0,2023,"combo_fire_mech",0.0159823889207328,"never high sev",1
"92",2108,1,0,1,1,0,0,2023,"combo_fire_mech",0.0705236967315239,"never high sev",1
"93",2111,1,0,0,1,1,0,2023,"combo_fire_mech",0.000426739149582093,"never high sev",1
"94",2117,1,0,1,0,0,0,2017,"combo_fire_mech",0.00927154395381076,"never high sev",1
"95",2125,1,0,1,1,0,0,2023,"combo_fire_mech",0.0224566543863009,"never high sev",1
"96",2478,1,0,0,1,1,0,2023,"combo_fire_mech",0.0102705130925349,"never high sev",1
"97",2481,1,0,1,1,0,0,2023,"combo_fire_mech",0.00173373116081293,"never high sev",1
"98",2482,1,0,0,2,0,0,2023,"combo_fire_mech",0.0935929178131861,"never high sev",1
"99",2511,1,0,1,0,0,1,2016,"combo_fire_mech",0.0827990813078233,"never high sev",17
"100",2512,1,0,1,0,0,0,2016,"combo_fire_mech",0.0486783251597575,"never high sev",25
"101",3568,1,0,1,0,0,0,2023,"combo_fire_mech",0.0325715641484596,"never high sev",27
"102",3569,1,0,0,0,0,0,2023,"combo_fire_mech",35.8002159589536,"never high sev",2023
"103",4140,1,0,0,1,0,0,2017,"combo_fire_mech",2.06227806975001,"never high sev",44
"104",4150,1,0,0,1,0,0,2017,"combo_fire_mech",0.0984276080879965,"never high sev",26
"105",4151,1,0,0,2,0,0,2017,"combo_fire_mech",0.325308493274637,"never high sev",26
"106",4178,1,0,0,1,0,1,2016,"combo_fire_mech",0.00000000000000545001543894585,"never high sev",4
"107",4189,1,0,0,2,0,0,2016,"combo_fire_mech",0.000000000000004342037840388,"never high sev",24
"108",4290,1,0,0,1,0,1,2016,"combo_fire_mech",0.000000000000000727595761418343,"never high sev",4
"109",4500,1,0,0,2,0,0,2012,"combo_fire_mech",0.0202560431871692,"never high sev",23
"110",4525,1,0,0,1,0,0,2012,"combo_fire_mech",0.0424011853320524,"never high sev",23
"111",4529,1,0,0,1,0,0,2012,"combo_fire_mech",0.0000000000068643067674401,"never high sev",29
"112",4543,1,0,0,0,0,0,2012,"combo_fire_mech",0.00391559900776779,"never high sev",2012
"113",4594,1,0,0,0,0,0,2023,"combo_fire_mech",2.25193323242005,"never high sev",2023
"114",4750,1,0,0,1,0,0,2024,"combo_fire_mech",4.6078819118554,"never high sev",23
"115",4754,1,0,1,1,0,0,2024,"combo_fire_mech",2.4668394910118,"never high sev",3
"116",4755,1,0,0,1,1,0,2024,"combo_fire_mech",0.0753817275096495,"never high sev",3
"117",5020,1,0,0,1,0,1,2016,"combo_fire_mech",0.156004824506189,"never high sev",4
"118",5021,1,0,0,1,0,1,2016,"combo_fire_mech",0.0457591992631264,"never high sev",4
"119",5100,1,0,0,1,0,1,2016,"combo_fire_mech",0.00000000055668169807177,"never high sev",4
"120",5102,1,0,0,1,0,1,2016,"combo_fire_mech",0.0171383817430742,"never high sev",4
"121",5110,1,0,0,2,0,0,2016,"combo_fire_mech",0.721523444335508,"never high sev",24
"122",5137,1,0,0,2,0,0,2016,"combo_fire_mech",0.219148272554984,"never high sev",24
"123",5139,1,0,0,2,0,0,2016,"combo_fire_mech",0.152895947194425,"never high sev",54
"124",5353,1,0,0,2,0,0,2012,"combo_fire_mech",0.00000000620010468992405,"never high sev",23
"125",5357,1,0,0,2,0,0,2012,"combo_fire_mech",0.00000000000235400126058494,"never high sev",23
"126",5617,1,0,0,2,0,0,2012,"combo_fire_mech",0.000000000000507028281328858,"never high sev",23
"127",5661,1,0,0,2,0,0,2012,"combo_fire_mech",0.000000000945363304211133,"never high sev",23
"128",5699,1,0,0,2,0,0,2012,"combo_fire_mech",0.00000000000284635461866856,"never high sev",29
"129",5704,1,0,0,1,0,0,2012,"combo_fire_mech",0.0000000345131367794238,"never high sev",41
"130",6193,1,0,0,1,0,1,2013,"combo_fire_mech",0.00000000152308193972495,"never high sev",1
"131",4,0,1,0,0,0,0,2015,"highsev_fire",0.000000731254836396555,"past high sev",2015
"132",6,0,1,0,0,0,0,2015,"highsev_fire",0.000000269330213191132,"past high sev",2015
"133",7,0,1,0,0,0,0,2015,"highsev_fire",142.248588663463,"past high sev",2015
"134",9,0,1,1,1,0,0,2018,"mech_under",0.00000000693415474515458,"past high sev",3
"135",10,0,1,0,1,0,0,2018,"mech_under",4.24645563661476,"past high sev",3
"136",39,0,1,0,0,0,0,2017,"highsev_fire",0.000000294594266940618,"past high sev",2017
"137",40,0,1,0,0,0,0,2017,"highsev_fire",0.000000000000023283064365387,"past high sev",2017
"138",41,0,1,0,0,0,0,2017,"highsev_fire",48.1773122414312,"past high sev",2017
"139",53,0,1,1,1,0,0,2020,"highsev_fire",0.0552735874858939,"past high sev",2
"140",54,0,1,1,1,0,0,2020,"highsev_fire",0.0000000000000000000610622663543836,"past high sev",2
"141",55,0,1,0,1,0,0,2020,"highsev_fire",0.298935855526206,"past high sev",31
"142",57,0,1,0,0,0,0,2020,"highsev_fire",0.00000385382261995555,"past high sev",2020
"143",58,0,1,0,0,0,0,2020,"highsev_fire",0.00000129886271757913,"past high sev",2020
"144",60,0,1,0,1,0,0,2020,"highsev_fire",0.000000020788694928342,"past high sev",2
"145",64,0,1,0,1,0,0,2020,"highsev_fire",9.99890235810959,"past high sev",2
"146",65,0,1,0,0,0,0,2020,"highsev_fire",708.436961566785,"past high sev",2020
"147",67,0,1,0,2,0,0,2018,"mech_under",0.000682624943146948,"past high sev",1
"148",79,0,1,0,1,0,0,2020,"highsev_fire",19.7891188766026,"past high sev",18
"149",82,0,1,0,2,0,0,2020,"highsev_fire",0.0228339922005216,"past high sev",2
"150",92,0,1,0,1,0,0,2022,"mech_under",19.6164842582288,"past high sev",2
"151",93,0,1,0,2,0,0,2022,"mech_under",6.39450212960124,"past high sev",2
"152",105,0,1,0,1,0,0,2022,"mech_under",0.701974830802538,"past high sev",5
"153",108,0,1,1,1,0,0,2022,"mech_under",0.00000000802184508293946,"past high sev",7
"154",110,0,1,0,1,0,0,2022,"mech_under",8.00974718635604,"past high sev",7
"155",113,0,1,0,2,0,0,2022,"mech_under",0.143875177185159,"past high sev",4
"156",121,0,1,0,2,0,0,2023,"mech_under",0.0103246212277438,"past high sev",1
"157",125,0,1,0,1,1,0,2023,"mech_under",0.00000007401616385323,"past high sev",3
"158",128,0,1,0,1,0,0,2023,"mech_under",0.144795306440939,"past high sev",3
"159",141,0,1,0,1,0,0,2023,"mech_under",4.69403121963577,"past high sev",8
"160",148,0,1,0,2,0,0,2024,"mech_under",0.00000000000000272848410531878,"past high sev",1
"161",154,0,1,1,1,0,0,2024,"mech_under",0.0000000961723287222604,"past high sev",4
"162",158,0,1,0,2,0,0,2024,"mech_under",0.0188607666636352,"past high sev",4
"163",160,0,1,0,2,0,0,2024,"mech_under",0.0419023697205163,"past high sev",2
"164",171,0,1,0,2,0,0,2024,"mech_under",0.0298579853727715,"past high sev",6
"165",177,0,1,0,2,0,0,2024,"mech_under",0.144278524295779,"past high sev",4
"166",178,0,1,0,2,0,0,2024,"mech_under",0.0324604838958418,"past high sev",4
"167",185,0,1,0,2,0,0,2024,"mech_under",0.00000000000000145519152283669,"past high sev",1
"168",194,0,1,1,1,0,0,2024,"mech_under",0.0000000832762354548322,"past high sev",4
"169",199,0,1,0,1,0,0,2024,"mech_under",5.0278449640779,"past high sev",4
"170",200,0,1,0,2,0,0,2024,"mech_under",0.0000000380569649887863,"past high sev",2
"171",208,0,1,0,2,0,0,2024,"mech_under",0.0655361249721984,"past high sev",4
"172",212,0,1,0,2,0,0,2024,"mech_under",3.26522410338063,"past high sev",4
"173",214,0,1,1,1,0,0,2024,"mech_under",0.000000069395021910168,"past high sev",4
"174",218,0,1,0,2,0,0,2024,"mech_under",0.143566350922546,"past high sev",1
"175",219,0,1,0,1,0,0,2024,"mech_under",9.25239753904419,"past high sev",9
"176",235,0,1,0,2,0,0,2024,"mech_under",0.777390809076855,"past high sev",6
"177",243,0,1,0,1,0,1,2024,"rx_pile",0.00252337973385002,"past high sev",1
"178",246,0,1,0,1,0,1,2024,"rx_pile",0.00372770592546755,"past high sev",2
"179",258,0,1,0,1,0,1,2024,"rx_pile",0.0130995182850268,"past high sev",1
"180",283,0,1,0,0,0,1,2024,"rx_pile",0.00201053146156182,"past high sev",4
"181",287,0,1,0,1,0,1,2024,"rx_pile",0.0240618094472506,"past high sev",4
"182",293,0,1,0,1,0,1,2024,"rx_pile",0.0000000000188772712001297,"past high sev",1
"183",295,0,1,0,0,0,1,2024,"rx_pile",0.135736699670654,"past high sev",9
"184",304,0,1,0,1,0,1,2024,"rx_pile",0.0613823068955053,"past high sev",2
"185",332,0,1,1,1,0,0,2023,"mech_under",0.000000174424775710946,"past high sev",2
"186",334,0,1,0,1,1,0,2023,"mech_under",0.00000101623799042962,"past high sev",2
"187",336,0,1,0,0,0,0,2021,"highsev_fire",0.00000552725789358068,"past high sev",2021
"188",338,0,1,0,0,0,0,2021,"highsev_fire",0.00000147271437638725,"past high sev",2021
"189",341,0,1,1,1,0,0,2024,"mech_under",0.000000000000023283064365387,"past high sev",3
"190",342,0,1,0,1,0,0,2024,"mech_under",27.7181475180834,"past high sev",3
"191",343,0,1,0,2,0,0,2023,"mech_under",0.0000000000000356521923094988,"past high sev",1
"192",344,0,1,0,1,0,0,2023,"mech_under",8.56473113197906,"past high sev",2
"193",345,0,1,0,1,0,0,2022,"mech_under",0.0000000000000000000888178419700125,"past high sev",1
"194",346,0,1,0,0,0,0,2021,"highsev_fire",248.379215120953,"past high sev",2021
"195",347,0,1,0,0,0,1,2021,"highsev_fire",0.0537422509506272,"past high sev",13
"196",362,0,1,0,2,0,0,2023,"mech_under",1.7134398328018,"past high sev",3
"197",373,0,1,0,1,0,0,2020,"highsev_fire",0.650804217019498,"past high sev",4
"198",377,0,1,0,1,0,0,2021,"highsev_fire",0.00000000000000109139364212751,"past high sev",5
"199",387,0,1,0,1,0,0,2017,"highsev_fire",4.89410431928089,"past high sev",1
"200",403,0,1,0,0,0,1,2021,"highsev_fire",10.5052199588591,"past high sev",5
"201",404,0,1,0,0,0,1,2021,"highsev_fire",0.00000935676856931988,"past high sev",5
"202",409,0,1,0,0,0,1,2021,"highsev_fire",0.00000176076092303918,"past high sev",5
"203",419,0,1,0,0,0,1,2021,"highsev_fire",0.0525953659471008,"past high sev",27
"204",424,0,1,0,0,0,2,2021,"highsev_fire",0.047852945948283,"past high sev",13
"205",432,0,1,0,0,0,1,2021,"highsev_fire",0.0652028182215438,"past high sev",26
"206",437,0,1,0,0,0,1,2021,"highsev_fire",0.00000000000000727595761418343,"past high sev",26
"207",447,0,1,0,0,0,1,2021,"highsev_fire",0.00937366997220088,"past high sev",18
"208",456,0,1,0,0,0,2,2021,"highsev_fire",9.23258620818747,"past high sev",18
"209",457,0,1,0,0,0,2,2021,"highsev_fire",0.000000595001295068287,"past high sev",18
"210",458,0,1,0,0,0,2,2021,"highsev_fire",0.109111668886367,"past high sev",18
"211",461,0,1,0,0,0,2,2021,"highsev_fire",0.0000000239381791061533,"past high sev",18
"212",466,0,1,0,0,0,1,2021,"highsev_fire",0.0000000000000270574673777446,"past high sev",18
"213",467,0,1,0,0,0,2,2021,"highsev_fire",0.0000000744202925488935,"past high sev",18
"214",469,0,1,0,0,0,2,2021,"highsev_fire",0.000000273507472502388,"past high sev",18
"215",478,0,1,0,0,0,2,2021,"highsev_fire",0.792026900469847,"past high sev",13
"216",498,0,1,0,0,0,2,2021,"highsev_fire",0.0462570766066722,"past high sev",13
"217",516,0,1,0,1,0,0,2020,"highsev_fire",0.00000000000000145519152283669,"past high sev",14
"218",539,0,1,0,0,0,1,2021,"highsev_fire",0.10883609705404,"past high sev",15
"219",562,0,1,0,1,0,0,2020,"highsev_fire",0.456113867030131,"past high sev",11
"220",567,0,1,0,0,0,1,2021,"highsev_fire",0.00000000000000618456397205591,"past high sev",11
"221",579,0,1,0,0,0,1,2017,"highsev_fire",0.000000000000000363797880709171,"past high sev",7
"222",599,0,1,0,0,0,1,2021,"highsev_fire",0.32043908466767,"past high sev",10
"223",605,0,1,0,0,0,1,2021,"highsev_fire",0.0000000000000582305013235862,"past high sev",10
"224",625,0,1,0,1,0,1,2023,"mech_under",0.0949687831198382,"past high sev",8
"225",655,0,1,0,2,0,0,2018,"mech_under",0.00000000000000291038304567337,"past high sev",1
"226",656,0,1,0,1,0,0,2017,"mech_under",0.00779943597076484,"past high sev",2
"227",688,0,1,0,0,0,1,2020,"highsev_fire",0.0972857167909235,"past high sev",1
"228",715,0,1,0,1,0,1,2019,"rx_pile",0.117099279673482,"past high sev",1
"229",736,0,1,0,1,0,1,2021,"highsev_fire",0,"past high sev",1
"230",755,0,1,0,1,0,0,2020,"highsev_fire",2.9325326194091,"past high sev",37
"231",820,0,1,0,0,0,2,2021,"highsev_fire",0.0000000000000000170530256582424,"past high sev",1
"232",864,0,1,0,1,0,1,2023,"rx_pile",0.0000622700386593351,"past high sev",1
"233",872,0,1,1,0,0,1,2023,"rx_pile",0.0000013174276067355,"past high sev",3
"234",873,0,1,0,0,0,1,2023,"rx_pile",180.075874781731,"past high sev",3
"235",909,0,1,0,1,0,1,2023,"rx_pile",0.310604146738611,"past high sev",1
"236",933,0,1,0,2,0,0,2024,"mech_under",0.0113906981682754,"past high sev",3
"237",950,0,1,0,1,0,0,2020,"highsev_fire",0.138956786856206,"past high sev",13
"238",951,0,1,0,1,0,0,2021,"highsev_fire",1.56881389607557,"past high sev",14
"239",967,0,1,0,0,0,1,2021,"highsev_fire",35.6784661770483,"past high sev",12
"240",976,0,1,0,0,0,2,2021,"highsev_fire",0.0102046971653675,"past high sev",5
"241",1006,0,1,0,1,0,1,2020,"highsev_fire",0.0000000000000000000888178419700125,"past high sev",9
"242",1024,0,1,0,1,0,1,2020,"highsev_fire",0.000000115814489095811,"past high sev",9
"243",1026,0,1,0,1,0,1,2020,"highsev_fire",0.000000163131196723576,"past high sev",9
"244",1027,0,1,0,1,0,1,2020,"highsev_fire",1.22195012128839,"past high sev",9
"245",1028,0,1,0,1,0,1,2020,"highsev_fire",0.00346000661249527,"past high sev",9
"246",1077,0,1,0,1,0,1,2021,"highsev_fire",1.48776882758988,"past high sev",1
"247",1084,0,1,0,1,0,1,2021,"highsev_fire",0.0000445051627604698,"past high sev",1
"248",1277,0,1,0,1,0,1,2023,"mech_under",0.000664653051813366,"past high sev",2
"249",1280,0,1,0,0,0,1,2021,"highsev_fire",0.542232459035092,"past high sev",17
"250",1281,0,1,0,0,0,1,2021,"highsev_fire",0.000000224345870810794,"past high sev",17
"251",1286,0,1,0,0,0,1,2021,"highsev_fire",0.0000000923958084282361,"past high sev",17
"252",1295,0,1,0,0,0,2,2021,"highsev_fire",0.0031059815825487,"past high sev",15
"253",1516,0,1,0,0,0,1,2022,"rx_pile",0.000000000000000363797880709171,"past high sev",7
"254",1537,0,1,0,1,0,1,2022,"rx_pile",3.43386085485797,"past high sev",4
"255",1685,0,1,0,1,0,1,2017,"highsev_fire",0.00370036594825797,"past high sev",1
"256",1722,0,1,0,2,0,0,2022,"mech_under",0.99550885241508,"past high sev",5
"257",1726,0,1,0,2,0,0,2022,"mech_under",7.23692928661514,"past high sev",5
"258",1747,0,1,0,2,0,0,2017,"highsev_fire",0.665956169793939,"past high sev",1
"259",1758,0,1,0,1,0,0,2017,"highsev_fire",0.00000010320353676434,"past high sev",2
"260",1761,0,1,0,1,0,0,2017,"highsev_fire",12.740647988327,"past high sev",2
"261",1762,0,1,0,1,0,0,2017,"highsev_fire",0.0000000834604488773039,"past high sev",2
"262",1781,0,1,0,2,0,0,2017,"highsev_fire",0.0000000208611450943863,"past high sev",2
"263",1783,0,1,0,2,0,0,2017,"highsev_fire",0.0000000426667412739334,"past high sev",2
"264",1784,0,1,0,1,0,0,2021,"highsev_fire",0.0115085903696425,"past high sev",36
"265",1787,0,1,0,2,0,0,2017,"highsev_fire",5.07470182770898,"past high sev",2
"266",1792,0,1,0,1,0,0,2017,"highsev_fire",0.0000000938498798859655,"past high sev",32
"267",1793,0,1,0,1,0,0,2015,"highsev_fire",3.56431845519236,"past high sev",30
"268",1795,0,1,0,1,0,0,2015,"highsev_fire",0.000000054634895423078,"past high sev",30
"269",1802,0,1,0,1,0,0,2017,"highsev_fire",1.76068123212806,"past high sev",32
"270",1820,0,1,0,1,1,0,2023,"mech_under",0.000000521430132357637,"past high sev",2
"271",1822,0,1,0,2,0,0,2023,"mech_under",0,"past high sev",1
"272",1823,0,1,0,2,0,0,2023,"mech_under",2.20785941383229,"past high sev",2
"273",1826,0,1,0,1,0,1,2023,"rx_pile",0.000488920352095738,"past high sev",1
"274",1834,0,1,0,2,0,0,2022,"mech_under",0,"past high sev",1
"275",1841,0,1,0,2,0,0,2017,"highsev_fire",0.653589238407193,"past high sev",1
"276",1844,0,1,0,1,0,0,2021,"highsev_fire",0.00000000157333997776732,"past high sev",35
"277",1868,0,1,0,1,0,0,2017,"highsev_fire",5.3712360658758,"past high sev",31
"278",1871,0,1,0,2,0,0,2024,"mech_under",1.61893396988134,"past high sev",9
"279",1872,0,1,0,2,0,0,2023,"mech_under",0.829179209794471,"past high sev",8
"280",1879,0,1,0,1,1,0,2024,"mech_under",0.000000280137873414787,"past high sev",9
"281",1884,0,1,0,2,0,0,2024,"mech_under",0.0020264785364112,"past high sev",6
"282",1886,0,1,0,1,0,0,2015,"highsev_fire",0.470520419062957,"past high sev",29
"283",1887,0,1,0,1,0,0,2015,"highsev_fire",0.0000000886347285014466,"past high sev",29
"284",1906,0,1,0,2,0,0,2022,"mech_under",0.00000157740359512277,"past high sev",7
"285",1913,0,1,0,2,0,0,2024,"mech_under",0.0000000202811133931391,"past high sev",1
"286",1941,0,1,0,1,0,0,2020,"highsev_fire",0.00000000000000691215973347425,"past high sev",33
"287",1945,0,1,0,2,0,0,2020,"highsev_fire",0.333844192747092,"past high sev",2
"288",1951,0,1,0,1,0,0,2021,"highsev_fire",3.1599532525285,"past high sev",34
"289",1958,0,1,0,2,0,0,2017,"highsev_fire",0.364811853562603,"past high sev",2
"290",1962,0,1,0,1,0,0,2017,"highsev_fire",0.0000000208612244023243,"past high sev",30
"291",1965,0,1,0,1,0,0,2017,"highsev_fire",6.18234853455264,"past high sev",30
"292",1994,0,1,0,2,0,0,2017,"highsev_fire",0.0000000000000000660804744256893,"past high sev",6
"293",1997,0,1,0,1,0,1,2017,"highsev_fire",0.00128173542962871,"past high sev",6
"294",2139,0,1,0,1,0,0,2022,"mech_under",0.019908325455946,"past high sev",4
"295",2140,0,1,0,0,0,0,2018,"highsev_fire",0.756578356854511,"past high sev",2018
"296",2142,0,1,0,2,0,0,2023,"mech_under",0.584698296404531,"past high sev",3
"297",2146,0,1,0,1,0,0,2015,"highsev_fire",0.210866415717875,"past high sev",1
"298",2161,0,1,1,0,0,0,2021,"highsev_fire",9.86316514341749,"past high sev",34
"299",2175,0,1,0,0,1,0,2021,"highsev_fire",7.42316449629342,"past high sev",34
"300",2177,0,1,0,1,1,0,2021,"highsev_fire",0.0525275672418017,"past high sev",34
