resist_id,lowsev_fire,rx_pile,mech_under,modsev_fire,highsev_fire,last_trt,diff.1.to.2,area_ha,resist_class,,resst_d
4169,0,2,6,0,0,2019,1,0.022617836,High resistance,,4169
4171,0,1,5,0,0,2018,6,5.207E-09,High resistance,,4171
4172,0,2,5,0,0,2013,1,1.46147E-08,High resistance,,4172
4173,0,3,5,0,0,2019,6,1.01496E-07,High resistance,,4173
4177,0,2,5,0,0,2019,7,7.33417E-13,High resistance,,4177
4182,0,1,4,0,0,2018,6,8.92195E-10,High resistance,,4182
4183,0,2,5,0,0,2018,5,9.53642E-14,High resistance,,4183
4184,0,2,4,0,0,2018,5,5.42859E-05,High resistance,,4184
4185,0,2,3,0,0,2019,7,1.81899E-16,High resistance,,4185
4186,0,2,3,0,0,2018,5,4.45502E-14,High resistance,,4186
4187,0,2,4,0,0,2019,1,0.511457909,High resistance,,4187
4188,0,2,3,0,0,2019,1,2.13163E-18,High resistance,,4188
4193,0,2,3,0,0,2013,1,0.113433578,High resistance,,4193
4196,0,2,4,0,0,2018,5,2.49867E-14,High resistance,,4196
4197,0,2,1,0,0,2013,1,1.32161E-14,High resistance,,4197
4198,0,2,3,0,0,2013,1,6.82287E-08,High resistance,,4198
4201,0,2,3,0,0,2019,7,1.77636E-19,High resistance,,4201
4202,0,3,3,0,0,2019,1,9.09495E-17,High resistance,,4202
4203,0,3,2,0,0,2019,6,7.27596E-16,High resistance,,4203
4204,0,2,2,0,0,2013,1,0.077520793,High resistance,,4204
4208,1,2,4,0,0,2020,1,0.164894249,High resistance,,4208
4212,0,1,3,0,0,2018,6,3.46945E-22,High resistance,,4212
4213,1,2,1,0,0,2020,1,0,High resistance,,4213
4214,1,2,2,0,0,2020,1,1.1435E-08,High resistance,,4214
4215,1,2,3,0,0,2020,1,1.11203E-08,High resistance,,4215
4219,1,2,5,0,0,2020,1,0.087520571,High resistance,,4219
4220,0,2,5,0,0,2019,1,0.286840552,High resistance,,4220
4221,0,2,4,0,0,2019,1,0.268631126,High resistance,,4221
4222,0,2,2,0,0,2019,7,9.83277E-12,High resistance,,4222
4223,0,2,4,0,0,2019,1,0.471522015,High resistance,,4223
4224,1,2,4,0,0,2020,1,0.078025462,High resistance,,4224
4225,0,2,0,0,0,2019,7,4.32074E-09,High resistance,,4225
4226,0,2,1,0,0,2019,7,4.72175E-08,High resistance,,4226
4228,0,2,2,0,0,2019,1,0.043225178,High resistance,,4228
4229,1,2,3,0,0,2020,1,0.349378671,High resistance,,4229
4230,0,1,2,0,0,2018,6,2.90671E-12,High resistance,,4230
4231,1,1,2,0,0,2020,8,0.444425071,High resistance,,4231
4233,1,2,4,0,0,2020,1,0,High resistance,,4233
4236,0,1,3,0,0,2012,23,9.42929E-10,Moderate resistance,,4236
4236,0,1,3,0,0,2012,0,9.42929E-10,High resistance,,4236
4237,0,2,3,0,0,2013,1,1.8378E-07,High resistance,,4237
4239,0,1,3,0,0,2018,6,0.000117623,High resistance,,4239
4240,0,3,4,0,0,2019,1,0.000217041,High resistance,,4240
4242,1,3,3,0,0,2020,1,7.27596E-13,High resistance,,4242
4245,0,2,3,0,0,2013,1,3.00222E-08,High resistance,,4245
4248,1,2,3,0,0,2020,7,0.000634181,High resistance,,4248
4252,1,1,3,0,0,2020,8,2.43433E-09,High resistance,,4252
4254,1,2,4,0,0,2020,7,0.000461268,High resistance,,4254
4261,1,2,3,0,0,2020,1,3.52021E-15,High resistance,,4261
4262,0,1,1,0,0,2012,2012,0.289577636,Moderate resistance,,4262
4262,0,1,1,0,0,2012,0,0.289577636,High resistance,,4262
4263,0,1,2,0,0,2012,41,0.00105963,Moderate resistance,,4263
4263,0,1,2,0,0,2012,0,0.00105963,High resistance,,4263
4265,0,2,1,0,0,2019,7,1.64771E-12,High resistance,,4265
4266,1,2,2,0,0,2020,1,0.025585027,High resistance,,4266
4267,0,2,3,0,0,2019,1,3.110920774,High resistance,,4267
4268,1,1,1,0,0,2020,8,0.258884161,High resistance,,4268
4269,0,3,4,0,0,2019,1,1.04466E-08,High resistance,,4269
4271,1,2,4,0,0,2020,1,6.27245E-10,High resistance,,4271
4274,1,2,1,0,0,2020,2,2.22045E-20,High resistance,,4274
4276,1,2,3,0,0,2020,1,2.52691E-08,High resistance,,4276
4277,1,2,2,0,0,2020,2,1.16415E-14,High resistance,,4277
4278,1,2,0,0,0,2020,2,3.49246E-14,High resistance,,4278
4279,1,3,2,0,0,2020,1,2.05725E-09,High resistance,,4279
4280,1,3,2,0,0,2020,1,1.45519E-15,High resistance,,4280
4281,1,2,3,0,0,2020,2,5.67525E-14,High resistance,,4281
4282,1,3,3,0,0,2020,1,2.49844E-08,High resistance,,4282
4283,1,3,2,0,0,2020,1,0.003616905,High resistance,,4283
4286,0,1,3,0,0,2012,29,6.64516E-10,Moderate resistance,,4286
4286,0,1,3,0,0,2012,0,6.64516E-10,High resistance,,4286
4289,0,3,3,0,0,2019,1,0.000202321,High resistance,,4289
4290,1,2,1,0,0,2020,2,0.01972853,High resistance,,4290
4291,0,2,2,0,0,2019,1,9.9476E-16,High resistance,,4291
4293,0,2,3,0,0,2019,7,1.96473E-07,High resistance,,4293
4295,0,3,3,0,0,2019,1,4.94396E-19,High resistance,,4295
4296,0,3,2,0,0,2019,1,0.001327681,High resistance,,4296
4297,0,3,2,0,0,2019,1,5.77467E-10,High resistance,,4297
4298,1,2,2,0,0,2020,1,3.56775E-21,High resistance,,4298
4299,0,2,2,0,0,2019,1,1.18147E-14,High resistance,,4299
4301,1,1,2,0,0,2020,8,3.972E-08,High resistance,,4301
4305,1,1,3,0,0,2020,2,1.45519E-15,High resistance,,4305
4306,0,1,2,0,0,2012,41,5.51E-12,Moderate resistance,,4306
4308,0,2,3,0,0,2019,1,9.7605E-08,High resistance,,4308
4310,0,1,1,0,0,2012,41,0.480325928,Moderate resistance,,4310
4311,1,1,1,0,0,2020,8,0.101043838,High resistance,,4311
4313,0,2,0,0,0,2016,4,5.82077E-15,High resistance,,4313
4314,0,1,2,0,0,2012,18,0.20719128,Moderate resistance,,4314
4315,1,1,2,0,0,2020,8,3.1438E-11,High resistance,,4315
4316,1,1,1,0,0,2020,2,0.225128831,High resistance,,4316
4317,0,1,2,0,0,2012,29,0.4769297,Moderate resistance,,4317
4318,0,1,3,0,0,2018,6,0.273729765,High resistance,,4318
4319,0,1,2,0,0,2018,6,0.713363958,High resistance,,4319
4320,0,1,1,0,0,2012,19,0.009890131,Moderate resistance,,4320
4321,1,1,2,0,0,2020,2,0.443174776,High resistance,,4321
4322,1,1,3,0,0,2020,2,0.528334992,High resistance,,4322
4323,0,1,2,0,0,2018,6,0.000341125,High resistance,,4323
4324,1,1,2,0,0,2020,2,0.163480243,High resistance,,4324
4325,0,1,1,0,0,2018,6,0.421553386,High resistance,,4325
4327,0,1,1,1,0,2020,8,0.018960726,High resistance,,4327
4328,0,1,1,0,1,2020,8,0.533563448,Loss of mature forest,,4328
4329,0,1,1,1,0,2020,8,0.073847883,High resistance,,4329
4330,0,1,2,1,0,2020,8,0.161187094,High resistance,,4330
4332,1,1,2,0,0,2020,8,1.248954103,High resistance,,4332
4335,1,1,1,0,0,2020,8,0.825296524,High resistance,,4335
4336,1,1,2,0,0,2020,2,0.047061449,High resistance,,4336
4337,1,1,1,1,0,2020,8,1.56361E-08,High resistance,,4337
4337,1,1,1,1,0,2020,0,1.56361E-08,High resistance,,4337
4338,0,1,1,0,0,2012,60,0.249029412,Moderate resistance,,4338
4339,0,1,2,0,0,2018,6,0.224968571,High resistance,,4339
4341,0,1,1,0,1,2020,8,0.023467808,Loss of mature forest,,4341
4342,1,1,3,0,0,2020,2,0.164430371,High resistance,,4342
4343,0,1,2,0,1,2020,8,0.001934795,Loss of mature forest,,4343
4345,1,1,3,0,0,2020,2,0.012988877,High resistance,,4345
4346,0,1,3,0,0,2018,6,2.7882E-08,High resistance,,4346
4347,1,1,2,0,0,2020,8,0.423465965,High resistance,,4347
4348,0,1,2,0,0,2012,50,0.679112355,Moderate resistance,,4348
4349,0,1,3,0,0,2018,6,0.470408297,High resistance,,4349
4350,1,1,3,0,0,2020,8,4.82644E-08,High resistance,,4350
4351,1,1,4,0,0,2020,2,0.050803149,High resistance,,4351
4352,0,1,2,0,0,2012,29,0.000429371,Moderate resistance,,4352
4353,0,1,3,0,0,2012,29,2.64804E-07,Moderate resistance,,4353
4354,0,1,4,0,0,2018,6,0.754388394,High resistance,,4354
4355,0,1,2,0,0,2012,18,6.23901E-08,Moderate resistance,,4355
4356,1,1,3,0,0,2020,8,0.185285534,High resistance,,4356
4358,0,1,2,1,0,2020,8,0.707001729,High resistance,,4358
4359,0,1,2,1,1,2020,8,1.97443E-08,Loss of mature forest,,4359
4359,0,1,2,1,1,2020,0,1.97443E-08,Loss of mature forest,,4359
4360,0,1,2,0,1,2020,8,1.068236163,Loss of mature forest,,4360
4361,0,1,3,1,0,2020,8,0.620230326,High resistance,,4361
4362,0,1,3,1,1,2020,8,2.18489E-08,Loss of mature forest,,4362
4362,0,1,3,1,1,2020,0,2.18489E-08,Loss of mature forest,,4362
4363,0,1,3,0,1,2020,8,0.770884689,Loss of mature forest,,4363
4366,1,1,2,0,0,2020,8,0.000636411,High resistance,,4366
4367,0,1,2,1,0,2020,8,0.032477167,High resistance,,4367
4368,0,1,2,0,1,2020,8,0.055876601,Loss of mature forest,,4368
4369,0,1,1,1,0,2020,8,0.006092265,High resistance,,4369
4372,1,1,4,0,0,2020,2,0,High resistance,,4372
4373,1,1,2,0,0,2020,8,5.4348E-05,High resistance,,4373
4374,1,1,3,0,0,2020,8,0.080155964,High resistance,,4374
4375,1,1,3,0,0,2020,2,0.006345934,High resistance,,4375
4376,1,2,2,0,0,2020,2,3.32746E-10,High resistance,,4376
4379,1,2,1,0,0,2020,2,5.58684E-05,High resistance,,4379
4380,1,2,2,0,0,2020,2,2.33014E-08,High resistance,,4380
4381,1,2,2,0,0,2020,2,0.000580084,High resistance,,4381
4382,1,2,3,0,0,2020,2,1.57032E-05,High resistance,,4382
4383,1,1,3,0,0,2020,2,5.07442E-08,High resistance,,4383
4384,1,1,2,0,0,2020,8,8.99549E-05,High resistance,,4384
4385,0,1,3,0,0,2018,6,3.21265E-10,High resistance,,4385
4386,1,1,4,0,0,2020,2,8.77607E-06,High resistance,,4386
4387,1,1,5,0,0,2020,2,8.86945E-06,High resistance,,4387
4388,1,1,3,0,0,2020,8,0.001599027,High resistance,,4388
4389,1,1,4,0,0,2020,8,0.060999017,High resistance,,4389
4391,1,1,3,0,0,2020,8,0.060819292,High resistance,,4391
4392,0,1,3,0,0,2018,6,7.27596E-16,High resistance,,4392
4393,0,1,3,0,0,2012,29,0.329885791,Moderate resistance,,4393
4394,1,1,4,0,0,2020,2,0.286737943,High resistance,,4394
4396,0,1,5,0,0,2018,6,1.03482E-10,High resistance,,4396
4402,0,1,4,0,0,2018,6,3.96972E-09,High resistance,,4402
4403,0,1,2,0,0,2018,6,0.288422752,High resistance,,4403
4404,1,1,2,0,0,2020,8,4.70675E-09,High resistance,,4404
4406,0,1,4,0,0,2018,6,0.106619566,High resistance,,4406
4408,1,1,5,0,0,2020,2,4.71657E-11,High resistance,,4408
4410,0,1,3,0,0,2018,6,0.779001083,High resistance,,4410
4411,0,1,2,0,0,2012,59,0.004857581,Moderate resistance,,4411
4412,1,1,3,0,0,2020,2,0.064774498,High resistance,,4412
4413,0,1,2,0,0,2012,41,1.42182E-09,Moderate resistance,,4413
4416,1,1,2,0,0,2020,8,0,High resistance,,4416
4418,1,1,1,0,0,2020,8,0.024805365,High resistance,,4418
4420,1,1,3,0,0,2020,4,0.001098678,High resistance,,4420
4421,1,1,1,0,0,2020,8,0.246859081,High resistance,,4421
4423,0,1,2,0,0,2012,20,0.083518611,Moderate resistance,,4423
4424,1,1,2,0,0,2020,8,2.91038E-15,High resistance,,4424
4425,0,1,1,1,0,2020,8,0.000620328,High resistance,,4425
4427,0,1,3,0,0,2018,6,0.01543764,High resistance,,4427
4428,0,1,2,0,0,2012,20,0.009247407,Moderate resistance,,4428
4429,1,1,3,0,0,2020,2,0.050417956,High resistance,,4429
4431,1,1,2,0,0,2020,2,0.114297387,High resistance,,4431
4432,1,1,3,0,0,2020,4,1.780218582,High resistance,,4432
4433,0,1,3,0,0,2016,4,0.363135801,High resistance,,4433
4434,0,1,1,0,0,2016,4,1.45519E-15,High resistance,,4434
4435,0,1,2,0,0,2012,22,2.91038E-14,Moderate resistance,,4435
4436,1,1,1,1,0,2020,8,2.32831E-14,High resistance,,4436
4436,1,1,1,1,0,2020,0,2.32831E-14,High resistance,,4436
4437,0,1,2,1,0,2020,8,0.076058728,High resistance,,4437
4438,1,1,1,0,0,2020,8,0.116753898,High resistance,,4438
4440,1,1,3,0,0,2020,8,0.001794876,High resistance,,4440
4442,0,2,3,0,0,2019,1,5.21113E-07,High resistance,,4442
4443,0,3,3,0,0,2019,1,1.09471E-08,High resistance,,4443
4445,0,2,1,0,0,2019,7,2.22045E-20,High resistance,,4445
4446,0,2,2,0,0,2019,7,6.97377E-08,High resistance,,4446
4447,1,3,2,0,0,2020,1,7.37188E-18,High resistance,,4447
4448,1,3,3,0,0,2020,1,6.26574E-15,High resistance,,4448
4449,1,2,2,0,0,2020,2,1.00598E-08,High resistance,,4449
4450,0,2,3,0,0,2018,6,2.32831E-14,High resistance,,4450
4450,0,2,3,0,0,2018,0,2.32831E-14,High resistance,,4450
4451,0,2,3,0,0,2018,6,0.012333315,High resistance,,4451
4453,0,1,3,0,0,2012,41,3.12304E-08,Moderate resistance,,4453
4453,0,1,3,0,0,2012,0,3.12304E-08,High resistance,,4453
4455,0,1,3,0,0,2018,6,1.74831E-08,High resistance,,4455
4457,0,2,2,0,0,2018,6,4.1438E-07,High resistance,,4457
4458,0,2,2,0,0,2018,6,1.724568562,High resistance,,4458
4461,0,1,2,0,0,2012,61,0.039089257,Moderate resistance,,4461
4461,0,1,2,0,0,2012,0,0.039089257,High resistance,,4461
4462,1,2,2,0,0,2020,2,0.325623373,High resistance,,4462
4463,0,2,1,0,0,2018,6,0.012905898,High resistance,,4463
4470,1,2,3,0,0,2020,2,2.41983E-10,High resistance,,4470
4471,1,1,2,0,0,2020,8,1.89483E-06,High resistance,,4471
4475,0,1,2,0,0,2018,6,2.4614E-08,High resistance,,4475
4476,0,1,3,0,0,2018,6,2.85258E-08,High resistance,,4476
4478,0,1,4,0,0,2018,6,1.15186E-19,High resistance,,4478
4484,0,2,3,0,0,2018,6,0.34521702,High resistance,,4484
4485,1,2,3,0,0,2020,2,4.65934E-13,High resistance,,4485
4486,1,1,1,0,0,2020,8,1.73472E-22,High resistance,,4486
4489,0,1,2,0,0,2012,19,1.27754E-09,Moderate resistance,,4489
4492,0,2,4,0,0,2018,6,0.159748614,High resistance,,4492
4494,0,2,3,0,0,2018,6,3.47664E-11,High resistance,,4494
4495,0,1,3,0,0,2012,29,1.46309E-17,Moderate resistance,,4495
4495,0,1,3,0,0,2012,0,1.46309E-17,High resistance,,4495
4499,0,1,5,0,0,2018,6,9.0819E-17,High resistance,,4499
4500,0,1,4,0,0,2018,6,9.17697E-08,High resistance,,4500
4501,0,2,5,0,0,2018,6,1.16415E-14,High resistance,,4501
4501,0,2,5,0,0,2018,0,1.16415E-14,High resistance,,4501
4509,1,2,5,0,0,2020,2,1.20792E-17,High resistance,,4509
4510,1,2,4,0,0,2020,2,1.67376E-11,High resistance,,4510
4513,0,2,2,0,0,2018,6,3.62116E-10,High resistance,,4513
4516,1,2,2,0,0,2020,2,8.84547E-10,High resistance,,4516
4517,0,2,3,0,0,2018,6,2.65821E-09,High resistance,,4517
4519,1,2,3,0,0,2020,2,7.74829E-08,High resistance,,4519
4520,1,2,4,0,0,2020,2,0.079440861,High resistance,,4520
4521,1,1,3,0,0,2020,8,2.13731E-15,High resistance,,4521
4522,1,2,4,0,0,2020,2,2.27301E-12,High resistance,,4522
4524,1,2,3,0,0,2020,2,0.281132273,High resistance,,4524
4525,0,1,1,1,0,2020,8,0.023767446,High resistance,,4525
4526,0,1,2,1,0,2020,8,1.375776279,High resistance,,4526
4528,0,1,2,0,0,2012,18,4.3214E-15,Moderate resistance,,4528
4529,0,1,2,0,1,2020,8,0.55847672,Loss of mature forest,,4529
4530,0,1,2,0,1,2020,8,0.007409427,Loss of mature forest,,4530
4533,0,1,3,1,0,2020,8,0.131748897,High resistance,,4533
4535,0,1,3,0,1,2020,8,0.029255754,Loss of mature forest,,4535
4536,0,1,2,0,0,2012,47,0.075650236,Moderate resistance,,4536
4537,0,1,3,0,0,2012,47,0.01346701,Moderate resistance,,4537
4538,1,1,2,0,0,2020,8,0.81882772,High resistance,,4538
4539,0,1,2,0,0,2012,51,0.119446629,Moderate resistance,,4539
4540,0,1,1,1,0,2020,8,0.062636087,High resistance,,4540
4543,0,1,1,0,1,2020,8,0.024529746,Loss of mature forest,,4543
4544,0,1,2,0,0,2012,23,0.013426284,Moderate resistance,,4544
4545,1,1,3,0,0,2020,8,0.055938728,High resistance,,4545
4546,0,1,1,0,0,2012,47,0.043261746,Moderate resistance,,4546
4547,0,1,1,0,0,2012,51,0.147729033,Moderate resistance,,4547
4549,0,1,3,0,0,2012,45,0.001086932,Moderate resistance,,4549
4551,0,1,3,0,0,2012,45,0.069879723,Moderate resistance,,4551
4552,0,1,1,0,0,2012,18,0.038845819,Moderate resistance,,4552
4553,1,1,3,0,0,2020,8,0.140285738,High resistance,,4553
4555,1,1,2,0,0,2020,8,0.654140956,High resistance,,4555
4556,1,1,1,0,0,2020,8,0.010069484,High resistance,,4556
4557,0,1,3,0,0,2012,23,0.3765321,Moderate resistance,,4557
4558,0,1,2,0,0,2012,23,2.47383E-14,Moderate resistance,,4558
4559,0,1,3,0,0,2012,23,0.053037255,Moderate resistance,,4559
4560,1,1,3,0,0,2020,8,0.016613208,High resistance,,4560
4561,0,1,4,0,0,2012,23,0.009758649,Moderate resistance,,4561
4562,1,1,2,0,0,2020,8,0.005460717,High resistance,,4562
4563,0,1,3,0,0,2012,10,8.94857E-05,High resistance,,4563
4564,0,1,3,0,0,2012,23,0.102328292,Moderate resistance,,4564
4565,0,1,2,0,0,2012,23,0.179596283,Moderate resistance,,4565
4569,0,1,2,0,0,2012,10,0.006896767,High resistance,,4569
4570,0,1,1,0,0,2012,45,5.82077E-15,Moderate resistance,,4570
4571,1,1,2,0,0,2020,8,1.274986134,High resistance,,4571
4572,0,1,4,0,0,2016,4,3.30084E-08,High resistance,,4572
4573,0,2,3,0,0,2016,4,2.14041E-08,High resistance,,4573
4574,0,2,4,0,0,2016,4,5.56683E-10,High resistance,,4574
4574,0,2,4,0,0,2016,0,5.56683E-10,High resistance,,4574
4575,0,1,1,0,0,2012,59,0.389347524,Moderate resistance,,4575
4576,0,2,2,0,0,2016,4,6.9413E-09,High resistance,,4576
4577,0,2,3,0,0,2016,4,0.017138382,High resistance,,4577
4577,0,2,3,0,0,2016,0,0.017138382,High resistance,,4577
4578,0,1,3,0,0,2012,20,0.020039299,Moderate resistance,,4578
4580,1,1,3,0,0,2020,8,0.640722866,High resistance,,4580
4582,0,1,3,0,0,2012,18,0.09659678,Moderate resistance,,4582
4583,0,1,2,1,0,2020,8,0.504616533,High resistance,,4583
4584,0,1,3,0,1,2020,8,0.010137825,Loss of mature forest,,4584
4585,0,1,3,0,0,2016,4,0.002437984,High resistance,,4585
4587,0,1,4,0,0,2016,4,0.001880354,High resistance,,4587
4588,0,1,4,0,0,2018,2,1.42265E-08,High resistance,,4588
4589,0,1,4,0,0,2018,6,0.00077507,High resistance,,4589
4591,0,1,5,0,0,2018,2,7.36628E-09,High resistance,,4591
4595,1,1,4,0,0,2020,4,0.183225055,High resistance,,4595
4596,1,1,3,0,0,2020,4,0.001014058,High resistance,,4596
4597,0,1,4,0,0,2016,4,0.019129161,High resistance,,4597
4600,0,1,2,0,0,2012,20,0.192514498,Moderate resistance,,4600
4602,1,2,4,0,0,2020,4,0.005303391,High resistance,,4602
4604,0,2,4,0,0,2016,4,0.231037545,High resistance,,4604
4604,0,2,4,0,0,2016,0,0.231037545,High resistance,,4604
4605,1,1,2,0,0,2020,8,0.1289957,High resistance,,4605
4606,1,1,3,0,0,2020,8,0.009229924,High resistance,,4606
4607,0,1,3,0,0,2012,25,0.026955939,Moderate resistance,,4607
4608,1,1,3,0,0,2020,8,0.023980539,High resistance,,4608
4609,0,1,2,0,0,2012,25,0.009823447,Moderate resistance,,4609
4610,0,1,4,0,1,2020,8,0.00830997,Loss of mature forest,,4610
4611,0,2,3,0,0,2016,4,0.045759199,High resistance,,4611
4611,0,2,3,0,0,2016,0,0.045759199,High resistance,,4611
4613,0,1,2,0,0,2012,50,0.523027314,Moderate resistance,,4613
4614,1,1,2,0,0,2020,8,0.144962795,High resistance,,4614
4615,0,1,1,0,0,2012,50,1.551171053,Moderate resistance,,4615
4616,1,1,4,0,0,2020,2,1.38601E-08,High resistance,,4616
4617,1,1,4,0,0,2020,2,2.39639E-08,High resistance,,4617
4619,0,1,3,0,0,2018,6,0.03301199,High resistance,,4619
4621,1,1,4,0,0,2020,2,0.01128165,High resistance,,4621
4622,1,1,5,0,0,2020,2,9.68419E-11,High resistance,,4622
4623,1,1,2,0,0,2020,2,0.00912551,High resistance,,4623
4624,0,1,2,0,0,2018,6,0.036723368,High resistance,,4624
4625,1,1,4,0,0,2020,2,0.206356765,High resistance,,4625
4627,1,1,3,0,0,2020,2,0.023787589,High resistance,,4627
4628,0,1,3,0,0,2018,6,0.004413782,High resistance,,4628
4629,0,1,4,0,0,2018,6,0.072796522,High resistance,,4629
4630,0,1,2,0,0,2018,6,0.024891897,High resistance,,4630
4631,0,1,3,0,0,2018,6,3.88245E-08,High resistance,,4631
4634,1,1,1,0,0,2020,8,0.659839001,High resistance,,4634
4635,1,1,2,0,0,2020,2,3.42224E-08,High resistance,,4635
4636,1,1,2,0,0,2020,2,0.221385006,High resistance,,4636
4640,0,1,3,0,0,2018,6,0.241930515,High resistance,,4640
4641,1,1,3,0,0,2020,2,0.031927961,High resistance,,4641
4643,0,1,2,0,0,2018,6,0.15823299,High resistance,,4643
4644,0,1,3,0,0,2018,6,0.075799252,High resistance,,4644
4645,1,1,3,0,0,2020,2,0.175858194,High resistance,,4645
4646,0,1,3,1,0,2020,2,0.031077799,High resistance,,4646
4647,0,1,1,0,1,2020,8,0.772440207,Loss of mature forest,,4647
4648,0,1,1,1,1,2020,8,3.6115E-07,Loss of mature forest,,4648
4648,0,1,1,1,1,2020,0,3.6115E-07,Loss of mature forest,,4648
4650,1,1,2,0,0,2020,8,0.041733784,High resistance,,4650
4651,0,1,1,1,0,2020,8,0.108977177,High resistance,,4651
4652,1,1,4,0,0,2020,8,0.002079935,High resistance,,4652
4654,0,1,4,0,0,2012,22,0.017224085,Moderate resistance,,4654
4655,1,1,2,0,0,2020,8,0.023951018,High resistance,,4655
4657,1,1,3,0,0,2020,8,0.00449709,High resistance,,4657
4658,0,1,3,0,0,2012,10,1.28398E-05,High resistance,,4658
4659,1,1,2,0,0,2020,8,1.02686E-05,High resistance,,4659
4660,1,1,3,0,0,2020,8,0.001603153,High resistance,,4660
4661,1,1,3,0,0,2020,8,0.067800263,High resistance,,4661
4662,0,1,3,0,0,2012,22,0.001825571,Moderate resistance,,4662
4663,0,1,1,0,0,2012,52,1.84181375,Moderate resistance,,4663
4664,1,1,4,0,0,2020,8,0.616982138,High resistance,,4664
4665,1,1,1,0,0,2020,8,0.942514874,High resistance,,4665
4666,0,1,4,0,0,2012,10,0.442372364,High resistance,,4666
4667,0,1,2,0,0,2012,22,0.039407248,Moderate resistance,,4667
4668,0,1,2,0,0,2012,47,0.066403577,Moderate resistance,,4668
4669,1,1,3,0,0,2020,8,0.001130213,High resistance,,4669
4670,0,1,4,0,0,2012,10,4.91739E-05,High resistance,,4670
4671,0,1,3,0,0,2012,10,0.559108637,High resistance,,4671
4672,0,1,2,0,0,2012,10,8.14517E-05,High resistance,,4672
4673,1,1,2,0,0,2020,8,0.164416248,High resistance,,4673
4674,0,1,1,0,0,2012,29,0.274235467,Moderate resistance,,4674
4675,0,1,3,0,0,2012,18,0.122367906,Moderate resistance,,4675
4676,1,1,3,0,0,2020,8,0.008454201,High resistance,,4676
4677,1,1,3,0,0,2020,8,0.708635081,High resistance,,4677
4678,0,1,2,0,0,2012,22,0.278761049,Moderate resistance,,4678
4679,0,1,3,0,0,2012,22,0.640617135,Moderate resistance,,4679
4680,1,1,2,0,0,2020,8,0.007061345,High resistance,,4680
4681,1,1,3,0,0,2020,8,0.080098263,High resistance,,4681
4682,1,1,4,0,0,2020,8,0.130698529,High resistance,,4682
4683,0,1,4,0,0,2012,18,0.238156507,Moderate resistance,,4683
4684,0,1,3,0,0,2012,18,0.08678483,Moderate resistance,,4684
4685,0,1,2,0,0,2012,22,4.9896E-08,Moderate resistance,,4685
4686,1,1,0,0,0,2020,8,1.860265068,High resistance,,4686
4688,0,1,0,0,1,2020,8,0.306732537,Loss of mature forest,,4688
4689,0,1,0,1,0,2020,8,0.282523084,High resistance,,4689
4691,1,1,2,0,1,2020,8,2.07965E-08,Loss of mature forest,,4691
4691,1,1,2,0,1,2020,0,2.07965E-08,Loss of mature forest,,4691
4692,1,1,2,0,0,2020,8,0.488194579,High resistance,,4692
4693,1,1,3,0,0,2020,8,0.008336986,High resistance,,4693
4694,0,1,3,0,0,2012,10,0.083173815,High resistance,,4694
4695,0,1,2,0,0,2012,10,0.386034414,High resistance,,4695
4696,0,1,1,0,0,2012,10,0.004772543,High resistance,,4696
4697,0,1,0,0,0,2012,2012,6.060941506,Moderate resistance,,4697
4699,2,0,2,0,0,2018,24,0,Moderate resistance,,4699
4699,2,0,2,0,0,2018,0,0,High resistance,,4699
4703,1,0,0,0,0,2018,2018,2.312392659,Moderate resistance,,4703
4717,0,0,0,1,0,2018,2018,0.439029985,Moderate resistance,,4717
4718,1,0,0,0,0,2020,2020,5.82077E-15,Moderate resistance,,4718
4720,2,0,0,0,0,2016,2016,0.00128591,Moderate resistance,,4720
4720,2,0,0,0,0,2016,0,0.00128591,High resistance,,4720
4721,1,0,0,0,0,2016,2016,0.384193708,Moderate resistance,,4721
4724,1,0,1,0,0,2018,24,2.50537E-15,Moderate resistance,,4724
4741,1,0,2,0,0,2018,24,0.002133425,Moderate resistance,,4741
4750,0,0,1,1,0,2018,27,0.790257039,Moderate resistance,,4750
4752,0,0,1,0,1,2018,27,0.328119322,Loss of mature forest,,4752
4753,1,0,1,0,0,2018,27,1.673264145,Moderate resistance,,4753
4754,0,0,1,0,0,1991,1991,0.353141984,Faded resistance,,4754
4755,1,0,1,0,0,2018,26,1.973129155,Moderate resistance,,4755
4756,1,0,2,0,0,2018,26,0.000870966,Moderate resistance,,4756
4757,0,0,2,0,0,1992,1,0.121709698,Faded resistance,,4757
4758,0,0,1,0,0,1992,1992,0.516527372,Faded resistance,,4758
4759,1,0,1,0,0,2022,2,0.074560228,High resistance,,4759
4760,0,0,1,1,0,2022,2,0.052597329,High resistance,,4760
4763,0,0,1,0,0,2022,2022,0.058369681,Low resistance,,4763
4764,1,0,0,0,0,2020,2020,10.17233783,Moderate resistance,,4764
4765,1,0,0,1,0,2020,2020,9.16022E-07,Moderate resistance,,4765
4765,1,0,0,1,0,2020,0,9.16022E-07,High resistance,,4765
4766,0,0,0,1,0,2020,2020,4.45727628,Moderate resistance,,4766
4767,1,0,0,0,1,2020,2020,3.93025E-07,Loss of mature forest,,4767
4767,1,0,0,0,1,2020,0,3.93025E-07,Loss of mature forest,,4767
4771,0,0,0,0,1,2020,2020,8.263625927,Loss of mature forest,,4771
4772,0,0,1,1,0,2022,2,0.093900266,High resistance,,4772
