"","dist_year","dist_type","grove_name","unit_name","landowner","hectares","dist_group"
"280",2020,"modsev_fire","Alder Creek","Private","Private",4.6,"Wildfire"
"281",2020,"modsev_fire","Freeman Creek","Private","Private",0.3,"Wildfire"
"282",2020,"modsev_fire","Mountain Home","Private","Private",3,"Wildfire"
"283",2020,"modsev_fire","Alder Creek","Giant Sequoia National Monument","US Forest Service",5.5,"Wildfire"
"284",2020,"modsev_fire","Belknap Camp","Giant Sequoia National Monument","US Forest Service",7.3,"Wildfire"
"285",2020,"modsev_fire","Carr Wilson","Giant Sequoia National Monument","US Forest Service",0.9,"Wildfire"
"286",2020,"modsev_fire","Dillonwood","Giant Sequoia National Monument","US Forest Service",6.5,"Wildfire"
"287",2020,"modsev_fire","Dillonwood - West","Giant Sequoia National Monument","US Forest Service",0.8,"Wildfire"
"288",2020,"modsev_fire","Freeman Creek","Giant Sequoia National Monument","US Forest Service",76.4,"Wildfire"
"289",2020,"modsev_fire","McIntyre","Giant Sequoia National Monument","US Forest Service",39.6,"Wildfire"
"290",2020,"modsev_fire","Middle Tule","Giant Sequoia National Monument","US Forest Service",3.9,"Wildfire"
"291",2020,"modsev_fire","Mountain Home","Giant Sequoia National Monument","US Forest Service",35.6,"Wildfire"
"292",2020,"modsev_fire","Silver Creek","Giant Sequoia National Monument","US Forest Service",0,"Wildfire"
"293",2020,"modsev_fire","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",38.9,"Wildfire"
"294",2020,"undetected_change","Mountain Home","Tulare County","County",35.8,"Wildfire"
"295",2020,"undetected_change","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",32.7,"Wildfire"
"296",2020,"undetected_change","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",298.4,"Wildfire"
"297",2020,"undetected_change","Silver Creek","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.1,"Wildfire"
"298",2020,"undetected_change","Cedar Flat","Sequoia and Kings Canyon National Parks","National Park Service",1.3,"Wildfire"
"299",2020,"undetected_change","Clough Cave","Sequoia and Kings Canyon National Parks","National Park Service",0.3,"Wildfire"
"300",2020,"undetected_change","Dennison","Sequoia and Kings Canyon National Parks","National Park Service",0.4,"Wildfire"
"301",2020,"undetected_change","Devil's Canyon","Sequoia and Kings Canyon National Parks","National Park Service",0.8,"Wildfire"
"302",2020,"undetected_change","Dillonwood","Sequoia and Kings Canyon National Parks","National Park Service",161.2,"Wildfire"
"303",2020,"undetected_change","Garfield","Sequoia and Kings Canyon National Parks","National Park Service",202.4,"Wildfire"
"304",2020,"undetected_change","Homers Nose","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"305",2020,"undetected_change","Putnam-Francis Tree","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"306",2020,"undetected_change","South Fork","Sequoia and Kings Canyon National Parks","National Park Service",9.2,"Wildfire"
"307",2020,"undetected_change","Alder Creek","Save the Redwoods League","Nonprofit",35.4,"Wildfire"
"308",2020,"undetected_change","Alder Creek","Private","Private",15,"Wildfire"
"309",2020,"undetected_change","Mountain Home","Private","Private",11.5,"Wildfire"
"310",2020,"undetected_change","Alder Creek","Giant Sequoia National Monument","US Forest Service",10.3,"Wildfire"
"311",2020,"undetected_change","Belknap Camp","Giant Sequoia National Monument","US Forest Service",9.6,"Wildfire"
"312",2020,"undetected_change","Burro Creek","Giant Sequoia National Monument","US Forest Service",2.3,"Wildfire"
"313",2020,"undetected_change","Carr Wilson","Giant Sequoia National Monument","US Forest Service",0.2,"Wildfire"
"314",2020,"undetected_change","Dillonwood","Giant Sequoia National Monument","US Forest Service",25.4,"Wildfire"
"315",2020,"undetected_change","Freeman Creek","Giant Sequoia National Monument","US Forest Service",10.7,"Wildfire"
"316",2020,"undetected_change","McIntyre","Giant Sequoia National Monument","US Forest Service",0.4,"Wildfire"
"317",2020,"undetected_change","Middle Tule","Giant Sequoia National Monument","US Forest Service",20.4,"Wildfire"
"318",2020,"undetected_change","Mountain Home","Giant Sequoia National Monument","US Forest Service",7.3,"Wildfire"
"319",2020,"undetected_change","Silver Creek","Giant Sequoia National Monument","US Forest Service",3.1,"Wildfire"
"320",2020,"undetected_change","Upper Tule","Giant Sequoia National Monument","US Forest Service",1.2,"Wildfire"
"321",2020,"undetected_change","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.5,"Wildfire"
"322",2020,"undetected_change","Wishon","Giant Sequoia National Monument","US Forest Service",5.4,"Wildfire"
"323",2021,"highsev_fire","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",6.8,"Wildfire"
"324",2021,"highsev_fire","Castle Creek","Sequoia and Kings Canyon National Parks","National Park Service",7.5,"Wildfire"
"325",2021,"highsev_fire","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",2.1,"Wildfire"
"326",2021,"highsev_fire","Muir","Sequoia and Kings Canyon National Parks","National Park Service",3.8,"Wildfire"
"327",2021,"highsev_fire","New Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",1.6,"Wildfire"
"328",2021,"highsev_fire","Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"329",2021,"highsev_fire","Pine Ridge","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"330",2021,"highsev_fire","Redwood Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.7,"Wildfire"
"331",2021,"highsev_fire","Redwood Mountain","Sequoia and Kings Canyon National Parks","National Park Service",191.8,"Wildfire"
"332",2021,"highsev_fire","Skagway","Sequoia and Kings Canyon National Parks","National Park Service",0.6,"Wildfire"
"333",2021,"highsev_fire","Squirrel Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"334",2021,"highsev_fire","Suwanee","Sequoia and Kings Canyon National Parks","National Park Service",5.9,"Wildfire"
"335",2021,"highsev_fire","Redwood Mountain","Whittaker's Forest","UC Berkeley Center for Forestry",1.2,"Wildfire"
"336",2021,"highsev_fire","Deer Creek","Giant Sequoia National Monument","US Forest Service",11.3,"Wildfire"
"337",2021,"highsev_fire","Long Meadow","Giant Sequoia National Monument","US Forest Service",22.1,"Wildfire"
"338",2021,"highsev_fire","Packsaddle","Giant Sequoia National Monument","US Forest Service",23.5,"Wildfire"
"339",2021,"highsev_fire","Peyrone","Giant Sequoia National Monument","US Forest Service",13,"Wildfire"
"340",2021,"highsev_fire","Redhill","Giant Sequoia National Monument","US Forest Service",53.9,"Wildfire"
"341",2021,"highsev_fire","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",36.7,"Wildfire"
"342",2021,"highsev_fire","South Peyrone","Giant Sequoia National Monument","US Forest Service",4.5,"Wildfire"
"343",2021,"highsev_fire","Starvation Creek","Giant Sequoia National Monument","US Forest Service",9.5,"Wildfire"
"344",2021,"lowsev_fire","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",74.6,"Wildfire"
"345",2021,"lowsev_fire","Big Springs","Sequoia and Kings Canyon National Parks","National Park Service",0.8,"Wildfire"
"346",2021,"lowsev_fire","Castle Creek","Sequoia and Kings Canyon National Parks","National Park Service",49.2,"Wildfire"
"347",2021,"lowsev_fire","Douglass","Sequoia and Kings Canyon National Parks","National Park Service",0.4,"Wildfire"
"348",2021,"lowsev_fire","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",1.6,"Wildfire"
"349",2021,"lowsev_fire","Fenced Tree","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"350",2021,"lowsev_fire","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",95.5,"Wildfire"
"351",2021,"lowsev_fire","Lost","Sequoia and Kings Canyon National Parks","National Park Service",2.7,"Wildfire"
"352",2021,"lowsev_fire","Muir","Sequoia and Kings Canyon National Parks","National Park Service",58.6,"Wildfire"
"353",2021,"lowsev_fire","New Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",2.4,"Wildfire"
"354",2021,"lowsev_fire","Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",41.7,"Wildfire"
"355",2021,"lowsev_fire","Pine Ridge","Sequoia and Kings Canyon National Parks","National Park Service",13.6,"Wildfire"
"356",2021,"lowsev_fire","Redwood Creek","Sequoia and Kings Canyon National Parks","National Park Service",12.6,"Wildfire"
"357",2021,"lowsev_fire","Redwood Mountain","Sequoia and Kings Canyon National Parks","National Park Service",265.2,"Wildfire"
"358",2021,"lowsev_fire","Skagway","Sequoia and Kings Canyon National Parks","National Park Service",14,"Wildfire"
"359",2021,"lowsev_fire","Squirrel Creek","Sequoia and Kings Canyon National Parks","National Park Service",1.4,"Wildfire"
"360",2021,"lowsev_fire","Suwanee","Sequoia and Kings Canyon National Parks","National Park Service",7.2,"Wildfire"
"361",2021,"lowsev_fire","Black Mountain","Private","Private",1.9,"Wildfire"
"362",2021,"lowsev_fire","Redwood Mountain","Private","Private",0.7,"Wildfire"
"363",2021,"lowsev_fire","Redwood Mountain","Whittaker's Forest","UC Berkeley Center for Forestry",35.1,"Wildfire"
"364",2021,"lowsev_fire","Black Mountain","Giant Sequoia National Monument","US Forest Service",6.6,"Wildfire"
"365",2021,"lowsev_fire","Cunningham","Giant Sequoia National Monument","US Forest Service",1.6,"Wildfire"
"366",2021,"lowsev_fire","Deer Creek","Giant Sequoia National Monument","US Forest Service",0.9,"Wildfire"
"367",2021,"lowsev_fire","Long Meadow","Giant Sequoia National Monument","US Forest Service",28.9,"Wildfire"
"368",2021,"lowsev_fire","Packsaddle","Giant Sequoia National Monument","US Forest Service",27.1,"Wildfire"
"369",2021,"lowsev_fire","Peyrone","Giant Sequoia National Monument","US Forest Service",49.1,"Wildfire"
"370",2021,"lowsev_fire","Powderhorn Tree","Giant Sequoia National Monument","US Forest Service",0.1,"Wildfire"
"371",2021,"lowsev_fire","Redhill","Giant Sequoia National Monument","US Forest Service",55,"Wildfire"
"372",2021,"lowsev_fire","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",24.8,"Wildfire"
"373",2021,"lowsev_fire","South Peyrone","Giant Sequoia National Monument","US Forest Service",2.9,"Wildfire"
"374",2021,"modsev_fire","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",11.7,"Wildfire"
"375",2021,"modsev_fire","Big Springs","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"376",2021,"modsev_fire","Castle Creek","Sequoia and Kings Canyon National Parks","National Park Service",27.4,"Wildfire"
"377",2021,"modsev_fire","Douglass","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"378",2021,"modsev_fire","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"379",2021,"modsev_fire","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",12.2,"Wildfire"
"380",2021,"modsev_fire","Muir","Sequoia and Kings Canyon National Parks","National Park Service",8.4,"Wildfire"
"381",2021,"modsev_fire","New Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",1.9,"Wildfire"
"382",2021,"modsev_fire","Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",1.9,"Wildfire"
"383",2021,"modsev_fire","Pine Ridge","Sequoia and Kings Canyon National Parks","National Park Service",1.5,"Wildfire"
"384",2021,"modsev_fire","Redwood Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.7,"Wildfire"
"385",2021,"modsev_fire","Redwood Mountain","Sequoia and Kings Canyon National Parks","National Park Service",129.2,"Wildfire"
"386",2021,"modsev_fire","Skagway","Sequoia and Kings Canyon National Parks","National Park Service",0.6,"Wildfire"
"387",2021,"modsev_fire","Squirrel Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"388",2021,"modsev_fire","Suwanee","Sequoia and Kings Canyon National Parks","National Park Service",14.8,"Wildfire"
"389",2021,"modsev_fire","Redwood Mountain","Private","Private",0,"Wildfire"
"390",2021,"modsev_fire","Redwood Mountain","Whittaker's Forest","UC Berkeley Center for Forestry",1.8,"Wildfire"
"391",2021,"modsev_fire","Black Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Wildfire"
"392",2021,"modsev_fire","Cunningham","Giant Sequoia National Monument","US Forest Service",0.1,"Wildfire"
"393",2021,"modsev_fire","Deer Creek","Giant Sequoia National Monument","US Forest Service",2,"Wildfire"
"394",2021,"modsev_fire","Long Meadow","Giant Sequoia National Monument","US Forest Service",21.4,"Wildfire"
"395",2021,"modsev_fire","Packsaddle","Giant Sequoia National Monument","US Forest Service",20,"Wildfire"
"396",2021,"modsev_fire","Peyrone","Giant Sequoia National Monument","US Forest Service",27.5,"Wildfire"
"397",2021,"modsev_fire","Redhill","Giant Sequoia National Monument","US Forest Service",63.5,"Wildfire"
"398",2021,"modsev_fire","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",9.6,"Wildfire"
"399",2021,"modsev_fire","South Peyrone","Giant Sequoia National Monument","US Forest Service",5.5,"Wildfire"
"400",2021,"modsev_fire","Starvation Creek","Giant Sequoia National Monument","US Forest Service",0.7,"Wildfire"
"401",2021,"undetected_change","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",65.2,"Wildfire"
"402",2021,"undetected_change","Big Springs","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"403",2021,"undetected_change","Castle Creek","Sequoia and Kings Canyon National Parks","National Park Service",4.4,"Wildfire"
"404",2021,"undetected_change","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",1.6,"Wildfire"
"405",2021,"undetected_change","Fenced Tree","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"406",2021,"undetected_change","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",99.3,"Wildfire"
"407",2021,"undetected_change","Lost","Sequoia and Kings Canyon National Parks","National Park Service",9.7,"Wildfire"
"408",2021,"undetected_change","Muir","Sequoia and Kings Canyon National Parks","National Park Service",28.3,"Wildfire"
"409",2021,"undetected_change","Oriole Lake","Sequoia and Kings Canyon National Parks","National Park Service",15.7,"Wildfire"
"410",2021,"undetected_change","Pine Ridge","Sequoia and Kings Canyon National Parks","National Park Service",2.5,"Wildfire"
"411",2021,"undetected_change","Redwood Creek","Sequoia and Kings Canyon National Parks","National Park Service",4.8,"Wildfire"
"412",2021,"undetected_change","Redwood Mountain","Sequoia and Kings Canyon National Parks","National Park Service",255.7,"Wildfire"
"413",2021,"undetected_change","Skagway","Sequoia and Kings Canyon National Parks","National Park Service",9.5,"Wildfire"
"414",2021,"undetected_change","Squirrel Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.9,"Wildfire"
"415",2021,"undetected_change","Black Mountain","Private","Private",1.6,"Wildfire"
"416",2021,"undetected_change","Redwood Mountain","Private","Private",1.2,"Wildfire"
"417",2021,"undetected_change","Redwood Mountain","Whittaker's Forest","UC Berkeley Center for Forestry",83.6,"Wildfire"
"418",2021,"undetected_change","Black Mountain","Giant Sequoia National Monument","US Forest Service",12.9,"Wildfire"
"419",2021,"undetected_change","Cunningham","Giant Sequoia National Monument","US Forest Service",2.3,"Wildfire"
"420",2021,"undetected_change","Long Meadow","Giant Sequoia National Monument","US Forest Service",2.7,"Wildfire"
"421",2021,"undetected_change","Packsaddle","Giant Sequoia National Monument","US Forest Service",0.1,"Wildfire"
"422",2021,"undetected_change","Peyrone","Giant Sequoia National Monument","US Forest Service",2.2,"Wildfire"
"423",2021,"undetected_change","Redhill","Giant Sequoia National Monument","US Forest Service",0.7,"Wildfire"
"424",2021,"undetected_change","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",21.5,"Wildfire"
"425",2022,"lowsev_fire","Mariposa","Yosemite National Park","National Park Service",1.6,"Wildfire"
"426",2022,"lowsev_fire","Placer County Big Trees","Tahoe National Forest","US Forest Service",0.4,"Wildfire"
"427",2022,"modsev_fire","Mariposa","Yosemite National Park","National Park Service",0.3,"Wildfire"
"428",2022,"undetected_change","Mariposa","Yosemite National Park","National Park Service",1.6,"Wildfire"
"429",2022,"undetected_change","Placer County Big Trees","Tahoe National Forest","US Forest Service",0.5,"Wildfire"
"430",2023,"lowsev_fire","Granite Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.3,"Wildfire"
"431",2023,"lowsev_fire","Little Redwood Meadow","Sequoia and Kings Canyon National Parks","National Park Service",2.7,"Wildfire"
"432",2023,"lowsev_fire","Redwood Meadow","Sequoia and Kings Canyon National Parks","National Park Service",32.5,"Wildfire"
"433",2023,"modsev_fire","Redwood Meadow","Sequoia and Kings Canyon National Parks","National Park Service",1.8,"Wildfire"
"434",2023,"undetected_change","Granite Creek","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"435",2023,"undetected_change","Little Redwood Meadow","Sequoia and Kings Canyon National Parks","National Park Service",8.6,"Wildfire"
"436",2023,"undetected_change","Redwood Meadow","Sequoia and Kings Canyon National Parks","National Park Service",29.9,"Wildfire"
"437",2024,"highsev_fire","Monache Tubs","Bureau of Land Management","Bureau of Land Management",0.1,"Wildfire"
"438",2024,"highsev_fire","Nutmeg","Bureau of Land Management","Bureau of Land Management",1.2,"Wildfire"
"439",2024,"highsev_fire","Eden Creek","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"440",2024,"highsev_fire","Surprise","Sequoia and Kings Canyon National Parks","National Park Service",0.3,"Wildfire"
"441",2024,"highsev_fire","Coffee Pot","Private","Private",0.5,"Wildfire"
"442",2024,"highsev_fire","Monache Tubs","Private","Private",2.6,"Wildfire"
"443",2024,"highsev_fire","Nutmeg","Private","Private",0.3,"Wildfire"
"444",2024,"lowsev_fire","Coffee Pot","Bureau of Land Management","Bureau of Land Management",2.6,"Wildfire"
"445",2024,"lowsev_fire","Ladybug","Bureau of Land Management","Bureau of Land Management",0.1,"Wildfire"
"446",2024,"lowsev_fire","Monache Tubs","Bureau of Land Management","Bureau of Land Management",4.3,"Wildfire"
"447",2024,"lowsev_fire","Nutmeg","Bureau of Land Management","Bureau of Land Management",3.7,"Wildfire"
"448",2024,"lowsev_fire","Coffeepot Canyon","Sequoia and Kings Canyon National Parks","National Park Service",2.2,"Wildfire"
"449",2024,"lowsev_fire","Eden Creek","Sequoia and Kings Canyon National Parks","National Park Service",89.9,"Wildfire"
"450",2024,"lowsev_fire","Surprise","Sequoia and Kings Canyon National Parks","National Park Service",4.9,"Wildfire"
"451",2024,"lowsev_fire","Coffee Pot","Private","Private",8.7,"Wildfire"
"452",2024,"lowsev_fire","Ladybug","Private","Private",0.1,"Wildfire"
"453",2024,"lowsev_fire","Monache Tubs","Private","Private",0.3,"Wildfire"
"454",2024,"lowsev_fire","Nutmeg","Private","Private",11.7,"Wildfire"
"455",2024,"lowsev_fire","Salt Creek Ridge","Private","Private",9.8,"Wildfire"
"456",2024,"modsev_fire","Coffee Pot","Bureau of Land Management","Bureau of Land Management",0.4,"Wildfire"
"457",2024,"modsev_fire","Ladybug","Bureau of Land Management","Bureau of Land Management",0.5,"Wildfire"
"458",2024,"modsev_fire","Monache Tubs","Bureau of Land Management","Bureau of Land Management",2.2,"Wildfire"
"459",2024,"modsev_fire","Nutmeg","Bureau of Land Management","Bureau of Land Management",4.2,"Wildfire"
"460",2024,"modsev_fire","Coffeepot Canyon","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"461",2024,"modsev_fire","Eden Creek","Sequoia and Kings Canyon National Parks","National Park Service",8.9,"Wildfire"
"462",2024,"modsev_fire","Surprise","Sequoia and Kings Canyon National Parks","National Park Service",4,"Wildfire"
"463",2024,"modsev_fire","Coffee Pot","Private","Private",0.9,"Wildfire"
"464",2024,"modsev_fire","Ladybug","Private","Private",0.2,"Wildfire"
"465",2024,"modsev_fire","Monache Tubs","Private","Private",0.7,"Wildfire"
"466",2024,"modsev_fire","Nutmeg","Private","Private",4.1,"Wildfire"
"467",2024,"modsev_fire","Salt Creek Ridge","Private","Private",1.4,"Wildfire"
"468",2024,"undetected_change","Coffee Pot","Bureau of Land Management","Bureau of Land Management",0.3,"Wildfire"
"469",2024,"undetected_change","Monache Tubs","Bureau of Land Management","Bureau of Land Management",0.1,"Wildfire"
"470",2024,"undetected_change","Nutmeg","Bureau of Land Management","Bureau of Land Management",0.3,"Wildfire"
"471",2024,"undetected_change","Coffeepot Canyon","Sequoia and Kings Canyon National Parks","National Park Service",0.1,"Wildfire"
"472",2024,"undetected_change","Eden Creek","Sequoia and Kings Canyon National Parks","National Park Service",77.2,"Wildfire"
"473",2024,"undetected_change","Garfield","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"474",2024,"undetected_change","Surprise","Sequoia and Kings Canyon National Parks","National Park Service",0,"Wildfire"
"475",2024,"undetected_change","Coffee Pot","Private","Private",1.4,"Wildfire"
"476",2024,"undetected_change","Nutmeg","Private","Private",1.1,"Wildfire"
"477",2024,"undetected_change","Salt Creek Ridge","Private","Private",0.5,"Wildfire"
"478",2022,"rx_pile","Case Mountain","Bureau of Land Management","Bureau of Land Management",2.7,"Active treatment"
"479",2022,"rx_pile","Case Mountain","Bureau of Land Management","Bureau of Land Management",10.3,"Active treatment"
"480",2020,"mech_under","Case Mountain","Bureau of Land Management","Bureau of Land Management",16.8,"Active treatment"
"481",2023,"mech_under","Coffee Pot","Bureau of Land Management","Bureau of Land Management",2.4,"Active treatment"
"482",2020,"mech_under","Coffee Pot","Bureau of Land Management","Bureau of Land Management",0.6,"Active treatment"
"483",2023,"mech_under","Monache Tubs","Bureau of Land Management","Bureau of Land Management",4.5,"Active treatment"
"484",2023,"mech_under","Nutmeg","Bureau of Land Management","Bureau of Land Management",7.8,"Active treatment"
"485",2023,"rx_pile","Nutmeg","Bureau of Land Management","Bureau of Land Management",0,"Active treatment"
"486",2020,"mech_under","Nutmeg","Bureau of Land Management","Bureau of Land Management",7.8,"Active treatment"
"487",2022,"rx_pile","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",0.7,"Active treatment"
"488",2022,"rx_pile","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",6.5,"Active treatment"
"489",2022,"rx_pile","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",0.3,"Active treatment"
"490",2014,"mech_under","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",6.5,"Active treatment"
"491",2014,"mech_under","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",0.7,"Active treatment"
"492",2014,"mech_under","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",0.3,"Active treatment"
"493",2021,"mech_under","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",15,"Active treatment"
"494",2023,"rx_pile","Calaveras North Grove","Calaveras Big Trees State Park","California State Parks",15,"Active treatment"
"495",2024,"rx_pile","Calaveras South Grove","Calaveras Big Trees State Park","California State Parks",81.1,"Active treatment"
"496",2018,"mech_under","Abbott","Giant Sequoia National Monument","US Forest Service",1.1,"Active treatment"
"497",2002,"mech_under","Alder Creek","Giant Sequoia National Monument","Private",0.2,"Active treatment"
"498",2022,"mech_under","Alder Creek","Giant Sequoia National Monument","Nonprofit",0.3,"Active treatment"
"499",2024,"mech_under","Alder Creek","Giant Sequoia National Monument","Nonprofit",1.8,"Active treatment"
"500",2024,"mech_under","Alder Creek","Giant Sequoia National Monument","US Forest Service",4.7,"Active treatment"
"501",2024,"mech_under","Alder Creek","Giant Sequoia National Monument","US Forest Service",5,"Active treatment"
"502",1989,"mech_under","Alder Creek","Giant Sequoia National Monument","US Forest Service",6.3,"Active treatment"
"503",1981,"mech_under","Alder Creek","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"504",2018,"mech_under","Alder Creek","Giant Sequoia National Monument","US Forest Service",13.9,"Active treatment"
"505",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",1.9,"Active treatment"
"506",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",3.7,"Active treatment"
"507",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"508",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"509",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",1.1,"Active treatment"
"510",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"511",1983,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"512",2017,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",4.2,"Active treatment"
"513",2018,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",4.2,"Active treatment"
"514",2020,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"515",2017,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"516",2019,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"517",2017,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"518",2018,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"519",2022,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"520",2022,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",3.7,"Active treatment"
"521",2023,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",3.7,"Active treatment"
"522",2022,"mech_under","Bearskin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"523",2023,"rx_pile","Bearskin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"524",2006,"mech_under","Belknap Camp","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"525",2009,"rx_pile","Belknap Camp","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"526",2011,"mech_under","Belknap Camp","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"527",2007,"mech_under","Belknap Camp","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"528",2003,"rx_pile","Belknap Camp","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"529",2023,"rx_pile","Belknap Camp","Giant Sequoia National Monument","US Forest Service",25.3,"Active treatment"
"530",2024,"rx_pile","Big Stump","Giant Sequoia National Monument","National Park Service",2.8,"Active treatment"
"531",2017,"rx_pile","Big Stump","Giant Sequoia National Monument","National Park Service",11.2,"Active treatment"
"532",2021,"mech_under","Big Stump","Giant Sequoia National Monument","National Park Service",0.4,"Active treatment"
"533",2016,"mech_under","Big Stump","Giant Sequoia National Monument","National Park Service",11.2,"Active treatment"
"534",2002,"rx_pile","Big Stump","Giant Sequoia National Monument","National Park Service",0.1,"Active treatment"
"535",2019,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",4.5,"Active treatment"
"536",2023,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",20,"Active treatment"
"537",2021,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",20,"Active treatment"
"538",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",20,"Active treatment"
"539",2018,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",5.3,"Active treatment"
"540",2018,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",4.2,"Active treatment"
"541",2019,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",4.2,"Active treatment"
"542",2017,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",10.9,"Active treatment"
"543",2019,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",5.3,"Active treatment"
"544",2016,"mech_under","Big Stump","Giant Sequoia National Monument","US Forest Service",4.5,"Active treatment"
"545",2022,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",11.7,"Active treatment"
