id,grove,survey_year,postfire_status,prefire_status,source,survey_fire,gps_offset_m,dbh_cm,gps_offset_deg,total_offset_m,gps_reset_radians,geometry
HONO106_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,426.72,NA,NA,NA,"c(113712.796796164, -181673.644553761)"
HONO112_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,182.88,NA,NA,NA,"c(113704.987828985, -181702.591655552)"
HONO116_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,304.8,NA,NA,NA,"c(113731.117087464, -181711.542140027)"
HONO126_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,182.88,NA,NA,NA,"c(113616.945755862, -181771.315320099)"
HONO235_T,Homers Nose,2023,Tree Not Found,Dead,"USGS, mortality",post_castle,NA,213.36,NA,NA,NA,"c(113625.016634887, -181775.276830775)"
HONO227_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,91.44,NA,NA,NA,"c(113626.050381963, -181769.283123421)"
HONO226_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,121.92,NA,NA,NA,"c(113627.45827685, -181767.443260649)"
HONO122_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,334.4,NA,NA,NA,"c(113654.071686897, -181759.142054223)"
HONO225_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,74.4,NA,NA,NA,"c(113671.077587738, -181763.722137133)"
HONO124_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,238.9,NA,NA,NA,"c(113674.384148402, -181762.720565052)"
HONO121_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,332.6,NA,NA,NA,"c(113699.051393379, -181753.729856857)"
HONO230_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,70.5,NA,NA,NA,"c(113720.856484193, -181779.603577551)"
HONO287_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,35.3,NA,NA,NA,"c(113703.873077401, -181804.266037148)"
HONO231_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,12.7,NA,NA,NA,"c(113688.490748099, -181796.70097874)"
HONO229_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,24.3,NA,NA,NA,"c(113700.129899589, -181792.15826864)"
HONO228_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,28.8,NA,NA,NA,"c(113688.214271284, -181789.714239595)"
HONO285_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,261,NA,NA,NA,"c(113684.271284303, -181778.987571618)"
HONO284_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,39.8,NA,NA,NA,"c(113679.979639407, -181783.809851929)"
HONO130_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,365.76,NA,NA,NA,"c(113642.078527739, -181798.547665284)"
HONO131_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,304.8,NA,NA,NA,"c(113634.952037338, -181799.75123099)"
HONO286_T,Homers Nose,2023,Tree Not Found,unknown,"USGS, mortality",post_castle,NA,7.62,NA,NA,NA,"c(113615.177924936, -181821.254529453)"
HONO133_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,579.12,NA,NA,NA,"c(113575.225819132, -181804.372404943)"
HONO300_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,91.44,NA,NA,NA,"c(114370.645231768, -181808.651149379)"
HONO302_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,304.8,NA,NA,NA,"c(114379.587789151, -181852.399444121)"
HONO301_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,335.28,NA,NA,NA,"c(114388.369082339, -181838.088026704)"
HONO306_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,396.24,NA,NA,NA,"c(114445.183574885, -181826.821209774)"
HONO308_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,396.24,NA,NA,NA,"c(114497.230149205, -181849.678046136)"
HONO309_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,365.76,NA,NA,NA,"c(114474.574173819, -181858.722951334)"
HONO310_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,335.28,NA,NA,NA,"c(114473.586958091, -181873.615579558)"
HONO305_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,91.44,NA,NA,NA,"c(114446.497799256, -181874.455334254)"
HONO304_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,60.96,NA,NA,NA,"c(114429.784691985, -181869.680685921)"
HONO303_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,12.7,NA,NA,NA,"c(114405.903452681, -181876.215763614)"
HONO313_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,365.76,NA,NA,NA,"c(114392.849451986, -181939.558064124)"
HONO315_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,182.88,NA,NA,NA,"c(114440.156663029, -181971.558137792)"
HONO314_T,Homers Nose,2023,Dead,Alive,"USGS, mortality",post_castle,NA,304.8,NA,NA,NA,"c(114370.527620609, -181963.831899073)"
HONO292_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,213.36,NA,NA,NA,"c(114509.376699442, -182075.438512559)"
HONO294_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,60.96,NA,NA,NA,"c(114391.260388662, -182144.73191762)"
HONO483_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,20.32,NA,NA,NA,"c(113629.245770063, -181825.849618979)"
HONO372_T,Homers Nose,2023,Tree Not Found,unknown,"USGS, mortality",post_castle,NA,60.96,NA,NA,NA,"c(113642.309731765, -181849.343062155)"
HONO341_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,274.32,NA,NA,NA,"c(113603.698070572, -181895.804439852)"
HONO344_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,304.8,NA,NA,NA,"c(113585.991964062, -181914.410018604)"
HONO335_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,243.84,NA,NA,NA,"c(113905.965386852, -181831.487827812)"
HONO368_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,27.94,NA,NA,NA,"c(113914.576768322, -181819.187906237)"
HONO486_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,121.92,NA,NA,NA,"c(113916.826001848, -181815.547993953)"
HONO487_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,182.88,NA,NA,NA,"c(113920.662619175, -181815.067902192)"
HONO373_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,121.92,NA,NA,NA,"c(113907.320752333, -181854.844534822)"
HONO387_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,91.44,NA,NA,NA,"c(113909.516573254, -181912.361326427)"
HONO499_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,213.36,NA,NA,NA,"c(113899.947507103, -181932.60559085)"
HONO390_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,60.96,NA,NA,NA,"c(113886.547174309, -181930.756260452)"
HONO393_T,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,30.48,NA,NA,NA,"c(113848.885526668, -181964.081872051)"
HONO484_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,30.48,NA,NA,NA,"c(113822.318948225, -181968.183950266)"
HONO394_T,Homers Nose,2023,Dead,unknown,"USGS, mortality",post_castle,NA,30.48,NA,NA,NA,"c(113813.914411873, -181980.25490951)"
