id,tree_id,grove_name,survey_year,dbh_cm,prefire_status,postfire_status,measure_delay,fire_id,fire_year,fire_name,cbi,rdnbr,unit_name,source,geometry
269,Freeman Crk91,Freeman Creek,2024,132.4,1,1,4,2020CASTLE,2020,Castle,2,179,Giant Sequoia National Monument,"USFS, Meyer","c(133749.728615874, -206368.835546427)"
270,Freeman Crk92,Freeman Creek,2024,276,1,1,4,2020CASTLE,2020,Castle,2,231,Giant Sequoia National Monument,"USFS, Meyer","c(133767.177268008, -206383.602596872)"
271,Freeman Crk93,Freeman Creek,2024,471.1,1,1,4,2020CASTLE,2020,Castle,2,257,Giant Sequoia National Monument,"USFS, Meyer","c(133779.376320907, -206390.259528365)"
272,Freeman Crk94,Freeman Creek,2024,265.4,1,1,4,2020CASTLE,2020,Castle,2,154,Giant Sequoia National Monument,"USFS, Meyer","c(133739.325089752, -206451.666134289)"
273,Freeman Crk95,Freeman Creek,2024,224,1,1,4,2020CASTLE,2020,Castle,2,154,Giant Sequoia National Monument,"USFS, Meyer","c(133741.35939839, -206452.811912362)"
274,Freeman Crk96,Freeman Creek,2024,234,1,1,4,2020CASTLE,2020,Castle,2,154,Giant Sequoia National Monument,"USFS, Meyer","c(133735.3993834, -206453.950526762)"
275,Freeman Crk97,Freeman Creek,2024,331,1,1,4,2020CASTLE,2020,Castle,1,134,Giant Sequoia National Monument,"USFS, Meyer","c(133717.884040274, -206469.043996676)"
276,Freeman Crk98,Freeman Creek,2024,237.3,1,1,4,2020CASTLE,2020,Castle,1,124,Giant Sequoia National Monument,"USFS, Meyer","c(133684.017314404, -206440.512248518)"
277,Freeman Crk99,Freeman Creek,2024,257.8,1,1,4,2020CASTLE,2020,Castle,2,151,Giant Sequoia National Monument,"USFS, Meyer","c(133679.116474173, -206443.569206041)"
278,Freeman Crk910,Freeman Creek,2024,142.8,1,1,4,2020CASTLE,2020,Castle,2,336,Giant Sequoia National Monument,"USFS, Meyer","c(133724.396856941, -206389.618025663)"
279,Freeman Crk911,Freeman Creek,2024,160.8,1,1,4,2020CASTLE,2020,Castle,2,231,Giant Sequoia National Monument,"USFS, Meyer","c(133740.927193557, -206374.981271505)"
280,Freeman Crk101,Freeman Creek,2024,295.8,1,1,4,2020CASTLE,2020,Castle,2,197,Giant Sequoia National Monument,"USFS, Meyer","c(133947.6517468, -206467.03476588)"
281,Freeman Crk102,Freeman Creek,2024,101.5,1,1,4,2020CASTLE,2020,Castle,2,167,Giant Sequoia National Monument,"USFS, Meyer","c(133935.137699531, -206418.297066753)"
282,Freeman Crk103,Freeman Creek,2024,204.6,1,1,4,2020CASTLE,2020,Castle,2,227,Giant Sequoia National Monument,"USFS, Meyer","c(133901.336165706, -206423.849430498)"
283,Freeman Crk104,Freeman Creek,2024,108.9,1,1,4,2020CASTLE,2020,Castle,2,279,Giant Sequoia National Monument,"USFS, Meyer","c(133891.897568271, -206409.593583793)"
284,Freeman Crk111,Freeman Creek,2024,289.5,1,0,4,2020CASTLE,2020,Castle,3,580,Giant Sequoia National Monument,"USFS, Meyer","c(134110.590164835, -206436.911743943)"
285,Freeman Crk112,Freeman Creek,2024,138.9,1,1,4,2020CASTLE,2020,Castle,4,716,Giant Sequoia National Monument,"USFS, Meyer","c(134060.228142836, -206392.146619275)"
286,Freeman Crk113,Freeman Creek,2024,100.2,1,1,4,2020CASTLE,2020,Castle,4,724,Giant Sequoia National Monument,"USFS, Meyer","c(134073.211923382, -206391.933879579)"
287,Freeman Crk114,Freeman Creek,2024,106.5,1,1,4,2020CASTLE,2020,Castle,3,586,Giant Sequoia National Monument,"USFS, Meyer","c(134083.600265901, -206404.603782392)"
288,Freeman Crk131,Freeman Creek,2024,332.3,1,1,4,2020CASTLE,2020,Castle,2,405,Giant Sequoia National Monument,"USFS, Meyer","c(133732.647976516, -206589.824547498)"
289,Freeman Crk132,Freeman Creek,2024,139.4,1,1,4,2020CASTLE,2020,Castle,2,349,Giant Sequoia National Monument,"USFS, Meyer","c(133777.726083189, -206593.387545106)"
290,Freeman Crk133,Freeman Creek,2024,139.3,1,1,4,2020CASTLE,2020,Castle,2,363,Giant Sequoia National Monument,"USFS, Meyer","c(133740.416492311, -206614.597716467)"
291,Freeman Crk141,Freeman Creek,2024,308.4,1,1,4,2020CASTLE,2020,Castle,2,224,Giant Sequoia National Monument,"USFS, Meyer","c(133968.966504668, -206605.590745253)"
292,Freeman Crk142,Freeman Creek,2024,136.7,1,1,4,2020CASTLE,2020,Castle,2,262,Giant Sequoia National Monument,"USFS, Meyer","c(133968.810128432, -206664.57550498)"
293,Freeman Crk143,Freeman Creek,2024,233,1,1,4,2020CASTLE,2020,Castle,2,437,Giant Sequoia National Monument,"USFS, Meyer","c(133959.873016482, -206666.37702647)"
294,Freeman Crk144,Freeman Creek,2024,227.6,1,1,4,2020CASTLE,2020,Castle,2,330,Giant Sequoia National Monument,"USFS, Meyer","c(133950.826744256, -206664.683267653)"
295,Freeman Crk145,Freeman Creek,2024,191.1,1,1,4,2020CASTLE,2020,Castle,2,262,Giant Sequoia National Monument,"USFS, Meyer","c(133956.665851435, -206659.672967098)"
296,Freeman Crk146,Freeman Creek,2024,275,1,0,4,2020CASTLE,2020,Castle,3,500,Giant Sequoia National Monument,"USFS, Meyer","c(133886.334920529, -206647.42634354)"
297,Freeman Crk147,Freeman Creek,2024,136.6,1,1,4,2020CASTLE,2020,Castle,2,181,Giant Sequoia National Monument,"USFS, Meyer","c(133918.516233905, -206589.994401551)"
298,Freeman Crk148,Freeman Creek,2024,383.4,1,1,4,2020CASTLE,2020,Castle,2,190,Giant Sequoia National Monument,"USFS, Meyer","c(133935.167150473, -206579.217826279)"
299,Freeman Crk151,Freeman Creek,2024,175.5,1,1,4,2020CASTLE,2020,Castle,2,253,Giant Sequoia National Monument,"USFS, Meyer","c(134174.136495222, -206615.86405059)"
300,Freeman Crk152,Freeman Creek,2024,134,1,1,4,2020CASTLE,2020,Castle,1,55,Giant Sequoia National Monument,"USFS, Meyer","c(134136.429099276, -206656.333351953)"
301,Freeman Crk153,Freeman Creek,2024,125,1,1,4,2020CASTLE,2020,Castle,1,55,Giant Sequoia National Monument,"USFS, Meyer","c(134107.07370766, -206644.270992195)"
302,Freeman Crk154,Freeman Creek,2024,505.5,1,1,4,2020CASTLE,2020,Castle,1,139,Giant Sequoia National Monument,"USFS, Meyer","c(134099.307110653, -206619.560369439)"
303,Freeman Crk155,Freeman Creek,2024,383.1,1,1,4,2020CASTLE,2020,Castle,2,291,Giant Sequoia National Monument,"USFS, Meyer","c(134123.408010211, -206591.361080776)"
304,Freeman Crk201,Freeman Creek,2024,137.8,1,1,4,2020CASTLE,2020,Castle,3,786,Giant Sequoia National Monument,"USFS, Meyer","c(133590.907584515, -206850.763372803)"
305,Freeman Crk202,Freeman Creek,2024,324.1,1,1,4,2020CASTLE,2020,Castle,3,542,Giant Sequoia National Monument,"USFS, Meyer","c(133541.933268559, -206882.427494216)"
306,Freeman Crk211,Freeman Creek,2024,161.9,1,1,4,2020CASTLE,2020,Castle,2,385,Giant Sequoia National Monument,"USFS, Meyer","c(133765.57279759, -206844.170665561)"
307,Freeman Crk212,Freeman Creek,2024,186.1,1,1,4,2020CASTLE,2020,Castle,2,472,Giant Sequoia National Monument,"USFS, Meyer","c(133749.658943755, -206846.551906202)"
308,Freeman Crk213,Freeman Creek,2024,174.3,1,1,4,2020CASTLE,2020,Castle,2,467,Giant Sequoia National Monument,"USFS, Meyer","c(133738.804681124, -206850.959188495)"
309,Freeman Crk214,Freeman Creek,2024,168.5,1,1,4,2020CASTLE,2020,Castle,3,626,Giant Sequoia National Monument,"USFS, Meyer","c(133732.628283958, -206845.169309495)"
310,Freeman Crk215,Freeman Creek,2024,557.2,1,0,4,2020CASTLE,2020,Castle,3,626,Giant Sequoia National Monument,"USFS, Meyer","c(133718.153815676, -206829.64625049)"
311,Freeman Crk216,Freeman Creek,2024,203,1,1,4,2020CASTLE,2020,Castle,2,415,Giant Sequoia National Monument,"USFS, Meyer","c(133737.299550886, -206802.763624117)"
312,Freeman Crk221,Freeman Creek,2024,103.5,1,1,4,2020CASTLE,2020,Castle,2,284,Giant Sequoia National Monument,"USFS, Meyer","c(133977.498136492, -206814.778999766)"
313,Freeman Crk222,Freeman Creek,2024,107.9,1,1,4,2020CASTLE,2020,Castle,2,284,Giant Sequoia National Monument,"USFS, Meyer","c(133981.521864901, -206815.633003442)"
314,Freeman Crk223,Freeman Creek,2024,121.9,1,1,4,2020CASTLE,2020,Castle,2,284,Giant Sequoia National Monument,"USFS, Meyer","c(133984.577068896, -206817.471301125)"
315,Freeman Crk224,Freeman Creek,2024,164.3,1,1,4,2020CASTLE,2020,Castle,2,284,Giant Sequoia National Monument,"USFS, Meyer","c(133982.35718107, -206842.37991821)"
316,Freeman Crk225,Freeman Creek,2024,554.4,1,1,4,2020CASTLE,2020,Castle,2,237,Giant Sequoia National Monument,"USFS, Meyer","c(133938.217366085, -206868.863381274)"
317,Freeman Crk231,Freeman Creek,2024,237.5,1,1,4,2020CASTLE,2020,Castle,2,306,Giant Sequoia National Monument,"USFS, Meyer","c(134131.990828839, -206770.188877158)"
318,Freeman Crk241,Freeman Creek,2024,186.2,1,1,4,2020CASTLE,2020,Castle,4,856,Giant Sequoia National Monument,"USFS, Meyer","c(134377.828008131, -206770.763247431)"
319,Freeman Crk242,Freeman Creek,2024,184.3,1,1,4,2020CASTLE,2020,Castle,3,511,Giant Sequoia National Monument,"USFS, Meyer","c(134393.523960094, -206825.394649898)"
320,Freeman Crk243,Freeman Creek,2024,140.5,1,1,4,2020CASTLE,2020,Castle,3,591,Giant Sequoia National Monument,"USFS, Meyer","c(134382.768481999, -206832.965383136)"
321,Freeman Crk244,Freeman Creek,2024,150.7,1,1,4,2020CASTLE,2020,Castle,3,591,Giant Sequoia National Monument,"USFS, Meyer","c(134380.864104905, -206835.980107599)"
322,Freeman Crk245,Freeman Creek,2024,348.8,1,1,4,2020CASTLE,2020,Castle,2,423,Giant Sequoia National Monument,"USFS, Meyer","c(134351.603557453, -206858.951388972)"
323,Freeman Crk246,Freeman Creek,2024,215.9,1,1,4,2020CASTLE,2020,Castle,3,511,Giant Sequoia National Monument,"USFS, Meyer","c(134346.536891183, -206824.703749352)"
324,Freeman Crk247,Freeman Creek,2024,392.4,1,0,4,2020CASTLE,2020,Castle,4,1134,Giant Sequoia National Monument,"USFS, Meyer","c(134310.070645014, -206808.928483267)"
325,Freeman Crk248,Freeman Creek,2024,172.5,1,1,4,2020CASTLE,2020,Castle,4,876,Giant Sequoia National Monument,"USFS, Meyer","c(134327.917898439, -206804.460995396)"
326,Freeman Crk251,Freeman Creek,2024,289.7,1,1,4,2020CASTLE,2020,Castle,2,389,Giant Sequoia National Monument,"USFS, Meyer","c(134554.576043701, -206830.845355193)"
327,Freeman Crk252,Freeman Creek,2024,252,1,1,4,2020CASTLE,2020,Castle,2,389,Giant Sequoia National Monument,"USFS, Meyer","c(134537.704806354, -206834.568817307)"
328,Freeman Crk253,Freeman Creek,2024,357.1,1,1,4,2020CASTLE,2020,Castle,2,425,Giant Sequoia National Monument,"USFS, Meyer","c(134523.339344274, -206854.533400816)"
329,Freeman Crk254,Freeman Creek,2024,313.5,1,0,4,2020CASTLE,2020,Castle,2,407,Giant Sequoia National Monument,"USFS, Meyer","c(134511.893767227, -206808.013341987)"
330,Freeman Crk255,Freeman Creek,2024,263.7,1,0,4,2020CASTLE,2020,Castle,2,407,Giant Sequoia National Monument,"USFS, Meyer","c(134516.893001167, -206808.106286672)"
331,Freeman Crk256,Freeman Creek,2024,263.1,1,1,4,2020CASTLE,2020,Castle,3,515,Giant Sequoia National Monument,"USFS, Meyer","c(134533.019838701, -206780.548512931)"
332,Freeman Crk257,Freeman Creek,2024,300.3,1,1,4,2020CASTLE,2020,Castle,2,311,Giant Sequoia National Monument,"USFS, Meyer","c(134535.448327338, -206794.3149587)"
333,Freeman Crk301,Freeman Creek,2024,112.6,1,1,4,2020CASTLE,2020,Castle,2,442,Giant Sequoia National Monument,"USFS, Meyer","c(133361.659980947, -207029.420803853)"
334,Freeman Crk321,Freeman Creek,2024,446.2,1,1,4,2020CASTLE,2020,Castle,2,445,Giant Sequoia National Monument,"USFS, Meyer","c(133772.558304743, -207003.85918207)"
335,Freeman Crk322,Freeman Creek,2024,314.6,1,1,4,2020CASTLE,2020,Castle,2,445,Giant Sequoia National Monument,"USFS, Meyer","c(133785.400303987, -206999.106074955)"
336,Freeman Crk323,Freeman Creek,2024,362.1,1,1,4,2020CASTLE,2020,Castle,2,445,Giant Sequoia National Monument,"USFS, Meyer","c(133779.840832609, -207013.071027862)"
337,Freeman Crk324,Freeman Creek,2024,424.6,1,1,4,2020CASTLE,2020,Castle,2,445,Giant Sequoia National Monument,"USFS, Meyer","c(133776.025488494, -207018.889725954)"
338,Freeman Crk471,Freeman Creek,2024,335.2,1,0,4,2020CASTLE,2020,Castle,4,1067,Giant Sequoia National Monument,"USFS, Meyer","c(134353.624066002, -207179.616074616)"
339,Freeman Crk472,Freeman Creek,2024,202.8,1,0,4,2020CASTLE,2020,Castle,4,852,Giant Sequoia National Monument,"USFS, Meyer","c(134358.01741017, -207256.298511709)"
340,Freeman Crk473,Freeman Creek,2024,301.3,1,0,4,2020CASTLE,2020,Castle,4,1067,Giant Sequoia National Monument,"USFS, Meyer","c(134313.324742115, -207201.089197884)"
341,Freeman Crk481,Freeman Creek,2024,315.3,1,0,4,2020CASTLE,2020,Castle,3,672,Giant Sequoia National Monument,"USFS, Meyer","c(134557.651474775, -207153.284972035)"
342,Freeman Crk482,Freeman Creek,2024,217.5,1,0,4,2020CASTLE,2020,Castle,3,672,Giant Sequoia National Monument,"USFS, Meyer","c(134560.817960652, -207158.686124932)"
343,Freeman Crk483,Freeman Creek,2024,237.9,1,0,4,2020CASTLE,2020,Castle,4,769,Giant Sequoia National Monument,"USFS, Meyer","c(134551.957394076, -207194.935640557)"
344,Freeman Crk484,Freeman Creek,2024,267.3,1,0,4,2020CASTLE,2020,Castle,4,812,Giant Sequoia National Monument,"USFS, Meyer","c(134564.088615148, -207199.418729824)"
345,Freeman Crk485,Freeman Creek,2024,399.5,1,1,4,2020CASTLE,2020,Castle,2,470,Giant Sequoia National Monument,"USFS, Meyer","c(134579.788304018, -207158.182206326)"
346,Freeman Crk486,Freeman Creek,2024,319.3,1,0,4,2020CASTLE,2020,Castle,4,733,Giant Sequoia National Monument,"USFS, Meyer","c(134579.834291188, -207191.650645368)"
347,Freeman Crk487,Freeman Creek,2024,369.1,1,1,4,2020CASTLE,2020,Castle,4,733,Giant Sequoia National Monument,"USFS, Meyer","c(134590.745179497, -207189.05530638)"
348,Freeman Crk488,Freeman Creek,2024,412.4,1,0,4,2020CASTLE,2020,Castle,4,816,Giant Sequoia National Monument,"USFS, Meyer","c(134569.370035788, -207208.546954157)"
349,Freeman Crk489,Freeman Creek,2024,155.9,1,1,4,2020CASTLE,2020,Castle,3,691,Giant Sequoia National Monument,"USFS, Meyer","c(134569.850015597, -207255.911917325)"
350,Freeman Crk4810,Freeman Creek,2024,522.1,1,0,4,2020CASTLE,2020,Castle,4,812,Giant Sequoia National Monument,"USFS, Meyer","c(134541.682116968, -207217.882991823)"
351,Freeman Crk491,Freeman Creek,2024,243.9,1,0,4,2020CASTLE,2020,Castle,2,421,Giant Sequoia National Monument,"USFS, Meyer","c(134779.939887378, -207167.724447883)"
352,Freeman Crk492,Freeman Creek,2024,131,1,0,4,2020CASTLE,2020,Castle,4,901,Giant Sequoia National Monument,"USFS, Meyer","c(134813.372355634, -207214.340030683)"
353,Freeman Crk493,Freeman Creek,2024,225.4,1,0,4,2020CASTLE,2020,Castle,3,593,Giant Sequoia National Monument,"USFS, Meyer","c(134806.432085312, -207216.0885374)"
354,Freeman Crk494,Freeman Creek,2024,416.5,1,0,4,2020CASTLE,2020,Castle,3,524,Giant Sequoia National Monument,"USFS, Meyer","c(134729.716933506, -207159.413982227)"
355,Freeman Crk501,Freeman Creek,2024,145.9,1,0,4,2020CASTLE,2020,Castle,4,1254,Giant Sequoia National Monument,"USFS, Meyer","c(134966.048425315, -207239.545751554)"
356,Freeman Crk511,Freeman Creek,2024,130.5,1,0,4,2020CASTLE,2020,Castle,4,1191,Giant Sequoia National Monument,"USFS, Meyer","c(135095.295135807, -207186.473989584)"
357,Freeman Crk611,Freeman Creek,2024,358.8,1,0,4,2020CASTLE,2020,Castle,4,1157,Giant Sequoia National Monument,"USFS, Meyer","c(134976.723810335, -207357.390232136)"
358,Freeman Crk612,Freeman Creek,2024,165.8,1,0,4,2020CASTLE,2020,Castle,4,1298,Giant Sequoia National Monument,"USFS, Meyer","c(134939.540148513, -207414.635179863)"
359,Freeman Crk613,Freeman Creek,2024,155,1,0,4,2020CASTLE,2020,Castle,4,1298,Giant Sequoia National Monument,"USFS, Meyer","c(134941.382096837, -207409.621292913)"
360,Freeman Crk614,Freeman Creek,2024,243.7,1,0,4,2020CASTLE,2020,Castle,4,1157,Giant Sequoia National Monument,"USFS, Meyer","c(134962.140392078, -207338.382381825)"
361,Freeman Crk621,Freeman Creek,2024,140.8,1,0,4,2020CASTLE,2020,Castle,4,1135,Giant Sequoia National Monument,"USFS, Meyer","c(134987.629397944, -207578.594708992)"
362,Freeman Crk622,Freeman Creek,2024,448.7,1,0,4,2020CASTLE,2020,Castle,4,1063,Giant Sequoia National Monument,"USFS, Meyer","c(134968.084362909, -207592.695058867)"
363,Freeman Crk623,Freeman Creek,2024,201.3,1,0,4,2020CASTLE,2020,Castle,4,1030,Giant Sequoia National Monument,"USFS, Meyer","c(134976.267885547, -207630.754622574)"
364,Freeman Crk661,Freeman Creek,2024,249,1,0,4,2020CASTLE,2020,Castle,4,1215,Giant Sequoia National Monument,"USFS, Meyer","c(135384.821831172, -207754.001385777)"
365,Freeman Crk662,Freeman Creek,2024,230.3,1,0,4,2020CASTLE,2020,Castle,4,1196,Giant Sequoia National Monument,"USFS, Meyer","c(135359.74450008, -207782.938194083)"
366,Freeman Crk691,Freeman Creek,2024,209.2,1,0,4,2020CASTLE,2020,Castle,4,1252,Giant Sequoia National Monument,"USFS, Meyer","c(135407.86452851, -207947.879322378)"
367,Freeman Crk692,Freeman Creek,2024,219.2,1,0,4,2020CASTLE,2020,Castle,4,1225,Giant Sequoia National Monument,"USFS, Meyer","c(135342.415294351, -207995.973730107)"
368,Freeman Crk693,Freeman Creek,2024,328.7,1,0,4,2020CASTLE,2020,Castle,4,1226,Giant Sequoia National Monument,"USFS, Meyer","c(135387.348420622, -207930.888028879)"
369,Freeman Crk701,Freeman Creek,2024,238.6,1,0,4,2020CASTLE,2020,Castle,4,1243,Giant Sequoia National Monument,"USFS, Meyer","c(135575.082269432, -208054.72628803)"
370,Freeman Crk702,Freeman Creek,2024,256.8,1,0,4,2020CASTLE,2020,Castle,4,1097,Giant Sequoia National Monument,"USFS, Meyer","c(135559.167015605, -208025.071638337)"
371,Freeman Crk703,Freeman Creek,2024,204.9,1,0,4,2020CASTLE,2020,Castle,4,1101,Giant Sequoia National Monument,"USFS, Meyer","c(135553.839727705, -208014.475818875)"
372,Freeman Crk704,Freeman Creek,2024,211.8,1,0,4,2020CASTLE,2020,Castle,4,1101,Giant Sequoia National Monument,"USFS, Meyer","c(135564.350937841, -207999.081128216)"
373,Freeman Crk711,Freeman Creek,2024,371.9,1,0,4,2020CASTLE,2020,Castle,4,1221,Giant Sequoia National Monument,"USFS, Meyer","c(135806.69329599, -207983.675019626)"
374,Freeman Crk712,Freeman Creek,2024,210.7,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135807.93565625, -207991.458220154)"
375,Freeman Crk713,Freeman Creek,2024,196.2,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135810.247178466, -208001.479113978)"
376,Freeman Crk714,Freeman Creek,2024,341.2,1,0,4,2020CASTLE,2020,Castle,4,1237,Giant Sequoia National Monument,"USFS, Meyer","c(135751.510334946, -207976.53846225)"
377,Freeman Crk715,Freeman Creek,2024,308.2,1,0,4,2020CASTLE,2020,Castle,4,1237,Giant Sequoia National Monument,"USFS, Meyer","c(135747.303442776, -207969.821108202)"
378,Freeman Crk721,Freeman Creek,2024,222.2,1,0,4,2020CASTLE,2020,Castle,4,1193,Giant Sequoia National Monument,"USFS, Meyer","c(135965.535400257, -207918.324553161)"
379,Freeman Crk722,Freeman Creek,2024,242.3,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135983.937117116, -207899.610375698)"
380,Freeman Crk723,Freeman Creek,2024,211.9,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135989.120960965, -207905.61272681)"
381,Freeman Crk724,Freeman Creek,2024,262.3,1,0,4,2020CASTLE,2020,Castle,4,1190,Giant Sequoia National Monument,"USFS, Meyer","c(135995.227937467, -207909.177203965)"
382,Freeman Crk725,Freeman Creek,2024,351.8,1,0,4,2020CASTLE,2020,Castle,4,1126,Giant Sequoia National Monument,"USFS, Meyer","c(136012.656257066, -207955.279982754)"
383,Freeman Crk726,Freeman Creek,2024,193,1,0,4,2020CASTLE,2020,Castle,4,1205,Giant Sequoia National Monument,"USFS, Meyer","c(135991.935686932, -207963.73900315)"
384,Freeman Crk751,Freeman Creek,2024,306.1,1,0,4,2020CASTLE,2020,Castle,4,1168,Giant Sequoia National Monument,"USFS, Meyer","c(135613.918064487, -208146.363693039)"
385,Freeman Crk752,Freeman Creek,2024,394.6,1,0,4,2020CASTLE,2020,Castle,4,1203,Giant Sequoia National Monument,"USFS, Meyer","c(135555.134075145, -208215.901413355)"
386,Freeman Crk753,Freeman Creek,2024,253.3,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135556.308616986, -208189.516913588)"
387,Freeman Crk754,Freeman Creek,2024,211,1,0,4,2020CASTLE,2020,Castle,4,1187,Giant Sequoia National Monument,"USFS, Meyer","c(135564.051492919, -208181.469874406)"
388,Freeman Crk755,Freeman Creek,2024,236.8,1,0,4,2020CASTLE,2020,Castle,4,1172,Giant Sequoia National Monument,"USFS, Meyer","c(135556.24649711, -208155.531417185)"
389,Freeman Crk756,Freeman Creek,2024,145.8,1,0,4,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"USFS, Meyer","c(135574.448929305, -208162.431755111)"
390,Freeman Crk757,Freeman Creek,2024,212.8,1,0,4,2020CASTLE,2020,Castle,4,1153,Giant Sequoia National Monument,"USFS, Meyer","c(135579.398678369, -208160.938993351)"
391,Freeman Crk761,Freeman Creek,2024,181.1,1,0,4,2020CASTLE,2020,Castle,4,1233,Giant Sequoia National Monument,"USFS, Meyer","c(135996.567199269, -208144.025093651)"
392,Freeman Crk762,Freeman Creek,2024,173.8,1,0,4,2020CASTLE,2020,Castle,4,1233,Giant Sequoia National Monument,"USFS, Meyer","c(136004.460932632, -208140.808265318)"
393,Freeman Crk763,Freeman Creek,2024,280,1,0,4,2020CASTLE,2020,Castle,4,1199,Giant Sequoia National Monument,"USFS, Meyer","c(135968.666324537, -208210.539548975)"
394,Freeman Crk771,Freeman Creek,2024,186.8,1,0,4,2020CASTLE,2020,Castle,4,1170,Giant Sequoia National Monument,"USFS, Meyer","c(136219.749822313, -208155.044097458)"
395,Freeman Crk772,Freeman Creek,2024,168.2,1,0,4,2020CASTLE,2020,Castle,4,1225,Giant Sequoia National Monument,"USFS, Meyer","c(136219.004564568, -208163.177144485)"
396,Freeman Crk773,Freeman Creek,2024,319.6,1,0,4,2020CASTLE,2020,Castle,4,1255,Giant Sequoia National Monument,"USFS, Meyer","c(136199.486135033, -208210.126878329)"
397,Freeman Crk774,Freeman Creek,2024,199.9,1,0,4,2020CASTLE,2020,Castle,4,1255,Giant Sequoia National Monument,"USFS, Meyer","c(136167.34039504, -208204.718898545)"
398,Freeman Crk775,Freeman Creek,2024,193.5,1,0,4,2020CASTLE,2020,Castle,4,1240,Giant Sequoia National Monument,"USFS, Meyer","c(136140.166218102, -208166.521501118)"
1426,FC097F,Freeman Creek,2021,203.7,1,0,1,2020CASTLE,2020,Castle,4,1090,Giant Sequoia National Monument,"UCB, Hardlund","c(134307.11573153, -207418.236324045)"
1428,FC036F,Freeman Creek,2021,353.3,1,0,1,2020CASTLE,2020,Castle,4,1114,Giant Sequoia National Monument,"UCB, Hardlund","c(135516.244755332, -207962.568408882)"
1429,FC085F,Freeman Creek,2021,541.1,1,0,1,2020CASTLE,2020,Castle,2,197,Giant Sequoia National Monument,"UCB, Hardlund","c(133941.022633023, -206478.745053441)"
1431,FC166,Freeman Creek,2021,373.7,1,0,1,2020CASTLE,2020,Castle,4,916,Giant Sequoia National Monument,"UCB, Hardlund","c(133416.551621922, -206547.27744121)"
1432,FC129,Freeman Creek,2021,195.12,1,1,1,2020CASTLE,2020,Castle,4,951,Giant Sequoia National Monument,"UCB, Hardlund","c(133974.80781564, -207880.571133274)"
1445,FC001F,Freeman Creek,2021,359.7,1,1,1,2020CASTLE,2020,Castle,3,552,Giant Sequoia National Monument,"UCB, Hardlund","c(134579.708084821, -206899.650041736)"
1456,FC140,Freeman Creek,2021,423.99,1,1,1,2020CASTLE,2020,Castle,2,462,Giant Sequoia National Monument,"UCB, Hardlund","c(133823.722357419, -207394.293678197)"
1458,FC165,Freeman Creek,2021,467.92,1,1,1,2020CASTLE,2020,Castle,4,781,Giant Sequoia National Monument,"UCB, Hardlund","c(133067.295571633, -206370.829791999)"
1459,FC168,Freeman Creek,2021,360.33,1,1,1,2020CASTLE,2020,Castle,2,447,Giant Sequoia National Monument,"UCB, Hardlund","c(132987.316225467, -206977.575722275)"
1467,FC128,Freeman Creek,2021,266.43,1,1,1,2020CASTLE,2020,Castle,4,1041,Giant Sequoia National Monument,"UCB, Hardlund","c(134533.258905862, -207396.123443509)"
1472,FC098,Freeman Creek,2021,474.28,1,1,1,2020CASTLE,2020,Castle,2,473,Giant Sequoia National Monument,"UCB, Hardlund","c(134579.239097316, -206884.633782622)"
1479,FC073F,Freeman Creek,2021,401.1,1,1,1,2020CASTLE,2020,Castle,2,355,Giant Sequoia National Monument,"UCB, Hardlund","c(134789.116761975, -207141.603362167)"
1480,FC157,Freeman Creek,2021,423.35,1,1,1,2020CASTLE,2020,Castle,3,616,Giant Sequoia National Monument,"UCB, Hardlund","c(131870.743987782, -207668.883234865)"
1481,FC002F,Freeman Creek,2021,106,1,1,1,2020CASTLE,2020,Castle,3,552,Giant Sequoia National Monument,"UCB, Hardlund","c(134566.730311874, -206900.05648521)"
1483,FC082F,Freeman Creek,2021,136,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134028.099066767, -206579.230387285)"
1484,FC083F,Freeman Creek,2021,153.7,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134026.16502223, -206581.295082788)"
1485,FC084F,Freeman Creek,2021,136.3,1,1,1,2020CASTLE,2020,Castle,1,73,Giant Sequoia National Monument,"UCB, Hardlund","c(134028.099066767, -206579.230387285)"
1489,FC137,Freeman Creek,2021,322.13,1,1,1,2020CASTLE,2020,Castle,2,271,Giant Sequoia National Monument,"UCB, Hardlund","c(133483.745735567, -206971.048570402)"
1493,FC141b,Freeman Creek,2021,506.75,1,1,1,2020CASTLE,2020,Castle,2,238,Giant Sequoia National Monument,"UCB, Hardlund","c(134136.76615527, -207179.06824782)"
1494,FC141c,Freeman Creek,2021,506.75,1,1,1,2020CASTLE,2020,Castle,2,238,Giant Sequoia National Monument,"UCB, Hardlund","c(134136.76615527, -207179.06824782)"
