tree_id,grove,postfire_status,prefire_status,survey_year,fire_yr,measure_delay,fire_id,burnsev,source,geometry
MUIR709_T,Muir,1,1,2024,2021,3,2021KNP_COMP,2,"USGS, mortality","c(103182.869799381, -153287.58868949)"
MUIR606_T,Muir,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104039.664571507, -153119.713458874)"
MUIR604_T,Muir,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104023.657816819, -153090.848777201)"
MUIR590_T,Muir,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104036.246128675, -152997.320772221)"
LOST104_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104507.013455544, -151140.628244052)"
LOST107_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104516.615454686, -151165.548889291)"
LOST106_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104522.48630045, -151161.715421815)"
LOST108_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104536.293572459, -151172.485277947)"
LOST113_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104544.252261037, -151183.163668612)"
LOST112_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104534.165817762, -151149.877689079)"
LOST111_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104532.419288023, -151158.534716315)"
LOST110_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104556.972865507, -151154.952880402)"
LOST109_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104559.80060154, -151178.811105964)"
LOST114_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104528.376829688, -151209.963596782)"
LOST123_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104593.686690308, -151222.965257432)"
LOST118_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104600.167232069, -151185.451972755)"
LOST129_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104576.534214228, -151266.57857642)"
LOST131_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104646.048821811, -151257.846563905)"
LOST69_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104629.635822425, -151165.86615697)"
LOST68_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104614.071104769, -151132.344766491)"
LOST102_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104587.876723318, -151128.090709408)"
LOST115_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104524.682941508, -151246.663623333)"
LOST116_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104547.37205285, -151241.817714604)"
LOST145_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104476.426235163, -151221.306342028)"
LOST144_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104455.099503461, -151242.853483552)"
LOST251_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104491.364395835, -151301.757834911)"
LOST252_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104455.107691423, -151314.79712005)"
LOST253_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104462.555898417, -151326.938613587)"
LOST212_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104617.4955101, -151280.066140483)"
LOST216_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104592.538335245, -151308.112968817)"
LOST238_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104641.72990751, -151299.849363885)"
LOST239_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104632.352056674, -151300.500318863)"
LOST240_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104633.24273459, -151298.036169792)"
LOST235_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104637.32744264, -151281.630434697)"
LOST237_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104637.955897604, -151285.146069023)"
LOST236_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104636.035078511, -151283.273479503)"
LOST221_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104551.933936113, -151308.926189331)"
LOST224_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104564.127034344, -151316.59525298)"
LOST220_T,Lost,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(104527.919795133, -151314.093388702)"
LOST219_T,Lost,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(104517.63217185, -151302.350924563)"
REMO9209_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97870.144283933, -148201.885180363)"
REMO9212_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97875.3106012979, -148204.710717916)"
REMO9202_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97966.4784052917, -148371.275053814)"
REMO11935_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97184.3102502216, -148222.116369993)"
REMO11936_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97222.9637775431, -148230.445140901)"
REMO5988_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95926.6281605223, -148093.505333878)"
REMO5991_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95935.692407258, -148097.179136476)"
REMO5983_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95952.2041088194, -148086.907094747)"
REMO5995_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95951.5886410876, -148108.88689826)"
REMO6000_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95963.9190465869, -148119.905272315)"
REMO6001_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95937.6309928306, -148125.489785264)"
REMO6013_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95936.0233157088, -148148.689283135)"
REMO6023_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95932.3867819028, -148176.07418174)"
REMO6463_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95975.1591080869, -148144.934888186)"
REMO6007_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95974.0659454726, -148138.727394531)"
REMO6465_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95989.2291981055, -148151.179729772)"
REMO6015_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95983.1658080754, -148155.230618255)"
REMO6016_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95977.7122130766, -148160.874642411)"
REMO6466_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95976.8295732993, -148173.086634886)"
REMO6047_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95778.5131549414, -148195.369687689)"
REMO6494_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95787.6852271327, -148214.628327629)"
REMO5997_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95918.1447769469, -148109.159257837)"
REMO5994_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95922.9613092502, -148102.913004252)"
REMO6462_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95903.3364103769, -148122.666468675)"
REMO6461_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95908.4319118174, -148124.802788466)"
REMO6003_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95903.2593226285, -148133.10948956)"
REMO6014_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95909.3427525241, -148155.210060187)"
REMO6486_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95902.3718081892, -148154.324251631)"
REMO6011_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95906.2531122541, -148147.1644951)"
REMO6485_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95903.9634214759, -148151.977390168)"
REMO6008_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95897.3684106362, -148147.63261627)"
REMO6029_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95809.757130234, -148186.572836556)"
REMO6038_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(95816.8441859218, -148193.359198935)"
REMO8424_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98303.418727568, -146729.315787763)"
REMO8469_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98402.2293850421, -146860.067590308)"
REMO8483_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98341.3462179611, -146899.660343569)"
REMO8473_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98397.251374109, -146864.914120132)"
REMO8475_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98390.240246519, -146869.504009746)"
REMO8466_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98344.8108484805, -146862.592322272)"
REMO8465_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98335.8012724045, -146859.87180213)"
REMO8455_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98344.3380797232, -146817.777915952)"
REMO8457_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98254.0637287763, -146821.147968701)"
REMO8458_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98266.4245609283, -146819.426925744)"
REMO8449_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98262.5829578736, -146803.992538902)"
REMO8451_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98251.452826957, -146805.985471284)"
REMO8446_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98253.0576832621, -146785.052477884)"
REMO8699_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(98257.81467863, -146797.853617106)"
REMO8445_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,1,"USGS, mortality","c(98262.8475610371, -146784.74417005)"
REMO8482_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98250.9044989308, -146899.236731195)"
REMO8479_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98256.3553306648, -146880.543536702)"
REMO8472_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98286.9808787359, -146865.022784479)"
REMO8486_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98285.0088583958, -146908.438095943)"
REMO8443_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98317.1462332716, -146781.936883209)"
REMO8442_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98329.495695197, -146781.82454239)"
REMO8439_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(98326.0231639011, -146772.458180878)"
REMO8568_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97918.0292391783, -147200.746606874)"
REMO8588_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97891.3243127272, -147277.968308331)"
REMO8581_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97901.4451230169, -147251.231695505)"
REMO8583_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97914.1346993902, -147254.108908765)"
REMO8810_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97883.9194217739, -147188.000013533)"
REMO8563_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97896.5735709654, -147197.919975637)"
REMO8570_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97864.7817482016, -147216.518688038)"
REMO8572_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97884.3939869762, -147224.428816232)"
REMO8574_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97821.6758883644, -147236.909659748)"
REMO8585_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97818.1641977358, -147255.893464153)"
REMO8589_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97768.1565971514, -147283.192660014)"
REMO8582_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97760.8590899979, -147255.57860376)"
REMO8601_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97754.9111574157, -147345.906191942)"
REMO8600_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97736.3470488082, -147344.033664922)"
REMO8594_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97692.5305434686, -147304.639727445)"
REMO8592_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97725.0480408448, -147294.401613744)"
REMO8831_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97759.3933523128, -147237.195466503)"
REMO8599_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97752.8018822689, -147335.045910549)"
REMO10654_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97079.0186362129, -147117.102679148)"
REMO10669_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97133.4391199483, -147145.566603786)"
REMO10668_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97107.9935960489, -147139.241093046)"
REMO10667_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97166.0513038213, -147123.250457781)"
REMO10657_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97126.1411948244, -147109.867848651)"
REMO10674_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97554.4790199069, -147141.087200223)"
REMO10680_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97573.8020934818, -147166.404563593)"
REMO10671_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97552.4076941989, -147130.389069388)"
REMO10666_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97565.5514686593, -147106.532468756)"
REMO10681_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97616.0247767083, -147167.504003884)"
REMO10734_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97460.3452086114, -147324.16854145)"
REMO10723_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97474.0487114512, -147292.75969908)"
REMO10686_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97313.257773723, -147204.642500767)"
REMO11185_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97318.7618907744, -147221.151810838)"
REMO10688_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97378.8495631829, -147211.694950692)"
REMO11187_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97353.5788632189, -147233.075461093)"
REMO10701_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97352.4626806979, -147242.60431994)"
REMO10716_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97391.9774369622, -147280.558394875)"
REMO11012_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97432.3614180797, -147297.374273372)"
REMO10698_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97229.6337135633, -147244.401873003)"
REMO10733_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97220.6890094297, -147333.180213821)"
REMO10732_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97227.2998158527, -147330.91176826)"
REMO11205_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97229.0590732285, -147385.470717166)"
REMO10739_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97149.3577585412, -147346.078485406)"
REMO11033_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97164.918901692, -147350.965636271)"
REMO11032_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97149.806618739, -147354.034890702)"
REMO10744_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97157.3621910532, -147354.904270014)"
REMO10685_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,2,"USGS, mortality","c(97230.3703716386, -147201.699087003)"
REMO11765_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98623.8419204752, -147355.172697586)"
REMO11607_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98668.9756484456, -147350.382405318)"
REMO11666_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98615.8866538857, -147319.3781924)"
REMO5466_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98421.8056766602, -147438.373728586)"
REMO5463_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98597.3994535194, -147386.294416345)"
REMO5457_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98609.5833778383, -147391.047431831)"
REMO5427_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98448.204421982, -148063.495264668)"
REMO5470_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98410.4711444268, -148042.41308007)"
REMO5451_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98411.2589640383, -148053.408184294)"
REMO5422_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98420.5635763083, -148047.488509617)"
REMO5421_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98424.2856902124, -148041.734591274)"
REMO2294_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98007.4261090659, -147564.514448019)"
REMO2403_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98008.267169103, -147566.861897594)"
REMO2255_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97947.29299669, -147494.2981252)"
REMO2273_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98019.108658326, -147539.649663427)"
REMO2097_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98009.0151137906, -147541.16599071)"
REMO2287_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98019.5405849001, -147561.95545)"
REMO2256_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97895.6671326259, -147508.458828778)"
REMO2253_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98114.1040381582, -147489.935212291)"
REMO2452_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98149.5206175995, -147568.679989933)"
REMO2233_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98083.1857373415, -147448.026667356)"
REMO2238_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98127.0424254085, -147458.535358561)"
REMO2229_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98157.1619704254, -147440.509401607)"
REMO2248_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98162.9069090795, -147479.880729995)"
REMO2292_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98039.6267472183, -147563.711922106)"
REMO2239_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98327.6086589458, -147457.89440604)"
REMO2243_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98340.5235261392, -147464.01028682)"
REMO2232_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98340.5669535497, -147442.231624862)"
REMO2230_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98337.1553028485, -147436.913772899)"
REMO2457_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98236.1597601416, -147571.373071996)"
REMO2280_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98369.0435240152, -147542.574475422)"
REMO2458_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98360.6629631369, -147567.726134961)"
REMO2451_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98364.6509489556, -147561.865628877)"
REMO2453_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98355.4489668017, -147559.76943051)"
REMO2456_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98404.6214363448, -147566.225672477)"
REMO2282_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98318.7737466535, -147548.806105398)"
REMO2275_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98324.1213367273, -147536.855210052)"
REMO2269_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98318.9600454854, -147529.40991423)"
REMO2268_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98306.6903458695, -147528.106765955)"
REMO2264_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98308.0062207428, -147520.329241772)"
REMO2263_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98312.8235418191, -147511.82116877)"
REMO2250_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98342.9031381455, -147480.778384817)"
REMO2425_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98385.9008105328, -147533.051947905)"
REMO2271_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98387.742335418, -147527.11773715)"
REMO2523_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98219.5763832435, -147654.749527769)"
REMO2474_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98379.2198653397, -147611.773616333)"
REMO2514_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98197.9531558212, -147634.683284743)"
REMO2475_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98132.0316989787, -147624.205978577)"
REMO2469_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98128.6246226018, -147602.109107903)"
REMO2545_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97911.1292934388, -147724.38559604)"
REMO2297_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97953.2602505796, -147699.062107493)"
REMO2186_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97936.161733159, -147679.515780787)"
REMO2296_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97924.1423287441, -147702.664561953)"
REMO2465_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(98020.2652820279, -147583.900285642)"
REMO2400_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97987.0393478596, -147574.23627546)"
REMO2566_T,Redwood Mountain,1,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97778.460928522, -147769.358805832)"
REMO2548_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97659.24252037, -147737.685172332)"
REMO2521_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97787.3452949317, -147658.425221974)"
REMO2538_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97764.3358262669, -147712.910413975)"
REMO5541_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,3,"USGS, mortality","c(97197.5515806282, -147395.567752674)"
REMO5654_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97193.5401823227, -147577.977304785)"
REMO5565_T,Redwood Mountain,0,1,2022,2021,1,2021KNP_COMP,4,"USGS, mortality","c(97170.7764904944, -147546.217711963)"
